,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Coelomocytes,Distal tip,Embryonic cells,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Mature sperm,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (bus+),Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,hmc,hyp4_to_hyp6,pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
LFQ intensity D6_10,0.0006919541363283182,0.06495690910817435,0.013342713224912123,0.0,0.016826117088283743,0.0,0.016994968132182577,0.0,0.012912634529457243,0.017418957654882588,0.0,0.08030378553777061,0.0,0.010452616274638903,0.013924479862503277,0.03093989249930255,0.053203345899492535,0.015391087988594981,0.0,0.038249805046247615,0.0,0.0,0.0,0.026172536041413553,0.0,0.0,0.0,0.04464880046264878,0.031229920091140805,0.002882512858509584,0.007684762238734666,0.0,0.02733399069018315,0.017681007636188996,0.050971821203203864,0.046029832876377186,0.028292724979868376,0.0,0.02754563545272363,0.007759483314519267,0.019887345361134533,0.0,0.028039765179885028,0.0,0.0,0.04586952107788,0.009394593745649648,0.0554515697935147,0.04084765461228005,0.0,0.06515050332576973,0.03151675207560318,6
LFQ intensity D6_11,0.0067049857114099155,0.05770896963799581,0.009720858738459038,0.0,0.0,0.005533279505440623,0.01561008841835313,0.0,0.009426334679593387,0.008446826119121825,0.0,0.08112657837702245,0.0,0.01591927256216322,0.0,0.032548903018334095,0.05953484630411167,0.016333643555892688,0.0,0.04446897701686437,0.0,0.002078716125923337,0.0,0.028731883396216712,0.0,0.0,0.0,0.04308401089651586,0.027904738922823105,0.003694096579862756,0.00873336177723703,0.0,0.024418916533569195,0.014738669039555992,0.04906823940944998,0.04252103137789402,0.029730207174957855,0.0,0.035543075009788254,0.011108985354072102,0.04261796997870499,0.0,0.027112914264780352,0.0,0.0,0.04432467120691722,0.010475390061568331,0.04881547347391902,0.04276142471873366,0.0,0.06600321235053545,0.03344944870221251,6
LFQ intensity D6_12,0.0,0.0576377289005407,0.010001513274795688,0.0,0.01576788878664888,0.00885233827610218,0.006374174030945283,0.0,0.010421314228918996,0.015605666656041944,0.0,0.07377407178304381,0.0,0.011148527370964407,0.0,0.03327281847230942,0.06946667287262967,0.02565991468097359,0.0,0.037484964669995485,0.0030701979730672763,0.005313417345377584,0.0,0.03294742111760712,0.0,0.0,0.0,0.05012400424393713,0.03748786773322953,0.004259949037286818,0.008343727803764016,0.0,0.0,0.02190886569585934,0.06286351350167878,0.048999255974154214,0.03418048151741393,0.0,0.03228103353148662,0.009601983359972227,0.0,0.0,0.030280011346606524,0.015429119671355011,0.0,0.032178568688251204,0.007458108136813742,0.0671628152336591,0.008841143284185738,0.0,0.07571535226571685,0.036085568534667344,6
LFQ intensity D6_2,0.0,0.06133165336788575,0.011029526320556015,0.0,0.0,0.011889144691839399,0.011809027137547497,0.0,0.013698646954539805,0.01868384168295334,0.0,0.08046212790277031,0.0,0.006124088436549442,0.015233251442699122,0.03140445782436038,0.05398254564131356,0.025891998515931523,0.0,0.0529525034024232,0.0,0.0022034233943108335,0.0,0.028129109013072206,0.0,0.0,0.0020215502438720597,0.04757862165847588,0.029219905067849578,0.0051903341712512905,0.014408457240357959,0.0,0.02589684590681201,0.013722988648271822,0.052344703539900936,0.03279377470825192,0.0311839798343341,0.0,0.026786469596558837,0.00989728039102078,0.0,0.0,0.029068368146448073,0.0,0.0,0.05151104905378078,0.0012030928625314978,0.05678578550090576,0.041813845452617064,0.001521505872083676,0.06829451258875782,0.03393158378716581,6
LFQ intensity D6_3,0.004401932592378105,0.061170855086022394,0.010103566716779363,0.0,0.0,0.008649861351775616,0.016682201755295254,0.0,0.0163577037029256,0.014974516603564782,0.0,0.08814369331201646,0.0,0.004471763926141723,0.003924175608457312,0.020314670958907526,0.06451498412533835,0.023265452146972555,0.0,0.048592640478933954,0.0,0.007999633506001245,0.0,0.035505340217089856,0.0,0.0,0.0,0.04239264310401344,0.02360606140933677,0.0,0.007477984748246246,0.0,0.01811666797261294,0.01577519313826223,0.05482801011296406,0.04174979736104577,0.03787052580941761,0.0,0.02589890525962427,0.008828369228682966,0.01935222726138067,0.0,0.031176791001629234,0.0,0.0,0.03796266163461896,0.009128784993001135,0.04401959615458048,0.04051447830429423,0.0,0.07231961859112568,0.03990869182656335,6
LFQ intensity D6_4,0.0014775144082756321,0.06343707500889377,0.012742808566714956,0.0,0.00776651385046348,0.005649159539831923,0.02238570518282475,0.0,0.008149881064434742,0.003071280390797082,0.0,0.08428834852993398,0.0,0.010915792472739584,0.011749322748717409,0.03156258020652389,0.05690650815099022,0.018414174139117476,0.0,0.05455036882980232,0.0,0.0022145176968449685,0.0,0.03396604866609043,0.0,0.009657628363523197,0.0,0.046836180898721574,0.03021708347882296,0.0,0.004491840727518272,0.0,0.0247707932305089,0.017248751733065445,0.0584558198065129,0.038571056694997434,0.03134303608360613,0.0,0.03497390520239094,0.012729602899940688,0.0,0.0,0.0234503592057013,0.0,0.0,0.040339636723914815,0.005161758334470277,0.052169583180778877,0.030836414725105656,0.0,0.0789797895987712,0.03051915965865282,6
LFQ intensity D6_5,0.004115622183068782,0.06296732953868893,0.01114505650211336,0.0,0.0,0.0056925389649369945,0.01613837998355158,0.0,0.01322384530977345,0.01736390916519114,0.0,0.08353306023049728,0.0,0.01221757239714274,0.016912903625133993,0.03866136112597277,0.052149703782176426,0.018401979548149587,0.0,0.03413634998112965,0.0,0.0021112267986470954,0.0,0.02976541607862126,0.0,0.0,0.0,0.040919539305933644,0.025133878893442603,0.001340094836250499,0.009757269040445406,0.0,0.001233784027405117,0.012018290708974423,0.04906022661486569,0.043975008568429015,0.035338862751995555,0.0,0.033798904198767916,0.011238050990954372,0.0285587430949835,0.012242633795414931,0.028863163395454833,0.0,0.0,0.03744947323285653,0.004397334631144421,0.050674988306363966,0.04386153233287631,0.0,0.07371455532353366,0.03788741073511254,6
LFQ intensity D6_6,0.0,0.06335829776183133,0.0023929021471288696,0.0,0.004974005486210029,0.015350038293135705,0.01911305124075863,0.0,0.01137445638728877,0.019119063575432086,0.0,0.08055050450908373,0.0,0.002149426814956564,0.011821221578414427,0.03831230098230494,0.04881714326701077,0.029483100671367064,0.0,0.029316083207153676,0.0,0.0011057415174795385,0.0,0.030275437845368673,0.0,0.0,0.0,0.049077058296161026,0.029089989866444944,0.0,0.008623476701456306,0.0,0.0,0.013944158579085245,0.05311824636207878,0.04460537682916803,0.03697578214045705,3.637286915512593e-05,0.027587989077951756,0.005967666358004605,0.0,0.0,0.03374262749171846,0.017620039225880072,0.0,0.04943505592515296,0.011148357709981679,0.0519592031714512,0.0456254136016988,0.0,0.07668830163072375,0.03724210887850558,6
LFQ intensity D6_7,0.0008555923903229148,0.06534214814252069,0.00904107897793916,0.0,0.005390402674788366,0.012012903416653196,0.014662391644021259,0.0,0.01351312609263809,0.010750969835161345,0.0,0.08836943269345993,0.0,0.008271155537759858,0.017593765464569214,0.0288291269768075,0.049299430655288086,0.016962094182003954,0.0,0.036709347531776605,0.0,0.0018101781422169704,0.0,0.02799235484956829,0.0,0.003968058951922227,0.0,0.04585998038837776,0.03173064983434859,0.002447147838731175,0.0069119673487202824,0.0,0.022543133865670653,0.014171700636075684,0.05131333426455386,0.04767791480546417,0.036071677505584876,0.0,0.03019634671436555,0.007407161758988641,0.0,0.0,0.03337978815194506,0.0,0.0,0.03983579102062859,0.0,0.056415100256942415,0.0474580906559304,0.0,0.07269424728575273,0.04251240950850212,6
LFQ intensity D6_8,0.0007317880548002777,0.06887152841145687,0.01195614515633574,0.0,0.0,0.006158104980387945,0.025798617161739673,0.0,0.009767358368646612,0.01662760035833367,0.0,0.08702900016777097,0.0,0.018934812504697505,0.0,0.0,0.0673204430561541,0.020691439656535006,0.0,0.026686378656606065,0.0,0.0,0.0,0.03221093199840937,0.0,0.0,0.0,0.04926490760625675,0.03549059243577619,0.0038676452571655773,0.014064587430322626,0.0,0.023748859201822733,0.018619206120493847,0.06680807429301049,0.05333091939944615,0.03223099526644957,0.0,0.03362966172011391,0.009591380074162789,0.0,0.0,0.02735642631637938,0.0,0.0,0.033865709743845195,0.010186480516833135,0.06088368632591085,0.023816468818797235,0.0,0.07753048746487563,0.03292976347646395,6
LFQ intensity D6_9,0.0022451636105721845,0.058995109146401,0.013711401366544909,0.0,0.017604406414996953,0.006105491144145063,0.018944744795129816,0.0,0.011361119958845409,0.0031499470078750714,0.0,0.08644727848559985,0.0,0.024165162672593245,0.0,0.0323710122267784,0.06551730700732859,0.01103749394385305,0.0,0.048727117665693105,0.0,0.0022712395175527324,0.0,0.02629904190899657,0.0,0.0,0.003712695433911145,0.04656321084211657,0.02535046286614007,0.004818055367820159,0.0036850900283837925,0.0,0.02109199168403943,0.020607185270726056,0.0646343439181178,0.04353762453729738,0.0323649706830381,0.0,0.024620134425058393,0.007867685239771873,0.0,0.0,0.029734365617320593,0.0,0.0,0.03659189090707185,0.013151012796207702,0.06735018265190669,0.018027455840752438,0.0,0.07166499673243365,0.03567360828498031,6
LFQ intensity D7_1,0.0065216178244681695,0.0576096403414698,0.00695863501540396,0.0,0.0,0.010577918280520402,0.02255933255878081,0.0,0.009413363082186087,0.013966392520958392,0.0,0.0781716916161008,0.0,0.010227286437559787,0.0,0.02978688032513457,0.05853561723694373,0.02634443739774932,0.0,0.016208084784468578,0.0,0.007821081810029952,0.0,0.03921702994749274,0.0,0.0,0.009815749733483299,0.06402026341375469,0.026038580653729788,0.0,0.01492139263179111,0.0,0.0032127677144656234,0.016123474535089267,0.060363971859111486,0.0397284305663683,0.03332252583833832,0.002820950873495475,0.02912141151259668,0.008967966909050993,0.0242120333641532,0.0,0.021085948548894996,0.0,0.0,0.030590409812055352,0.007101922123136027,0.04822271823226721,0.04424631281653298,0.0,0.09247841657697609,0.02968574310544207,7
LFQ intensity D7_2,0.010123685984820377,0.06284961682803249,0.008228369087243283,0.0,0.0,0.005895463909812627,0.013568080317067362,0.0,0.009938210285538393,0.005208080317079774,0.0,0.07693043793169138,0.0,0.010804164836759347,0.0,0.023610950861417797,0.06246975391653966,0.008469679864756857,0.0,0.03388818536452322,0.0,0.008265712901790704,0.0,0.033673637355368075,0.0,0.0,0.005975889580959356,0.05400777223695737,0.02269465805122939,0.0,0.011912026656070919,0.0,0.03143557637259634,0.014584384396193,0.062165994561782456,0.04612518653097943,0.028772786329674078,0.0,0.028973400260722825,0.008303491282995588,0.029920414347590973,0.008051191881873613,0.02059516861178295,0.0,0.0,0.04502783719751688,0.011190339336391046,0.04710993556538131,0.04324631889206497,0.0,0.07808433636390105,0.02789926178089498,7
LFQ intensity D7_3,0.005394110089312705,0.06396402703863176,0.010549544702476937,0.0,0.0,0.007173541728033848,0.017989789615544812,0.0,0.009789259311774939,0.0037205258147260277,0.0,0.08359819199573602,0.0,0.0,0.006232880011428345,0.013230401534227495,0.05911214320655517,0.033475115699201405,0.0,0.022332162611375952,0.0,0.008585898108978402,0.0,0.03555354434410918,0.0,0.0,0.0,0.049123348352351284,0.029804850082557937,0.0012620886834305062,0.011768251179641575,0.0,0.006632190415477626,0.015771597650202203,0.07141991221798777,0.05061819108948219,0.030186130608368333,0.0,0.032307778736291884,0.009034438915906638,0.04175266752674658,0.0,0.029477130145909688,0.0,0.0,0.03558943600190329,0.009787751785215045,0.04439826643384983,0.03723125967640119,0.0,0.08244762879963638,0.030685945886526976,7
LFQ intensity D7_4,0.002371250196318118,0.06269197342289866,0.009942153927969355,0.0,0.0,0.005945101446094922,0.011023493635485979,0.0,0.007080367451358332,0.011153846329979823,0.0,0.08181539071522248,0.0,0.01853661408693592,0.0,0.028566708027779174,0.05202126511680325,0.02187315479722035,0.0,0.04415958821238032,0.0,0.0,0.0,0.033327921065029104,0.0,0.0,0.0033608660479905795,0.049149960918437596,0.029914281127700722,0.0040198717247158,0.015070536790677118,0.0,0.03246463563555816,0.014344481572526883,0.055545443512215034,0.04532464090648921,0.0297574697712711,0.0,0.03565315890290686,0.008297143880372471,0.0,0.0,0.0266014994320849,0.0,0.0,0.03340908403599201,0.012947129911106869,0.05463595589607208,0.04594875389779367,0.0,0.08387746156625805,0.02916879603835506,7
LFQ intensity D7_5,0.0031847798770706878,0.06534415348816794,0.010764366825596668,0.0,0.0,0.0063277366343546726,0.02885367792655069,0.0,0.007014621492976019,0.0031780966311993346,0.0,0.08300299831772216,0.0,0.013395243591152219,0.0,0.0,0.05667742657689726,0.013905170396445723,0.0,0.043329169237773676,0.0,0.002291536537387829,0.0,0.030773545407407964,0.0,0.0,0.0,0.05496408355336521,0.032350407248940054,0.00015783864057525103,0.005743276067599785,0.0,0.04105991719763869,0.012316252635131524,0.058223230088010176,0.04330267726414176,0.026494652625639607,0.0,0.03803147783780816,0.01560395269328112,0.030215249860512435,0.0,0.026423827058166288,0.0,0.0,0.04279844090413414,0.0038067189988067085,0.051795412581764046,0.045179154588931916,0.0,0.07664413313424928,0.026846774080600985,7
LFQ intensity D8_1,0.0,0.0649332147892705,0.009512457255486582,0.0,0.0,0.008328216980324746,0.020855404481205535,0.0,0.005532734225012459,0.006254060932206039,0.0,0.08687426145545284,0.0,0.010992848807810925,0.0,0.0,0.05516160592074236,0.02699599448481194,0.0,0.04139718833098176,0.0,0.0017742884938226156,0.0,0.03279321716325414,0.0,0.0,0.0,0.05923782852624227,0.0350366268410878,0.0,0.009626151032948763,0.0,0.037611883973176205,0.01655953297890304,0.06582010170370027,0.051971017301845016,0.033352180725420795,0.0,0.03592485874790177,0.010179810345974509,0.0,0.0,0.02587102514299954,0.0020820791055983566,0.0,0.026500498294384396,0.0,0.047250844955565745,0.043689271720928055,0.0,0.09574313509747213,0.03213766018546898,8
LFQ intensity D8_2,0.011158577691609068,0.06336293376164431,0.014932437519039464,0.0,0.0,0.0,0.0046061934047214904,0.0,0.0,0.0,0.0,0.07289137641503518,0.0,0.004728750775935522,0.02301554803971539,0.029854727063461862,0.0435362199845016,0.01890725837737465,0.0,0.04644620616845814,0.0,0.008158334816961313,0.0,0.04451183697034322,0.0,0.0,0.0007280379564335555,0.07245966395787384,0.038747251238530206,0.0,0.014977556766071393,0.0,0.029996172312483388,0.014782889174008098,0.0699454146292559,0.04553838053837466,0.025603256690127578,0.0,0.030801270146119875,0.004498706157135957,0.02994095782363173,0.0,0.013617278668417365,0.0,0.0,0.04733392385795297,0.007395927597752235,0.03458419893014443,0.035898159831260726,0.0,0.06621206978755238,0.030828482948072396,8
LFQ intensity D8_3,0.007439637703257049,0.08405778899716038,0.0,0.0,0.0,0.015695728813965856,0.02619202027031734,0.0,0.015087562708090606,0.0,0.0,0.0693475624839009,0.0,0.00126503048258341,0.0058915079810765245,0.0020197545726640146,0.06607141505399944,0.030734833696711466,0.0,0.04732769450200138,0.0,0.008025091703526476,0.0,0.03778557891687304,0.0,0.0,0.012781919194895058,0.057809845933132806,0.028066701866819272,0.0,0.013473953053265595,0.0,0.029698070220522857,0.011684067474099506,0.06915924184168555,0.04598748793681628,0.02588497670053505,0.0021536670064488733,0.02955152704160627,0.007110058571609948,0.0,0.0,0.02249087216727341,0.0,0.0,0.029157307360049543,0.007274549522545659,0.04744813795760397,0.03983687958344607,0.0,0.08303707172523245,0.020452456956284053,8
LFQ intensity D8_4,0.009170263689822156,0.05709585723406283,0.006724262804483233,0.0,0.0,0.011607953999673546,0.011478682984595463,0.0,0.006641355592074545,0.0038379137942672,0.0,0.08015287166207892,0.0,0.003879568542277728,0.0,0.02198092136556978,0.06409049916939116,0.015332783203839594,0.0,0.05695962097083057,0.0,0.007610849036835277,0.0,0.03265179653856316,0.0,0.0,0.0,0.06160231636389293,0.027643160283857854,0.0,0.009340924005798867,0.0,0.03869656194686641,0.015074968267843098,0.06218199800963712,0.04615343648359896,0.030986508123087234,0.0,0.029157913530265173,0.0078106708088063566,0.01978483612387614,0.0,0.0249341883514379,0.0,0.0,0.03280469216969757,0.004192509228896701,0.044032866405944046,0.043681241144959214,0.0,0.08391408541777602,0.02879192274539326,8
LFQ intensity D8_5,0.013577518444522705,0.05440172927677876,0.01074092075338481,0.0,0.0,0.010937685748573345,0.02111256113009733,0.0,0.0039996772315256356,0.00439840641161875,0.0,0.08049891300661587,0.0,0.001076112740191141,0.007432858269953595,0.028971822242013764,0.05044615308001203,0.030213456759284135,0.0,0.03131739909163954,0.0,0.0,0.0,0.03449192999130435,0.0,0.0,0.0009719592601588675,0.05116421859126241,0.028014184324258447,0.0,0.005154055756852866,0.0,0.018758011645602993,0.01600420667499095,0.06960817733088896,0.04368923252470661,0.03232256109443091,0.0,0.03339895365976279,0.011083253992488063,0.055425738116301894,0.0,0.022681659543912606,0.0,0.0,0.02621978671484034,0.004507801004715517,0.03806638025964238,0.03559356446990352,0.0,0.09241890340730513,0.03130020745045888,8
LFQ intensity D8_6,0.004689932121416654,0.08227845935353305,0.0,0.0,0.0,0.015700862085626353,0.02882002781462205,0.0,0.012045998710981677,0.011127806740046722,0.0,0.08653365387928441,0.0,0.020992340671459647,0.0,0.0,0.050234792679187366,0.007753976269066517,0.0,0.0486429725280447,0.0,0.01204240716457871,0.0,0.027952571700501732,0.0,0.0,0.0015487108558716925,0.05948719248369479,0.03028825805457077,0.0,0.009083665539811697,0.0,0.03767925676801067,0.010816228472292065,0.06200709225102433,0.04775791165106661,0.0262235834006575,0.0,0.03127960642921372,0.011410733161304006,0.0,0.0,0.017749409927305303,0.004767990683578555,0.0,0.03857414517368731,0.0032738953268179783,0.048196739586544836,0.04445249427450327,0.0,0.0857377856930724,0.020849498548622836,8
LFQ intensity D8_7,0.006722006600462254,0.060893638186433854,0.01047449100162195,0.0,0.0,0.006063017346402018,0.024714882536618292,0.0,0.009283840185758778,0.002445012085797734,0.0,0.08201646916114691,0.0,0.01009899570374307,0.0,0.0,0.06985516176650414,0.021400512428565076,0.0,0.024784452588301,0.0,0.005573853950238553,0.0,0.029002920209440435,0.0,0.0,0.0,0.06058044155211157,0.027689992586375705,0.0,0.013895686173529435,0.0,0.022207198667115607,0.012435854156026221,0.07032320511257971,0.045472241375085494,0.028973286472211278,0.0,0.02952855051987776,0.012032824244604503,0.05562729310137558,0.0,0.02265882973036533,0.0,0.0,0.03063172391103587,0.010132744608754804,0.0380676843076034,0.04080892993991364,0.0,0.08974577981353415,0.02585847997686589,8
LFQ intensity D9_1,0.0,0.06191147949630559,0.007138870986610526,0.0,0.0,0.014701090896562238,0.010303254837238708,0.0,0.009782398439348715,0.0,0.0,0.0845677467580833,0.0,0.0,0.0,0.026515699239533307,0.057129816243819916,0.009029048445076267,0.0,0.052704028868338325,0.0,0.004707048270835434,0.0,0.035357817765688374,0.0,0.0,0.0,0.05119547698594838,0.03640159172966443,0.0023098407413360347,0.004238519116118348,0.0,0.042422540246707344,0.014153165607784639,0.0685853902716626,0.040620274867953284,0.02886084415344592,0.0,0.03156952362442134,0.0075763893163068845,0.0268541605610817,0.0,0.03561907037339891,0.0,0.0,0.03954612346528188,0.0,0.040456398799782065,0.03865979674344853,0.0,0.0887694657887764,0.028313127359440648,9
LFQ intensity D9_10,8.766907529332957e-05,0.058410704712268224,0.009704800294235493,0.0,0.0,0.012399874434543552,0.01930539850304542,0.0,0.01913002968972302,0.0010893183285382837,0.0,0.08910417602942473,0.0,0.01164717374836142,0.001716460845158127,0.03391600888904733,0.04155977531072127,0.023910136108379814,0.0,0.033137513341229954,0.0,0.008649650694921475,0.0,0.03216685208576628,0.0,0.0,0.0,0.05508113673642016,0.032515300323220656,0.0003675022322695736,0.009386890035721402,0.0,0.022011496305394857,0.013054728162008688,0.05972079385701601,0.0463742321624783,0.026686473241390556,0.0,0.03738343907097411,0.011029587012776324,0.026064505792547103,0.0,0.03519092329758509,0.0,0.0,0.034636412054098016,0.0038558948899002866,0.0428141781519598,0.037569896458540725,0.0,0.0827561914284311,0.02756487669660947,9
LFQ intensity D9_11,0.0,0.06226687038976499,0.009605721050200453,0.0,0.0,0.01267247943142918,0.007963726331512051,0.0,0.01268470805725662,0.008668566531539041,0.0,0.05332065291369866,0.0,0.007167899617366862,0.0,0.0,0.05437443517222101,0.01375553078804201,0.0,0.07135697874652883,0.0,0.008529117142964416,0.0,0.02703727077669612,0.0,0.0,0.0,0.055807391116381194,0.034423976408686205,0.0033726822393601954,0.009432264239616597,0.0,0.07083524501291733,0.012868585137753059,0.06687085007556398,0.047650030399264014,0.027847295105311736,0.0,0.039804314623404335,0.011783685376812727,0.0,0.0,0.033000985339616935,0.0,0.0,0.03609352238473703,0.0,0.04591726583351642,0.04251824336398146,0.0,0.08468102691699547,0.02768867947686125,9
LFQ intensity D9_12,0.0,0.05332739726580256,0.010102328779473547,0.0,0.0,0.014140860094508226,0.00541690857579987,0.0,0.014481493648724456,0.0016637087868434774,0.0,0.08397881486599987,0.0,0.008158481724780653,0.0,0.017178340865024493,0.051995148227719626,0.013179846724048894,0.0,0.06556189292852291,0.0,0.006480385704575387,0.0,0.03277648175051005,0.0,0.0,0.0,0.05469992153018566,0.03252981156211021,0.0018580725411623657,0.009520942618813033,0.0,0.05987931414323614,0.014519833256345363,0.06439166507004244,0.0459589275469364,0.028955498741106547,0.0,0.037330426651593064,0.010529954240108953,0.0,0.0,0.030320720379893848,0.0,0.0,0.0339600907382777,0.0,0.04295289208170577,0.03983252863275342,0.0,0.08542583143414811,0.028891478889246983,9
LFQ intensity D9_2,0.0,0.09237618317636263,0.0,0.0,0.0,0.0,0.013472910986138942,0.0,0.016186828364159772,0.0037171168897924714,0.0,0.04371131554067425,0.0,0.013023882306484453,0.0,0.015929604391855864,0.044620691266908444,0.007585600012418229,0.0,0.043631748732833535,0.0,0.0,0.0,0.037566307765270694,0.0,0.0,0.0,0.07136161142042233,0.03934963495298997,0.0,0.018357367363129054,0.0,0.03845496193400461,0.0,0.0740324176138386,0.04635686859158984,0.018735480759078698,0.0,0.041855602415454045,0.01555710133208461,0.031822489716946956,0.0,0.028691326231515997,0.0,0.0,0.03766923531373547,0.0,0.0499510859127206,0.04389359418012636,0.0,0.0979659617353884,0.014123071094075165,9
LFQ intensity D9_3,0.0,0.06629175397152859,0.00907612863162678,0.0,0.0,0.013748401634437276,0.02955408582166875,0.0,0.015066936107198262,0.0022423784053585286,0.0,0.0790552656372152,0.0,0.0,0.0,0.021955112982603067,0.0449969005021823,0.01711076558623518,0.0,0.0511217109683722,0.0,0.00857320775879424,0.0,0.0276164963898274,0.0,0.0,0.0,0.05603298145680084,0.030465255342222743,0.0,0.011302564340733665,0.0,0.04088360434601369,0.009487594561611652,0.06669170308684763,0.03929713114359404,0.02765783435611993,0.006027599375126433,0.030791900157726326,0.0077752900710684825,0.02686905886935741,0.0,0.031896646597392955,0.0,0.0,0.025475500613609346,0.0,0.038919738546787194,0.03857907890526225,0.0,0.10138438066622377,0.02405299316645391,9
LFQ intensity D9_4,0.0011828775613831855,0.07194683102565508,0.009734670073726876,0.0,0.0,0.0,0.024611839677779985,0.0,0.019279786748966583,0.009295408347747659,0.0,0.051868166684802305,0.0,0.0,0.0034341177923762375,0.022756402407471014,0.045461397857791984,0.017720762968585786,0.0,0.0411331731406375,0.0,0.002282637475602264,0.0,0.026698421329494865,0.0,0.0,0.0,0.059673529075129884,0.0392386505839969,0.0,0.005597389498024236,0.0,0.02437668690784078,0.010022303266208695,0.07907674228589637,0.04721511527873419,0.030057703043015218,0.0,0.041382633352077224,0.012734184031511863,0.028591148121963443,0.0,0.034620061861096334,0.0,0.0,0.027753221582466014,0.0,0.047946783541768546,0.04007345124414583,0.0,0.09723332256902632,0.02700058066507685,9
LFQ intensity D9_5,0.0006788553241979209,0.06380112887712575,0.009683915585259226,0.0,0.0,0.013883583352688245,0.01115039472714206,0.0,0.014471806234345174,0.008953432118159303,0.0,0.056801400154043856,0.0,0.0,0.00473164021859655,0.021730347101432852,0.05121985492185265,0.006057673759351607,0.0,0.04773603613387849,0.0,0.0010669370589979348,0.0,0.03485708227084162,0.0,0.0,9.794125127211846e-05,0.054714392955570616,0.033283816863305456,0.004146163420196999,0.016088120977454733,0.0,0.047155320707356035,0.014545120007622226,0.07170463843598503,0.049036689103068645,0.025792790263100013,0.0,0.03888408021480155,0.008950567998022749,0.028075481759412508,0.0,0.03161174923259477,0.0,0.0,0.04170323096705304,0.0,0.04229634674192355,0.03954874969281341,0.0,0.07623397682766583,0.02930673474286741,9
LFQ intensity D9_6,0.007780654163539457,0.06672371525456214,0.011418653369966995,0.0,0.0,0.012223773186982114,0.0232199172746198,0.0,0.012955039599706697,0.012790168073116167,0.0,0.08059187924248866,0.0,0.0,0.0023410808175776125,0.01860865887454325,0.051961673578111545,0.015855848689342457,0.0,0.008996098682138546,0.0,0.006955260427734322,0.0,0.027643474786148495,0.0,0.0,0.0010183380666999944,0.05079253531253052,0.025924287111224097,0.0021946035152597106,0.005896951354769219,0.0,0.006790531373215163,0.014438876000357563,0.08597860814980735,0.04468175899473611,0.031255027235158814,0.0,0.03942710695509803,0.01117357560073765,0.029176441862349998,0.0,0.036139642676161605,0.0,0.0,0.03635980957619665,0.0,0.045864806612709454,0.03834682343017041,0.0,0.10333078871177895,0.031143591440460562,9
LFQ intensity D9_7,0.0,0.060500638126122004,0.010433458112458532,0.0,0.0,0.012671545960265328,0.028331997541353425,0.0,0.005938610394480198,0.0011461767831517885,0.0,0.09310468714566517,0.0,0.01089006006648314,0.0,0.02177509780657453,0.04009093062529205,0.01981898532928153,0.0,0.04480681568868065,0.0,0.0,0.0,0.03642459133780872,0.0,0.0,0.0,0.05679404393706542,0.0369826390627491,0.0,0.007222797294036936,0.0,0.026722758630448543,0.01420316729768491,0.07435469564099663,0.04386223836863517,0.032828480515468356,0.004494780693070991,0.03706268079631181,0.010322734970923708,0.0,0.0,0.03333039105412012,0.0,0.0,0.027586817915443918,0.0,0.0441733345972472,0.03417244709786358,0.0,0.10000858561907429,0.029943811591242445,9
LFQ intensity D9_8,0.0025733848989073073,0.07024161828142814,0.009790870566739796,0.0,0.0,0.012248805368929699,0.019871712876999403,0.0,0.016932911748470805,0.0,0.0,0.08600698921998011,0.006025385227288522,0.009011659496901785,0.0,0.01908425049533214,0.04658889587333271,0.0,0.0,0.021591092455332226,0.0,0.0018584975209414896,0.0,0.031577896248223505,0.0,0.0,0.0,0.05505487992705623,0.03725073657133704,0.0013440316139070115,0.002433406740452008,0.0,0.004715123654313794,0.012624312763064844,0.0734774731978364,0.041647225805762994,0.028793852540729258,0.0072205861925536486,0.035235516643755405,0.00826378445375659,0.04453102342615166,0.0,0.03563835953641873,0.0,0.0,0.05025668177220861,0.0,0.04334208709343994,0.04135346318611624,0.0,0.09502760178878675,0.028385882813545153,9
