,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D3_8,0.0,0.0,0.006971278435308197,0.007224534304611264,0.004078725605754585,0.0,0.015613329613529205,0.0,0.01237368150400753,0.0,0.0033077010804717587,0.0,0.004078725605754585,0.020315862121539647,0.0,0.0013560613338253651,0.0358747956610632,0.015229211384784235,0.0,0.0,0.004458558801158375,0.0,0.020581964152505336,0.009663682199214851,0.0,0.010337936824749904,0.0,0.0,0.0,0.025281194830482363,0.0,0.0,0.017152961376857123,0.0028079506370108005,0.013463999705894535,0.023656285494327366,0.0,0.0,0.00422259908182669,0.012365813662038863,0.054779658619306934,0.002691059021159817,0.0,0.013126009139059822,0.0,0.0,0.020244390853728103,0.008960714523568768,0.02135068877801874,0.0543755625636262,0.0,0.0,0.0,0.0,0.006294644455004987,0.0,0.016438085159836135,0.032713788473720584,0.0,0.0008389918244130761,0.0008389918244130761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01828584930940026,0.0,0.007630427709165702,0.0,0.0,0.0,0.0107373815779915,0.007224534304611258,4.23061636291078e-20,0.007115436718971951,1.1281643634428746e-19,0.0,0.011302451602761613,0.0,0.011302451602761611,0.021834380513617708,0.0,0.0,0.004776833390103849,0.0,0.001832350200827927,0.020650955780688266,0.010671098842933126,0.008959986313739841,0.03050489951097627,0.009305341620092843,0.0004411981595244234,0.00798326689204335,0.0,0.0,0.00029015644735963514,0.0,0.011927215995142596,0.028302148373594304,0.02199685676567177,0.01977454112031033,0.0007346558148059856,0.017067818629341258,0.005395530833697452,0.0,0.0,0.005522533584855828,0.0,0.0,0.0,0.0050170636778020345,0.0,0.0,0.00994867058003348,0.0007656586163836207,0.0,0.0,0.04320701830700346,0.007786946856394705,0.03195832814215981,0.024471477416470655,0.0,0.04694671006375945,0.025258386072430226
LFQ intensity D3_9,0.0,0.0,0.0,0.008934910546690452,0.004799649213799986,0.0,0.018597548326068938,0.0,0.012348940646711956,0.0,0.0043907322712577355,0.0,0.004799649213799986,0.022050950719950575,0.0,0.0,0.04370681904318789,0.01831356289963903,0.0,0.0,0.004310791153111411,0.0,0.009954711060623796,0.010148503167137168,0.0,0.011496251811754602,0.0,0.0,0.0,0.012821116775945095,0.0,0.0,0.014633930918107057,0.0,0.011493507292589522,0.02202263201069991,0.0,0.0,0.005288807587525059,0.012341088536290545,0.052605758041091966,0.0,0.0,0.014434155258902855,0.0,0.0,0.02191998732518365,0.011048334647604555,0.02242183964844037,0.06349137155617761,0.0,0.0,0.0,0.0,0.0021009809135136546,0.0,0.01483639626296524,0.039239461234267164,0.0,0.003163210566877996,0.003163210566877996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01637354330516136,0.0,0.008934730471692454,0.0,0.0,0.0,0.007622464904948691,0.008934910546690445,0.0,0.00010103947019770203,8.885727546261955e-20,0.0,0.0119964676822196,0.0,0.011996467682219599,0.015415571380212103,0.0,0.0,0.004377950501496463,0.0,0.0,0.02025218958717365,0.008301630357535186,0.010527372845881683,0.02296674561640159,0.00429655915237469,0.0,0.006230257533900707,0.0,0.0,0.010871779201575513,0.0,0.011724921362463404,0.03442094837703677,0.011513454961549338,0.021822411170871532,0.0,0.019219863932054774,0.009840076553188372,0.015890420434048362,0.0,0.006426133807039996,0.0,0.0,0.0,0.0037346591838830815,0.0,0.0,0.012193398800023987,0.0013243628125729906,0.0,0.0,0.05216928603839761,0.005297967745316768,0.030657024025814772,0.022943889061887726,0.0,0.03992304364038864,0.030819648636986698
LFQ intensity D4_1,0.0,0.0,0.01627431007094317,0.00777514893564645,0.004589174370271381,0.0,0.016818337373173498,0.0,0.011634741583296321,0.0,0.004841072750399984,0.0,0.004589174370271381,0.021226502695137997,0.0,0.01022611265931287,0.0351746264736568,0.014617403153223043,0.0,0.0,0.005177484281485378,0.0,0.019187731536525168,0.008857710878288893,0.003030403405703411,0.010865708998266022,0.0,0.0,0.0,0.01734775109735299,0.0,0.007640695479968276,0.010836646183107812,0.0,0.00733324562877788,0.021612790735761955,0.0,0.0,0.005726931825743902,0.009925677872350106,0.05016334881636905,0.0,0.0,0.010714097313592054,0.0,0.0,0.009937248630476871,0.0027533153837899556,0.022097243704527845,0.04937817198727572,0.0,0.0,0.0,0.0,0.01489170866330255,0.0,0.01937908968824844,0.02390249993760196,0.0,0.0011566256048603316,0.0011566256048603316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017589492196786963,0.0,0.00814716673994141,0.0,0.0,0.0,0.004670923537168166,0.007775148935646445,0.0,6.521380772481604e-05,5.1703654717545004e-20,0.0,0.014987059479606846,0.0,0.014987059479606846,0.02199374920443967,0.0,0.0,0.004668314504207049,0.0,0.0,0.008111034393654354,0.002855277133799098,0.010269477269096699,0.025211067546958527,0.007859411998248807,0.001235752611085651,0.006169917965466015,0.0,0.0,0.019282493642250695,0.0,0.00803006218638604,0.030622492671662838,0.020214311094356962,0.01920225048854855,0.0,0.0179128201364309,0.007663049008754085,0.01338164200836725,0.0,0.026584051726274604,0.0,0.0,0.0,0.004111666294932958,3.6192558302281504e-19,0.0,0.012692798415639016,0.00015527718682362032,0.0,0.0,0.04259321463804425,0.01312145360078947,0.030851571439663425,0.025320041816900406,0.0006301307616880812,0.047434263473389825,0.02276098491208974
LFQ intensity D4_10,0.0,0.0015361340751207605,0.0,0.008930144168518932,0.0037756796272927235,0.0,0.017909442883860087,0.0,0.012719271082218084,0.0,0.005040318980374148,0.0,0.0037756796272927235,0.019259940524302816,0.0,0.0,0.04169488923127792,0.0169042215157157,0.0,0.0,0.006137230801846332,0.0,0.01542391623012729,0.00950279826672541,9.707095462617951e-20,0.010970873704916218,0.0,0.0,0.0,0.012380388704020267,0.0,0.00719817880487464,0.023715871559423857,0.0024859657834812796,0.010107775648168732,0.022288963967371737,0.0,0.0,0.005227549573077821,0.01271118349609433,0.05546115745913343,0.0,0.0,0.015427026942959682,0.0,0.0,0.014627146004059163,0.018867120057856627,0.022214769870601246,0.0479596139527189,0.0,0.0,0.0,0.0,0.008973530765583108,0.0,0.015615193171868668,0.03463043990776768,0.0,0.002991821388604939,0.002991821388604939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018763550207466645,0.0,0.009329243336642161,0.0,0.0,0.0,0.0042523097509419554,0.008930144168518927,0.0,0.0006498209267835319,2.2187646771698176e-19,0.0,0.015053792637466715,0.0,0.01505379263746671,0.02076810080721164,0.0,0.0,0.005242927175855368,0.0,0.0,0.0,0.003870954331979812,0.007689817173497868,0.025823636856791853,0.00939863735292211,0.0017164844425275137,0.003085090100445191,0.0,0.0,0.018418952994208135,0.0,0.012107958039821376,0.03800396910229557,0.019948987310801202,0.022850298100266817,0.0,0.018721923625460348,0.008602117897937828,0.0,0.0,0.0,0.008601899249546206,0.0,0.0,0.0,0.0,0.0,0.009027107516654542,0.0,0.0,0.0,0.03396249570328675,0.01660053983628558,0.029819416188795706,0.026343124860051775,0.0,0.04913294213459606,0.028773906367613854
LFQ intensity D4_11,0.0,0.0,0.001446976323151842,0.009508063941526144,0.005546511587715424,0.0,0.0197766911470538,0.0,0.006897298984027528,2.7307048772466143e-19,0.005799055426541389,0.0,0.005546511587715424,0.02198963096533402,0.0,0.0014054645808562862,0.04379003346698168,0.016972832629033412,0.0,0.0,0.00769960812721817,0.0,0.014963247358356163,0.010395909976972855,0.002519252655559472,0.013447197315077746,0.0038615194369838587,0.0,0.0,0.00808817139502631,0.0,0.005613874698034805,0.023226685955310303,0.0,0.0014974173588033935,0.019057807833761813,0.0,0.0,0.003119759140224144,0.0041015031155730184,0.0546186028649517,0.0011355643130944375,0.0,0.011151980161936897,0.0,0.0011655406519242104,0.013904383131743869,0.0171641303486609,0.01997512093398871,0.05574482057747005,0.0,0.0,0.0,0.0,0.017242538696929564,0.0,0.015768038781760054,0.03524539786261769,2.7307048772466143e-19,0.0004152037881223358,0.0004152037881223358,0.0,0.0,0.001916677564933433,0.0,0.0,0.0,0.0,0.0,0.0,0.01978268702798375,0.0,0.009507872315142617,0.0,0.0,0.0,0.002518044026453798,0.009508063941526139,0.0,0.00045346914288096023,0.0,2.7307048772466143e-19,0.015616007616146463,0.0,0.015616007616146461,0.02379793722979549,0.0,0.0,0.006299720768009194,0.0,0.0,0.0,0.0023736656605333898,0.010476368849745395,0.029186979508070244,0.003878984929777731,0.0,0.010459626070214719,0.0,0.0,0.009442418210629086,0.0,0.012679603892720713,0.03830367294329828,0.02319245944122307,0.02131844266208101,0.0,0.018721979039122965,0.00846414280623624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035260759095299037,0.0,0.012516035978021246,0.0,0.0,0.0,0.040411001551123864,0.007753258313199751,0.036628686112399104,0.02975654404180743,0.0,0.053161426288918616,0.02251458963416713
LFQ intensity D4_12,0.0,0.0,0.015866488864555963,0.006657381874607767,0.002362920841176464,0.0,0.016222876307813668,0.0,0.008703593012402932,3.8424556869678494e-19,0.0054068699666009875,0.0,0.002362920841176464,0.022204044634382008,0.0,0.0015102345328212334,0.03961573130484497,0.014786001156743193,0.0,0.0,0.005777377903296272,0.0,0.031330085591581784,0.009403966763977725,0.00047499713447002274,0.014648825124505598,0.005630851454128397,0.0,0.0,0.014290245245682029,0.0,0.0,0.016090836424136973,0.0,0.00696075064658598,0.01625935010943114,0.0,0.0,0.0028447764467331538,0.008698058807052727,0.06036170567934966,0.0018535456906462568,0.0,0.01101999920247381,0.0,2.7446112049770356e-20,0.013767548370347969,0.012693335290172612,0.020776880232343874,0.04654393713571671,0.0,0.0,0.0,0.0,0.0033487288907897606,0.0,0.016211358156569888,0.030368359998592293,3.8424556869678494e-19,0.0009040067574996874,0.0009040067574996874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018306439071074748,0.0,0.006657247701129315,0.0,0.0,0.0,0.006109761832217632,0.0066573818746077625,2.7446112049770356e-20,0.006556848849422318,1.3723056024885178e-19,3.8424556869678494e-19,0.014471420210967237,0.0,0.014471420210967235,0.022235933768162162,0.0,0.0,0.008609384921896994,0.0,0.0,0.0043377522554349296,0.00044754716620229733,0.004684286775614749,0.026590073460765765,0.014318969251356605,0.000989398115119786,0.012436658565805808,0.0,0.0,0.021256018654298162,0.0,0.011210341699183538,0.03198795866322718,0.02599844627810905,0.0251964297585556,0.0,0.0215434131392286,0.0071539341241785934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013227927326589521,0.010744743917270897,0.0,0.0,0.03334764153359977,0.007937344313813923,0.03520526933742233,0.026603005144622122,0.0,0.04681819747220623,0.027026207456239414
LFQ intensity D4_2,0.0,0.0,0.015644664165819843,0.009024975487915232,0.003872679299164288,0.0,0.019599676756853535,0.0,0.015651398698919954,0.0,0.004901192475800061,0.0,0.003872679299164288,0.021376504189619193,0.0,0.001483033145539257,0.04348023173943707,0.015671903431019225,0.0,0.0,0.0023143984497852135,0.0,0.020124310566673152,0.009752686215498076,0.0024480456705915556,0.012022369738528505,0.0,0.0,0.0,0.01502878304990739,0.0,0.0,0.018923985799266244,0.0,0.007308108060291953,0.021484721236769557,0.0,0.0,0.006384110186974856,0.013022748795491635,0.06199647536314959,0.0,0.0,0.012574093580458488,0.0,0.0,0.018800253168464197,0.0109020899117146,0.007205970876396109,0.04664418625831239,0.0,0.0,0.0,0.0,0.008439447407028306,0.0,0.016177571597821513,0.03335976148974012,0.0,0.002167548523621167,0.002167548523621167,0.0,2.1347904988521255e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018699000870759784,0.0,0.009024793597740239,0.0,0.0,0.0,0.0031645366016534197,0.009024975487915228,0.0,0.0005290249123213864,3.9849422645239673e-19,0.0,0.012823505205687608,0.0,0.012823505205687607,0.02057651390429542,0.0,0.0,0.005358336676833186,0.0,0.0,0.007266124469833372,0.0023065737098171848,0.005443690583441514,0.025331416508888295,0.009392456666148782,7.466561650726493e-05,0.005351864841278641,0.0,0.0,0.018290523762914828,0.0,0.012049650746143609,0.03456398224252021,0.01929005704569206,0.02653529993379006,0.0,0.017512250931393664,0.0061924201654979085,0.0,0.0,0.004004493481302446,0.0,0.0,0.0,0.00029948122746841356,0.0,0.0,0.013265065963014315,0.0,0.0,0.0,0.04543930199718788,0.006112567051929692,0.03656100846583312,0.027495275077768607,0.0,0.05165456405469678,0.02971491983467969
LFQ intensity D4_3,0.0,0.0,0.0,0.006259207007832452,0.0032027818559720177,0.0,0.01626995842703895,0.0,0.01142289155422732,0.0,0.008610265106443781,0.0,0.0032027818559720177,0.020710876684272267,0.0,0.001191059202951125,0.038859163659280785,0.013927706054724962,0.0,0.0,0.005920025144112008,0.0,0.01841222511160986,0.00950898091950983,0.001504843963088612,0.01438198686846746,0.0,0.0,0.0,0.01453243744376082,0.0,0.006573633120162881,0.015458795435031657,0.0,0.0120400946625247,0.021579821315042363,0.0,0.0,0.0023016566317331905,0.011415628274859351,0.0487556016148139,0.0031609585428549825,0.0,0.010629894629602624,0.0,0.0,0.011346150467355109,0.01874509335612218,0.02100889578354181,0.04664056282750141,0.0,0.0,0.0,0.0,0.008366608495767446,0.0,0.01528332382378129,0.030925724627951373,0.0,0.0011065493323469625,0.0011065493323469625,0.0012460101144653808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016086667569950964,0.0,0.0062590808592064,0.0,0.0,0.0,0.006972913887883169,0.006259207007832449,3.05278632497169e-19,0.006164686815418762,5.272994561314737e-19,0.0,0.013978167703480602,0.0,0.013978167703480598,0.023270857886417407,0.0,0.0,0.003955805078640007,0.0,0.0,0.0004921116618369489,0.0027082371937489163,0.009736112029966052,0.029487628973755585,0.007712746037153006,0.0,0.010624521296706617,0.0,0.0,0.018356190034943338,0.0,0.01104851570666227,0.0321458359208946,0.02719312451195256,0.02232596443663856,0.0,0.021686418537757456,0.00647726459637125,0.0,0.0,0.02538055235830522,0.0,0.0,0.0,0.003244670162051626,0.0,0.0,0.011942066455442752,0.0,0.0,0.0,0.0451422205518894,0.011353415659148935,0.03251872733019708,0.026821510316511435,0.0,0.04945091758535133,0.021616950883334866
LFQ intensity D4_4,0.0,0.0,0.010430148264880836,0.00924035440033417,0.0035999980534239455,0.0,0.017423962102554185,0.0,0.012696597195575048,0.0,0.0038289415887795063,0.0,0.0035999980534239455,0.021217704298212143,0.0,0.0,0.04110845804133707,0.013812356374459833,0.0,0.0,0.00236782513888445,0.0,0.017153574418890413,0.009347571171060408,0.0006328089484812725,0.010820025672731349,0.0,0.0,0.0,0.02000160553004611,0.0,0.007873495611499125,0.02009159744402548,0.0,0.009907439611276487,0.022961976898982193,0.0,0.0,0.003972568709274857,0.012688524026709154,0.05304139629104272,0.0077850263193345315,0.0,0.012052420049812988,0.0,0.0,0.017131565870330243,0.012856748253654933,0.02065228127223659,0.04531558680874155,0.0,0.0,0.0,0.0,0.008349989043219283,0.0,0.015504882543549134,0.03466242203652201,0.0,0.0020996674678231742,0.0020996674678231742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832657518190841,0.0,0.009240168169393033,0.0,0.0,0.0,0.0039388221185999404,0.009240354400334168,9.548531196207994e-20,0.001088401964049833,2.7281517703451414e-20,0.0,0.013935407312639548,0.0,0.013935407312639547,0.017896570719763662,0.0,0.0,0.00534037502542273,0.0,0.0,0.0,0.005188611248145952,0.007272119466531098,0.028474387169655356,0.009760111553590427,0.0019097840943714493,0.0029388000148459588,0.0,0.0,0.006252114260553035,0.0,0.011156760600626887,0.030765845545328747,0.02477169515336351,0.022643320699373744,0.0,0.021586382220452355,0.005415895089330382,0.013400051219642342,0.0,0.0,0.006364887710115757,0.0,0.0,0.002703522857656998,0.0,0.0,0.016859505244346536,0.0,0.0,0.0,0.04191820521301958,0.012711972426657113,0.0317805232074285,0.0238790389982007,0.0,0.046091106684306216,0.026884092138774098
LFQ intensity D4_5,0.0,0.0,0.015499388827217868,0.009319569725633586,0.0044245817936896335,0.0,0.019136127130677957,0.0,0.009440395704040977,0.0,0.004579602836136726,0.0,0.0044245817936896335,0.02030107613142467,0.0,0.0,0.040871829621230336,0.014040157277240868,0.0,0.0,0.002832478851838486,0.0,0.018672458820317497,0.009544917947479872,0.0027753067153343564,0.010414647749383598,0.0035873991178047167,0.0,0.0,0.016743757233654875,0.0,0.0,0.017216773906872658,0.001778318710730994,0.012782261917229651,0.019949497987782987,0.0,0.0,0.00444285601294885,0.009434393000520848,0.053142814214872366,0.006425483496741094,0.0,0.012845864990776267,0.0,0.0,0.015392823511029913,0.014177302249092937,0.021088294120943426,0.047525682590950344,0.0,0.0,0.0,0.0,0.006103098452312719,0.0,0.01415429656493021,0.03222474097578601,0.0,0.002173015518007003,0.002173015518007003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019967526301131962,0.0,0.00931938189817959,0.0,0.0,0.0,0.007447895606428766,0.00931956972563358,0.0,0.000997262244026958,0.0,0.0,0.015447587027822429,0.0,0.015447587027822424,0.019648782248341073,0.0,8.357246279172959e-20,0.009338212427360791,0.0,0.0,0.002979846407530958,0.002614922418797212,0.006268784623289811,0.028230356942788904,0.008927303090180149,0.0,0.005859711129156203,0.0,0.0,0.017494423881982458,0.0,0.011638444492370847,0.03395223138508883,0.02421139135944272,0.02175423553075872,0.0,0.01869551911243788,0.0035002004618088648,0.0,0.0,5.199589383633286e-05,0.002874587713549722,0.0,0.0,0.0,0.0027677379930634988,0.0,0.013048568074536837,0.0,0.0,0.0,0.04626549846884092,0.009761950268436103,0.029449341622699354,0.027132546039149767,0.0,0.04915223984470214,0.02679554772247316
LFQ intensity D4_6,0.0,0.0,0.008290995037917206,0.006742297915688807,0.004546273456312371,0.0,0.01816114198983721,0.0,0.015493412545332196,0.0,0.004099912083016007,0.0,0.004546273456312371,0.020571327931242195,0.0,0.0,0.04247491814304216,0.00858982081190486,0.0,0.0,0.004431135218166745,0.0,0.014740806667253416,0.009748918851403028,0.0,0.010652420429994145,0.0,0.0,0.0,0.003561816015408283,0.0,0.0,0.017584743276433362,0.0,0.007633115936689097,0.0229492854290713,0.0,0.0,0.004558091310529781,0.008424391121364502,0.05464506733602738,0.0054679028913597605,0.0,0.011785463782227121,0.0,0.0,0.015385334675485756,0.010815888945897554,0.021539008426350908,0.04487107472045411,0.0,0.0,0.0,0.0,0.00957154519262557,0.0,0.01511389893659972,0.030898605469438182,0.0,0.0017953696662976956,0.0017953696662976956,0.0034791316447529605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016302699444724227,0.0,0.0067421620308047575,0.0,0.0,0.0,0.004436863215429348,0.006742297915688804,0.0,0.00664048257462342,7.397748282991862e-19,0.0,0.015247256823763154,0.0,0.015247256823763152,0.024449212725206674,0.0,0.0,0.00520597123650056,0.0,0.0,0.000825611108433594,0.00981955342598052,0.005723037063793844,0.028814919257958222,0.008727648867467266,0.0,0.003087135069213184,0.0,0.0,0.0176721080034245,0.0,0.00797981096963041,0.03252656423114442,0.02899410439108106,0.02211555723731486,0.0,0.020711471658756937,0.005973387063367353,0.0,0.0,0.025980381569220865,0.0,0.0,0.0,0.0,0.007379269991063606,0.0,0.014379895058461325,0.0,0.0,0.0,0.04377519130557648,0.012479926765482059,0.035972568571923304,0.02698590394627132,0.00030096906386088083,0.05223725907452568,0.02155876453481077
LFQ intensity D4_7,0.0,0.0,5.193964684444863e-19,0.009770591201465145,0.004840443487162046,0.0,0.01878881981342992,0.0,0.014915911313742916,5.193964684444863e-19,0.005220914440438548,0.0,0.004840443487162046,0.02167968515830963,0.0,0.002806522718956536,0.037476383034908245,0.01242111687636329,0.0,0.0,0.007684541601766361,0.0,0.010641007468139873,0.009886822580679152,0.001956010438433161,0.012306098391732887,0.0,0.0,0.0,0.019858490764246627,0.0,0.0,0.017464419421471238,0.0,0.008037505418794976,0.022822752342887515,0.0,0.0,0.0066300226891274835,0.012251712059793541,0.055113665500315684,0.0003242299626499125,0.0,0.013283606286422708,0.0,0.0,0.012804439922940307,0.01965688555221211,0.0,0.05839800065357208,0.0,0.0,0.0,0.0,0.010602360197881161,0.0,0.024194280430760374,0.011706009527095674,5.193964684444863e-19,0.0013726928266978918,0.0013726928266978918,0.0,0.0,5.193964684444863e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.019378398885136292,0.0,0.0101858089836632,0.0,0.0,0.0,0.003954433408179613,0.009770591201465137,1.0099375775309456e-19,0.0011484040515176285,2.019875155061891e-19,5.193964684444863e-19,0.016475622483520105,0.0,0.016475622483520105,0.017838592909302783,0.0,0.0,0.004491571711222524,0.0,0.0,0.0,0.002157410728260815,0.009634303554465666,0.0327543489934184,0.009890343617990618,0.0,0.011773070185973313,0.0,0.0,0.00767721207589965,0.0,0.013055443893719482,0.034951589921108105,0.02685909961503316,0.02087885754714542,0.009020090304758997,0.015371168761834352,0.0016808608652350275,0.0,0.0,0.0068764049708459575,0.0,0.0,0.0,0.0,0.007493803019306088,0.0,0.01658877585158813,0.0,0.0,0.0,0.04889612771131039,0.013174920431719424,0.03216652847108901,0.03045443006233989,0.002587207552694951,0.05420875108051486,0.02100112626996404
LFQ intensity D4_8,0.0,0.0,0.0,0.009438103548983922,0.004642011260539532,0.0,0.016695756443749345,0.0,0.011486125188225253,0.0,0.002781238063775808,0.0,0.004642011260539532,0.018655376395132393,0.0,0.0013098446080640695,0.04308090092656216,0.007012758181460111,0.0,0.0,0.0062672452657776346,0.0,0.0,0.010638171424975902,0.0,0.012692347258104995,0.004231726830020562,0.0,0.0,0.015442228289647312,0.0,0.0,0.013383306108128693,0.0009789403653419852,0.006512739528779536,0.02876697627034425,0.0,0.0,0.006400669198549115,0.00862236177682922,0.061129502482355415,0.0,0.0,0.014034948754985604,0.0,0.0,0.018914230331668624,0.002310583493823235,0.024085345873228334,0.05369823917828735,0.0,0.0,0.0,0.0,0.0,0.0,0.010140296909515983,0.024808423057416745,0.0,0.00048652944815216217,0.00048652944815216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018787742991293845,0.0,0.009437913332588485,0.0,0.0,0.0,0.015805975201489648,0.009438103548983912,2.0181344104111231e-19,0.0001769071057767207,1.5524110849316332e-20,0.0,0.016776275837532266,0.0,0.01677627583753226,0.021778723958488375,0.0,6.209644339726533e-20,0.008534459598316725,0.0,0.0,0.00019148050496169095,0.010428679292457613,0.005370623146711574,0.035790568832030786,0.01878960498372315,0.0039691520828930744,0.0,0.0,0.0,0.007851899778986772,0.0,0.009240313329919227,0.03686218254851721,0.026246885393736357,0.026048865553464015,0.004241687324236537,0.020515638383739265,0.0012537743636913347,0.0,0.0,0.0,0.010759401786464907,0.0,0.0,0.0,0.0,0.0,0.012358534008020785,0.010752934367540733,0.0,0.0,0.049204583567320645,0.010955893365636819,0.032088038225169924,0.025013035317570893,0.0,0.05304726674121741,0.027731112518870095
LFQ intensity D4_9,0.0,0.0,1.6936005097430064e-19,0.007004336533325376,0.0032269732796134988,0.0,0.01769981905797376,0.0,0.0072269667872817776,1.6936005097430064e-19,0.007364714491013938,0.0,0.0032269732796134988,0.02189693410570482,0.0,0.0017047733250140226,0.04156876286491229,0.013993425333603543,0.0,0.0,0.0075102681719144615,0.0,0.004793823417359321,0.009671414100594636,0.003128345340789389,0.01088939649596582,0.0,0.0,0.0,0.02253544664082964,0.0,0.0,0.021173631894512553,0.0,0.012085938593521948,0.0250917705773021,0.0,0.0,0.004951480221213302,0.007222371499082648,0.055779195593706574,0.0,0.0,0.01236945009067333,0.0,0.0,0.018829006884857474,0.0,0.021367771440364117,0.05247921813526923,0.0,0.0,0.0,0.0,0.009720742693686567,0.0,0.015337936859294413,0.029710261209631765,1.6936005097430064e-19,0.001852311051263257,0.001852311051263257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01843824162555523,0.0,0.0070041953672912455,0.0,0.0,0.0,0.01191819244318748,0.007004336533325372,0.0,0.006898564150972192,2.5404007646145096e-19,1.6936005097430064e-19,0.015500501049587974,0.0,0.015500501049587972,0.01945896518627913,0.0,0.0,0.009205304253460797,0.0,0.0,0.0,0.00294755902840254,0.006351863089119947,0.02889606232359191,0.009640049908958625,0.0002830839558170713,0.005996026544993312,0.0,0.0,0.008799723282740325,0.0,0.01218822893537293,0.03520203171234405,0.027659855715469313,0.02486712098230785,0.0029880285754201683,0.015846894170579204,0.003279299613403051,0.0,0.0,0.017965699440996016,0.0,0.0,0.0,0.0,0.00402963291741943,0.0,0.011028355380639874,0.009511113762124216,0.0,0.0,0.03591623324301876,0.019270869459758963,0.032301205604926,0.026913116988656314,0.0,0.047445844805224104,0.026477527878316275
