,ADF,ADL,AFD,AIA,AIB,AIZ,AS,ASE,ASG,ASH,ASK,AVA,AVB,AVD,AVE,AVF,AVJ,AVK,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D7_1,0.008972896379901412,0.009414665739949478,0.0,0.00031809496609538505,0.003069165363522622,0.002074394384039533,0.007780552955621112,0.0028416764686038797,0.01253714154276705,0.010241773319304618,0.0,0.0,0.0009247208506855458,0.005500425031388346,0.0008636378959768148,0.0,0.0,0.0,0.0,0.0,0.0013824746523001977,0.007216860650574788,2.0009841980069256e-19,0.0,0.010123388438852103,0.0,0.0,0.0,0.000767518549107413,0.020824078214549194,0.005437358927774948,0.022044365761336573,0.015612047591500451,0.0,0.0,0.012662661084180668,0.006521348907972229,0.010155901419559478,0.0,0.0,0.0,0.0019284626817341298,0.0,0.005788860808246425,0.017253601616789814,0.0,0.010949374596477596,0.007823694351251177,0.0,0.0,0.02032943701546175,0.0,0.0,0.0,0.0013766625421661337,0.03279344084779289,0.0,0.0,0.020216465423446992,0.0,0.0,0.0,0.0,0.008583732619372344,0.0412425181281288,0.0,0.04134972471686613,0.0,0.0,0.0,0.0,0.029264191241300905,0.0,0.016450773617398513,0.01842327109495267,0.0,0.0,0.0006521439910707603,0.0,0.0,0.0,0.0,0.0,0.0,0.011444290242878167,0.0,0.0,0.0,0.010015762838235541,0.0019963769525016715,0.003401345997626462,0.002756646141787621,0.0,0.0,0.0,0.0,0.0,0.006609869094644902,0.0019963769525016715,0.010606327062373968,0.0,0.0,0.019331571011954186,0.02205937703291395,0.011340218885739245,0.005872350162774314,0.0,0.022517571081847054,0.0,0.005022883107557246,0.022172505701204052,0.0008362666101928269,0.003169098791656116,9.416396225914945e-20,0.0,0.0004131915801900064,0.0,0.020896396130041614,0.0,0.0,0.01897673991365778,0.001169759668764101,0.029801433106305637,0.014206711527161662,0.0,0.005606594192639699,0.0,0.0,0.0006549262382870872,0.0,0.012467524021328603,0.01252806520016439,0.0,0.02015273633320785,0.031104232128300144,0.007320013361742658,0.0,0.011552353629158456,0.0,0.0,0.0,0.0,0.014913552243835596,0.0,0.0,0.013041039548063096,0.0,0.011766847112449018,0.0,0.016602350524741117,0.0038584168326403784,0.0,0.0,0.021795218083692235,0.014982021500815523,0.007748520696761439,0.017316005081005274,0.016540758169504993,0.006697157002743857,0.05502509411638776,0.0
LFQ intensity D7_2,0.003969767742859407,0.010760344959677511,0.013305249438873616,3.672252671772828e-19,0.0037370154326677174,0.004920097742935012,0.009496314919749942,0.0011814076079739988,0.011667583755545757,0.010764939402455249,0.0,0.0,0.0008834424471717649,0.002580917993482648,0.003613772457220815,0.0,0.0,3.672252671772828e-19,0.0,0.0,0.003278986131461411,0.01851551995104346,0.0,0.000662234646315824,0.009766110248870844,0.00034354096629167757,0.0,0.0,0.0007198516356086888,0.018089049455636195,0.003340693065694094,0.018243314228664705,0.018384994279589777,3.672252671772828e-19,0.0,0.013116243794156672,0.005507855713652116,0.010264221362135105,0.0,0.0,0.0,0.0,0.0002663658671089941,0.005443400336401223,0.01450347427010338,0.0,0.0,0.0,0.0,0.0,0.009942591899050114,0.0,0.0,0.0,0.0009248778600190558,0.04047041936723116,0.0,0.0,0.023600246053555162,0.0,0.0,0.004780910768172381,0.0,0.008618463525282834,0.041387661875078,0.0,0.042323217130010075,0.0,0.0,0.0,0.0,0.02910782496123425,0.0,0.02242840470143335,0.027285578162437023,0.0,0.0,0.0008994778919208177,0.0,0.0,0.0,0.0,0.0,0.0,0.014921962895418014,0.0,0.0,0.0,0.010058793384104278,0.001997792707789948,0.0012085761667044418,0.002714986153018281,0.0005265239959676466,3.672252671772828e-19,0.0,0.0,0.0,0.0021786381312791417,0.0019977927077899473,0.00815521543979516,0.0,3.672252671772828e-19,0.020681848867491706,0.022940865925988593,0.011458460837804042,0.005964396571260511,0.0,0.018073936920341205,0.0,0.012340003389518642,0.015438879307390138,0.0004278271247485417,0.001600568541432577,0.0,0.00011989055826671978,0.0013472968064023698,0.0,0.022772509830386777,0.0,0.0,0.020225565424282815,0.0012329595554680286,0.02815505075025149,0.011787181653289285,0.0,0.005931148684967779,0.0,0.0,0.0094568979974378,0.0,0.011705710378314237,0.008161298164197875,0.0,0.013861493940830262,0.033813257971930466,0.003497041244868866,0.0,0.010743664018856984,0.0028033413924205574,0.0,0.0,0.0,0.014031762927434063,0.0,0.0,0.013472841522344268,0.0,0.005416569099066515,0.0,0.01510476743053917,0.0,0.0,0.0042004254387708415,0.03362420613541553,0.012384294871664888,0.009112399836689789,0.021297106327015564,0.017579345827213915,0.005049314510807464,0.041329204584250996,0.0
LFQ intensity D7_3,0.004056513647122648,0.008928392164941784,0.01638501930352671,0.0,0.003831063908385214,0.005565244984098944,0.008346815596448608,0.0015730286910550302,0.0033305768061582548,0.010632204122644711,0.0,0.0,0.000207068423332494,0.002849124896827602,0.002883959827881374,0.0,0.0,0.0,0.0,0.0,0.0037089428044898617,0.014893906480284515,5.02066559700454e-20,0.0,0.006058975199850915,0.0,0.0,0.0,3.8370266890742315e-05,0.01905043908777623,0.0037601116864480286,0.0034418924027305,0.01928079897097483,0.0,0.0,0.015459855953690416,0.008868845630316662,0.010867761332676222,0.0,0.0,0.0,0.0,0.0002731294789755045,0.009638415739383245,0.01955833063004158,0.0,0.0,0.0,0.0,0.0,0.013428932452199373,0.0,0.0,0.0,0.0038480115522048714,0.04087735346410062,0.0,0.0,0.02262090195387773,0.0,0.0,0.0,0.0,0.004970866924028266,0.04307627271695858,0.0,0.04221194624472124,0.0,0.0,0.0,0.0,0.030807669915305716,0.0,0.01749364779727293,0.02819374755719656,0.0,0.0,0.0019022203421809405,0.0,0.0,0.0,0.0,0.0,0.0,0.014204192831735029,0.0011531345745189319,0.0,0.0,0.012046423553232955,0.0013485618528575607,0.0,0.0019385596594411845,0.0007495755987476033,0.0,0.0,0.0,0.0,0.002385462978428399,0.0013485618528575605,0.0083614566491795,0.0,0.0,0.021153617515926374,0.023523384679947842,0.011490836238846298,0.00433229214566581,5.02066559700454e-20,0.018382446417059547,0.0,0.010478238947760128,0.02279870443490165,0.0,0.0012230397641185009,0.0,0.0,6.709779200291728e-05,0.0,0.0228358164528981,0.0,0.0,0.02043003511752069,0.0,0.027193155147042257,0.015733625982490233,0.0,0.009094733535762671,0.0,0.0,0.0058657219368039104,0.0,0.016770695076880688,0.006726923671336353,0.0,0.022985288743121588,0.030108662139116855,0.0029850060111030817,0.0,0.0129450046814438,0.004161332338869594,0.0,0.0,0.0,0.016157126742364757,0.0,0.0,0.017195169352677453,0.0,0.0091094863880472,0.0,0.021382577604800286,0.0,0.0,0.0036557331113245993,0.022539593858990393,0.01184050113530582,0.006045425217121639,0.02213250273596931,0.0167948856338697,0.004969600370187277,0.040435450570724556,0.0
LFQ intensity D7_4,0.00465532681160366,0.007785942357576348,0.016245941537703475,7.467074489659474e-20,0.006622602763019299,7.467074489659474e-20,0.008160637125223344,0.0,0.005398077091000343,0.01031737749095894,0.0,0.0,0.0006373916807508611,0.0014964038251933831,0.00654398788624256,0.0,0.0,7.467074489659474e-20,0.0,0.0,0.0,0.02019768299529914,0.0,0.0,0.008855424167411476,0.00834251468758412,0.0,0.0,0.0004707149613453686,0.01793989631416169,0.0025114868978467573,0.0034126772582922893,0.01601778951165245,0.014600267832432184,0.0,0.01705663275108562,0.007752092032634206,0.009996052955086331,0.0,0.0,0.0,0.0,0.00027081112725358493,0.0017736963864112588,0.021066702131674917,0.0,0.009495095122431923,0.00819269235633585,0.0,0.0015267938744331984,0.0170761381618308,0.0,0.0,0.0,0.006057864896995531,0.03923798013702757,0.0,0.0,0.025615723104395367,0.0,0.0,0.004962232337339888,0.0,0.0040923302004281445,0.034800144135144616,0.0,0.03297732630954018,0.0,0.0,0.0,0.0,0.03327693226573333,0.0,0.02775460761751951,0.02713376460936113,0.0,0.0,0.005185917645547736,0.0,0.0,0.0,0.0,0.0,0.0,0.014917038540123117,0.0,0.0,0.0,0.010930953525299823,0.0017699086742025026,0.0,0.0057944171170022565,0.0,7.467074489659474e-20,0.0,0.0,0.0,0.0048127103506132975,0.0017699086742025015,0.011097870023567038,0.0,7.467074489659474e-20,0.009058689200250304,0.02332371571860686,0.010031444312835203,0.0036078539507294295,0.0,0.012553830028096269,0.0,0.015190318898549455,0.01849307859820612,0.0,0.002393300915072423,0.0,0.0,0.00036839909697791257,0.0,0.0,0.0,0.0,0.020466083694157054,0.0,0.02538722897908964,0.01649552825797434,0.0,0.007300367452647108,0.0,0.0,0.01346759895000832,0.0,0.013703324612548312,0.010761131211507255,0.0,0.018623504594585047,0.029029586153785147,0.005533030756183141,0.0,0.015313059475452633,0.0034250250442023275,0.0,0.0,0.0,0.0,0.0,0.0,0.015214812264195176,0.0,0.008436010968574308,0.0,0.013992579212229144,0.0,0.0,0.01198891216548887,0.022530661703592983,0.013354974631140255,0.00926447257879927,0.0226233722940211,0.014647646822076513,0.004161524981452179,0.042652452218446955,0.0
LFQ intensity D7_5,0.00636329508201823,0.008038276214848985,0.015704233244258493,0.0,0.003158874359743928,0.0,0.007750759797398169,0.0004601994396543967,0.006813897794201963,0.011070873853721491,0.0,0.0,0.0006039065533117651,0.006667009916904196,0.005080662425376628,0.0,0.0,0.0,0.0,0.0,0.0,0.0181369573940343,1.443618138914482e-19,0.0,0.00521749394082143,0.0030391249521839673,0.0,0.0,0.0004427708511183963,0.020078686402474698,0.004738402933520651,0.008661125477647634,0.018248124731273664,0.0,0.0,0.013084075368461904,0.0019686349947031757,0.010227143865137867,0.0,0.0,0.0,0.0,0.0,0.012739516569114201,0.018520077503579323,0.0,0.01293226812852041,0.0,0.0,0.0,0.012575104685090653,0.0,0.0,0.0,0.0,0.04116536884944172,0.0,0.0,0.02298523861423588,0.0,0.0,0.005308819252990575,0.0,0.0,0.042050436404141696,0.0,0.035325658508008624,0.0,0.0,0.0,0.0,0.024936167718741405,0.0,0.0225129945111511,0.027459885690337967,0.0,0.0,9.624120926096545e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.010173588583534402,0.0,0.0,0.0,0.010546791140369896,0.0016986404725695171,0.004165281039673495,0.0018355666503723069,0.0,0.0,0.0,0.0,0.0,0.0036110160329305575,0.0016986404725695162,0.007504060879586859,0.0,0.0,0.019856596228288705,0.02254600454628727,0.010697997655114998,0.0038723477726117094,0.0,0.01937016647406627,0.0,0.007695822673576589,0.01961960715619058,0.0002661788832853132,0.0010327734282045773,0.0,3.388776927006098e-05,0.0015580613219630115,0.0,0.022135255217069418,0.0,0.0,0.01781804063950171,0.0,0.02896408004449346,0.016870878060886343,0.0,0.0051846172277865595,0.0,0.0,0.02143779050423528,0.0,0.015690325721799844,0.00945199318776701,0.0,0.011060717895231342,0.028162675328381747,0.002501912285732449,0.0,0.015483373423415155,0.006519131187685504,0.0,0.0,0.0,0.015367111216551713,0.0,0.0,0.018398854711173283,0.0,0.00841294863395923,0.0,0.017301068816453182,0.0,0.0,0.0,0.02269285981328804,0.015600389166457378,0.008955555941454377,0.023409756275706524,0.02119644768374908,0.006138053563496363,0.03939706824508998,0.0
LFQ intensity D8_1,0.008905322584853066,0.007785577706212321,0.01564820125970562,0.0,0.0026717508213104056,0.006076297687460534,0.009614298518294524,0.0009918041248927181,0.0014936909050367825,0.011118019487005686,0.0,0.0,0.0008972680937142612,0.004040407373476304,0.004534581688090066,0.0,0.0,0.0,0.0,0.0,0.004049532527361687,0.019389842586549726,0.0,0.0,0.01010832991317215,0.0017617802673099384,0.0,0.0,0.0007371105037910261,0.01667676739389489,0.002052478607261219,0.01786533681461972,0.015427332409388105,0.0,0.0,0.011398071446149186,0.0051958686758453755,0.010957127180188476,0.0,0.0,0.0,0.0,0.0,0.010774460343630622,0.01731614317915595,0.0,0.0024963685310453194,0.0,0.0,0.0,0.021466459017122682,0.0,0.0,0.0,0.0,0.0350503043684489,0.0,0.00235947613384123,0.02103485379203739,0.0,0.0,0.002834666633686085,0.0,0.0,0.04250599781101442,0.0,0.04233776598183798,0.0,0.0,0.0,0.0,0.02859213475131992,0.0,0.021878798847124046,0.025778620888138978,0.0,0.0,4.172134445953909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008669429105178383,0.0,0.0,0.0,0.011949864268029024,0.0019885834810721213,0.0024032799341244366,0.0013532354722244724,0.0,0.0,0.0,0.0,0.0,0.00249357724924536,0.001988583481072121,0.0070042429784596075,0.0,0.0,0.020304590776464314,0.022465561435259945,0.011068090582726562,0.0,0.0,0.018577092811434263,0.0,0.011575876095705696,0.016540417159394204,0.0005107712220169998,0.0,0.0,8.727214097424014e-05,0.0015933406598110144,0.0,0.020138833688028653,0.0,0.0,0.01757080478280323,0.0,0.023791388139493032,0.017575107305981535,0.0,0.008459535061289792,0.0,0.0,0.015499591551936009,0.0,0.02290194374724358,0.018573377209023217,0.0,0.011911656033513329,0.032032016661185575,0.00349163198414249,0.0,0.012436627828609662,0.0031195984986175642,0.0,0.0,0.0,0.0,0.0,0.0,0.012326202546410522,0.0,0.013908319427142261,0.0,0.015844010516924,0.00657055700306022,0.0,0.009565421694910453,0.02282844490149956,0.01545967934871243,0.008375205325413193,0.01978039002302406,0.017564328669550662,0.003618718331600635,0.04221823066824463,0.0
LFQ intensity D8_2,0.0,0.01017860020970949,0.02607987284766432,0.0,0.00476736237298399,0.0,0.0080351010771356,0.0,0.003390491342628245,0.011441845027780803,0.0,0.0,0.00012197123547502709,0.005683370889311314,0.009511917734084111,0.0,0.0,0.0,0.0,0.0,4.3354594358788204e-19,0.02200102593052724,0.0,0.0,0.005028680622676504,0.0017119275895411247,0.0,0.0,0.0,0.018410526133117975,0.006808038280213555,0.0,0.020627841629141105,0.0,0.0,0.010929069410604949,0.0012604117384603791,0.010811510255476237,0.0,0.0,0.0,0.0,0.0,0.005685335572368005,0.013299379956587807,0.0,0.005512929077567975,0.0,0.0,0.0,0.01373020704596263,0.0,0.0,0.0,0.0017596455578026311,0.03142340899815062,0.0,0.0,0.02288806833214672,0.0,0.0,0.0,0.006955642741818884,0.00040313755022581036,0.031921266426858115,0.010578892451081697,0.04608662724167459,0.0,0.0,0.0,0.0,0.03413201813626331,0.0,0.023069967036414545,0.03133406333595932,0.0,0.0,0.0018796753801001078,0.0,0.0,0.0,0.0,0.0,0.0,0.008914342793080128,0.002719749867131492,0.0,0.0,0.008934591141161912,0.0013086555160650058,0.0007799331753461826,0.004199064995728761,0.0,0.0,0.0,0.0,0.0,0.0,0.0013086555160650055,0.008382090602924719,0.0,0.0,0.023942633938071455,0.024457829549288376,0.013314667962279973,0.003504095629222787,0.0,0.013169255288312922,0.0,0.012236045071759835,0.024259038175431017,0.0,0.003272778844849136,0.0,0.0,0.0007238007086950015,0.0,0.02417979914167233,0.0,0.0,0.020097379958167665,0.0012999945293304053,0.03305537432539811,0.01932554898532725,0.0,0.0057444647180147496,0.0,0.0,0.010830236219719592,0.0,0.016862213319817153,0.010625155398190334,0.0,0.024382558461530895,0.03545239754926276,0.0030954080931360132,0.0,0.010106952851631419,0.0,0.0,0.0,0.0,0.016574016480404626,0.0,0.0,0.015803405993704493,0.0,0.006948735568439359,0.0,0.0070720327858488615,0.0,0.0,0.004096425230293881,0.030690344400885368,0.011642830547590202,0.009642588942250738,0.009838358334073491,0.01340886600711965,0.008596695650881635,0.0377411585643808,0.0
LFQ intensity D8_3,0.011163399054596167,0.010563316948697048,0.0,0.0,0.005522422691068164,0.004129610819580724,0.009045165577414896,0.0014556608471889936,0.009369563524179282,0.010217031317546933,0.0,0.0,6.861544228278295e-06,0.007430453333302748,0.0055682834476053255,0.0,0.0,0.0,0.0,0.0,0.0027521682115324306,0.01299359124470993,0.0,0.0,0.011432311584573942,0.0021557816769762566,0.0,0.0,0.0,0.016257401649831967,0.001900077937366838,0.019067665686128856,0.018608754969444637,0.0,0.0,0.008848517305300039,0.011598354090787497,0.011116036866380748,0.0,0.0,0.0,0.0,0.0,0.00327550133273445,0.01752222094729058,0.0,0.008982206255852438,0.0021372994734677317,0.0,0.0,0.017880009928796316,0.0,0.0,0.0,0.0028612445878563255,0.03369617819535864,0.0,0.0,0.020699597686022697,0.0,0.0,0.0,0.0,0.0,0.04538039313912854,0.0,0.04072458573827001,0.0,0.0,0.0,0.0,0.029901085779817104,0.0,0.023642684967957645,0.02824099528181514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010977289100529126,0.000792893011366452,0.0,0.0,0.0118386190964736,0.0010772210674494663,0.004828855521620625,0.004227051949379246,0.0,0.0,0.0,0.0,0.0,0.006325833821963952,0.0010772210674494659,0.009760335921867268,0.0,0.0,0.015096566630099758,0.022063857448090207,0.011564458793155182,0.00032689391810919514,0.0,0.019244440907432204,0.0,0.006865187096273552,0.019256672801569886,0.0,0.0,0.0,0.0,0.0011395696532030487,0.0,0.02126984103610461,0.0,0.0,0.020844786138245083,3.413864723845095e-05,0.024812699230764235,0.015344638315370364,0.0,0.0071849507851090046,0.0,0.0,0.010400787310515925,0.0,0.03478374193349386,0.0072027678263761295,0.0,0.017346617838542844,0.031766203057545,0.004835750925371075,0.0,0.01113436976409939,0.0007113407751727504,0.0,0.0,0.0,0.0,0.0,0.0,0.011924687323923946,0.0,0.005494647740096916,0.0,0.01758750413436786,0.0,0.0,0.00960861764760404,0.02445384225712856,0.016102345679684313,0.008764041063461287,0.020726028389071158,0.01677979391871808,0.003503819013916582,0.044772637799237056,0.0
LFQ intensity D8_4,0.007413521175108035,0.00675334679374111,0.0,4.9903118346389424e-05,0.005391485708842635,0.0,0.0,0.0020785224713984725,0.006310515590742653,0.01048505806679665,0.0,0.0,0.0007050336951847569,0.006622380822251957,0.0018479336966974393,0.0,0.0,0.0,0.0,0.0,0.0,0.012582375456610333,1.7287474387230034e-19,0.0,0.014284975244053293,0.0004438082772612037,0.0,0.0,0.0008281098776870097,0.01875599587926522,0.0026469660330571986,0.018403310427164844,0.016378293253906925,0.0,0.0,0.010235350612211808,0.005956913903235786,0.0,0.0,0.0,0.0,0.0,0.0,0.0052599615045843,0.015518827656232819,0.0,0.004049030361839318,0.005511708891610875,0.0,0.0,0.014784738657943575,0.0,0.0,0.0,0.002472622768887807,0.04115798518955236,0.0,0.0,0.020948383315920582,0.0,0.0,0.0,0.0,0.012931404708457973,0.042190302103526686,0.0,0.04241075397187603,0.0,0.0,0.0,0.0,0.022766372314726425,0.0,0.026348225629447233,0.033878678836744724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010491479048518685,0.0,0.0,0.0,0.010219918997544045,0.002117287677761347,0.0,0.0045699259850975555,0.0,0.0,0.0,0.0,0.0,0.004209067414998049,0.0021172876777613464,0.009838860666354523,0.0,0.0,0.015484965340296033,0.023142060253535306,0.01057612937508965,0.0010060574237672562,0.0,0.0238943308234395,0.0,0.0055200239976108635,0.01883060705691757,0.0009186390335519268,0.0,0.0,0.0,0.00047754055360689225,0.0,0.022281448181741683,0.0,0.0,0.01781578290497113,0.0,0.02952549565898884,0.01591198405940726,0.0,0.00646791852070563,0.0,0.0,0.018725567742408532,0.0,0.020965778542386803,0.013073264550967531,0.0,0.0194613226824744,0.03199897299778357,0.004438730338825689,0.0,0.010368499333724905,0.0029630751624590388,0.0,0.0,0.0,0.013827202167925092,0.0,0.0,0.016522195565017,0.0,0.013196524744302638,0.0,0.016250690933717865,0.000756572029439794,0.0,0.012260686837083534,0.02397992118107354,0.014381003269234749,0.009192316748431236,0.01649823046548079,0.01804351598345691,0.004307423089420996,0.044968898967805954,0.0
LFQ intensity D8_5,0.008102499968504945,0.011655569975099882,0.0,0.003580101778613237,0.004372600874694534,0.00711129799255503,0.0,0.003568067659820318,0.004039884965969035,0.01026729812867975,0.0,0.0,0.003250727598185892,0.0075065986687665965,0.0,0.0,0.0,0.0,0.0,0.0,0.004739305744029266,0.011900505784866332,0.0,0.0023683967384427415,0.006010733850456673,0.0,0.0,0.0,0.0030960611992632016,0.01781723420065489,0.0034286259712087504,0.005515717464516911,0.018679833753972738,0.0,0.0009928415360407519,0.004738660139290152,0.005959469208095582,0.0,0.0,0.0,0.0,0.0,0.0,0.0071298989849282075,0.01725483278383813,0.0,0.0075821964105309905,0.000404480787961702,0.0,0.0,0.015287110825271358,0.0,0.0,0.0012763961580605234,0.006509300647336462,0.04070413593223162,0.0,0.0,0.02159745697612259,0.0,0.0,0.0,0.0,0.009636288563458491,0.03924581531235298,0.0,0.04190105551522121,0.0,0.0,0.0,0.0,0.03201157237002357,0.0,0.02053028448752842,0.01710315204278055,0.0,0.0,0.005142761337622182,0.0,0.0,0.0022754671635256537,0.0,0.0,0.0,0.01334276846587692,0.0,0.0,0.0,0.018597057076885786,0.004330525945656559,0.0,0.0030724566408207015,0.0,0.0,0.0,0.0,0.0,0.0031953392160316407,0.004330525945656557,0.008633613588715196,0.0,0.0,0.01864252536656788,0.022148133487620326,0.011595168588304148,0.006512644097228822,0.0,0.01963585517407437,0.0,0.009037992675108826,0.018783523894032983,0.002954177875271685,0.0,0.0,0.0,0.0,0.0,0.022091346895500952,0.0,0.0,0.020744243848444695,0.0014880588136153483,0.02841275487413768,0.01328615967107289,0.0,0.004940010122528727,0.0,0.0,0.006017267405567787,0.0,0.006263774706843782,0.006046601278064808,0.0,0.020767725081903735,0.03254202737998768,0.005994971222360933,0.0,0.012264878554454128,0.0033856412994954965,0.01054723114856664,0.0,0.0,0.02481975179038949,0.0,0.0,0.011998184736239838,0.0,0.013068152137379723,0.0,0.014066795313226412,0.0,0.0,0.013790010217247566,0.024481384635942065,0.012428471951475777,0.0072643349535182694,0.016719113595880738,0.01631726582930415,0.004842317125957429,0.046304977872518915,0.0
LFQ intensity D8_6,0.007608616959104172,0.008773936195007461,0.01685156041012418,2.437470390336383e-20,0.007078698292166241,0.0049724062617856534,0.0064692852330594875,0.0009167567519927294,0.0056197458336661845,0.00979164592137251,0.0,0.0,0.0,0.005773113560212045,0.0044920310165683435,0.0,0.0,2.437470390336383e-20,0.0,0.0,0.0033138470055395384,0.01884415577496795,0.0,0.0,0.012840009311196708,0.00816971863348587,0.0,0.0,0.0,0.020574782828408834,0.005498402427410844,0.01816359421389108,0.01698808156314829,0.015032640782726907,0.0,0.0027548890101199326,0.008472551637567584,0.009311895629368143,0.0,0.0,0.0,0.0,0.0,0.004494295391050355,0.01577451914646422,0.0,0.006411873503559293,0.0,0.0,0.0,0.023492424804636983,0.0,0.0,0.0029512010513860275,0.007757909750611725,0.03491772247337078,0.0,0.0,0.021009864513202497,0.0,0.0,0.007834814594515644,0.0,0.0,0.04025822439296042,0.0,0.04251817169450242,0.0,0.0,0.0,0.0,0.031230036207368767,0.0,0.025602317852641884,0.03033726824422897,0.0,0.0,0.0034855309666881043,0.0,0.0,0.0,0.0,0.0,0.0,0.011568493416096962,0.00019668293782051856,0.0,0.0,0.008824266048017556,0.0008522313799745465,0.0012951049508805963,0.005303803898404903,0.0,2.437470390336383e-20,0.0,0.0,0.0,0.004723099154880222,0.000852231379974546,0.011457768468992545,0.0,2.437470390336383e-20,0.009383930228922348,0.0228406184518939,0.010745476506379727,0.0011789388640177677,0.0,0.01881048847856936,0.0,0.007882826932799318,0.014310812168914394,0.0,0.0026350060377335924,0.0,0.0,7.659840472269778e-05,0.0,0.0,0.0,0.0,0.015079887064754235,0.0,0.025294560938041496,0.015795601353488536,0.0,0.004734888948399283,0.0,0.0,0.0147045847633484,0.0,0.019817776082191492,0.020602602244552463,0.0,0.012026477809514354,0.03212427430628988,0.005436005493220966,0.0,0.011074822787130132,0.003937884451612858,0.0,0.0,0.0,0.0,0.0,0.0,0.01232427315139859,0.0,0.00849200757103012,0.0,0.016425952528493205,0.008534693163043786,0.0,0.0034862643459213976,0.015331664182912746,0.010112839433141686,0.007858116157569978,0.017657450110107307,0.01682348854780558,0.006724289845823559,0.046272677171133786,0.0
