,AIA,AIB,AIY,AIZ,ALA,AS,ASE,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWC,Amphid socket,Anal muscle,Apoptotic germ cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M2,M3,M4,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid socket,RIA,RIB,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMG,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,URA,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D7_1,0.0,0.0,0.014436604968223967,0.006419315680161043,0.009368980659039204,0.01142560226715344,0.0008779668570363566,0.0014583209626557294,0.0,0.002628930611664269,0.019120560270313083,0.006342164254775679,0.016138910559366264,0.008631523386374775,0.0,0.0,0.0037382547907641186,0.0,0.009860940381547768,0.0,0.00959966482909225,0.0,0.0,0.0,0.010128687021441844,0.006354599535562783,0.03418927466778353,0.018657801415073658,0.0,0.0,0.008285081404907352,0.0,0.004662385240419942,0.0027910957002827913,0.0,0.003745487555926405,0.06771863435895523,0.0006868745845412475,0.031147448576645025,0.0,0.0002612056936355652,0.012024821034148772,0.0,0.0,0.005185720582058434,0.005509398741383071,0.0,0.007700758562255813,0.008797350282549158,0.026284514321102948,0.0,0.0,0.0,0.0,0.0,0.0,0.0055411629155131484,0.04396917085671181,0.002642031952258038,0.0,0.0,0.00950559583586677,0.02658601857645224,0.0,0.013579215291158154,0.0,0.0,0.0,0.0,0.0,0.0,0.009820956520600168,0.0,0.0,0.01581890559596266,0.0,0.0,0.0,0.0,0.0,0.009015353327061737,0.0029464541013958707,0.009698982255472874,0.0,0.005640955663709161,0.021878592105434535,0.0,0.008004426624092415,0.005497102785339921,0.0,0.011260780710509975,0.0,0.013427347535390656,0.0,0.0,0.027471804175371536,0.03260185112591415,0.0,0.014633074909202163,0.01610818734911995,0.0020198844814856994,0.0,0.012590488867723472,0.0,0.0034933939555407637,0.0,0.005068642591570401,0.0,0.0,0.009208394958176118,0.0019881500442095637,0.024628466510384743,0.009853871290460144,0.0,0.0,0.0,0.0,0.0,0.0,0.02052243054613507,0.0,0.0,0.017086212545061614,0.02502482960310566,0.0,0.0,0.012790180672350245,0.0,0.0,0.0,0.013790161255966622,0.0021922054166756666,0.0,0.0,0.009784810741293596,0.0,0.007749239175501506,0.0,0.011546825150884444,0.00838816001521879,0.0,0.0,0.024532503195654413,0.011735536677161335,0.019728643099983057,0.009418469061070207,0.014056242751269519,0.007442233892735443,0.035533173531002535,0.0
LFQ intensity D7_2,0.0,0.0014196310727150336,0.008732542416173411,0.0,0.010827649591103728,0.011695480296545211,0.0,0.0,0.0,0.0044635417668279585,0.02558842095994656,0.00872892459897658,0.020655722194708553,0.0059735731788633315,0.0,0.0,0.006717224212249307,0.0,0.011201192904812416,0.0,0.007922873075930054,0.0,0.0,0.0,0.014556788006605615,0.009270060444318749,0.03367510188873045,0.0167975856031708,0.0,0.0,0.010508431708103389,0.0,0.00776232319124535,0.004429243954052817,0.0,0.0,0.07237568734463419,0.0,0.020596914242831277,0.0,0.0015410455614302695,0.0,0.0,0.0009540876854368454,0.0,0.0007288792900169555,0.0,0.007003389298460646,0.0030973008620294746,0.031226688380625065,0.0,0.0,0.0,0.0,0.0,0.0,0.0048833761168105,0.047436074988121815,0.0,0.0,0.0,0.007688725695329003,0.026428077749201355,0.0,0.016915965690874342,0.0,0.0,0.0,0.0,0.0,0.0,0.00628590493815569,0.0,0.0,0.014243543135423142,0.0,0.0,0.0,0.0,0.0,0.011153391407753276,0.005045109777542126,0.010788300407737733,0.0,0.0034898828939277176,0.025037518600588837,0.0,0.004273230268297866,0.002283309285161923,0.0,0.01176736160105708,0.0,0.020711672909175274,0.0,0.0,0.030433938963139177,0.0317533888398861,0.0,0.01491101547636433,0.009240862723421481,0.003365346234152814,0.0,0.012874131157304888,0.0021033947799068598,0.005528012016007302,0.0,0.0056062049485234395,0.0,0.0,0.015119826969267473,0.0,0.020721275423922735,0.009839907220227017,0.0,0.0,0.0,0.0023304395583103772,0.0,0.0,0.02487828266298031,0.0,0.0,0.008284185532071012,0.022060037053845894,0.0,0.0,0.012313247500955417,0.002117209102081816,0.0,0.0,0.019055191099765684,0.0,0.00924031119588226,0.0,0.0073139209753192705,0.0,0.004557433551437431,0.0,0.007994428908369551,0.001262942404141295,0.0,0.0,0.02684151093873724,0.00893296808174204,0.03129887169911345,0.008844466231230193,0.016245830239542878,0.010616643022677008,0.03743302629397134,0.0
LFQ intensity D7_3,0.0,0.0014537217469856151,0.011909759550892372,0.0,0.010414531853511594,0.010030870856271844,0.0,0.0,0.0,0.003164764908831316,0.024119389831822036,0.00985767492315318,0.019888819699787237,0.009058260294087154,0.0,0.0,0.003422323724512796,0.0,0.01055568098258767,0.0,0.007011015675239333,0.0,0.0,0.0,0.014898064635640654,0.008402295461339738,0.02955997493843052,0.019228654313176437,0.0,0.0,0.009532285778215558,0.0,0.008323726654470558,0.004192337141817677,0.0,0.0014200742798604104,0.07576943726180103,0.0,0.032679261674124806,0.0,0.000563647661841366,0.0,0.0,0.0,0.0,0.0,0.0,0.010090351211500174,0.007076505636510689,0.0328204510349227,0.0,0.0,0.0,0.0,0.0,0.0,0.0012108287652301823,0.04404309258092185,0.0,0.0,0.0,0.007338514555930179,0.0244960868492962,0.0,0.014005405354033908,0.0,0.0,0.0,0.0,0.0,0.0,0.007664544284666648,0.0,0.0,0.013044125586776893,0.0,0.0,0.0,0.0,0.0,0.009241106878210436,0.004133786371245782,0.011782926111556805,0.0,0.004506009436272306,0.025675545683543632,0.0,0.003600543977758758,0.004201410608328704,0.0,0.0077988298732795825,0.0,0.01159693987294448,0.0,0.0,0.03660728069239752,0.031985102845244195,0.0,0.017845277205141917,0.015041136578695317,0.002460473249526394,0.0,0.008229779067130594,0.0007821779465963492,0.004551518911056446,0.0,0.004685015241078737,0.0,0.0,0.00818529523424588,0.0,0.01994223229841651,0.013424927140876298,0.0,0.0004019761531593859,0.0,0.0007164224756105004,0.0,0.0,0.03056584063974792,0.0,0.0,0.009114965637281158,0.01934472933484202,0.0,0.0,0.012349672266005548,0.003490521065967678,0.0,0.0,0.017850633142346018,0.00513665914087122,0.0,0.0,0.016550549033069756,0.0,0.005688466106163157,0.0,0.014258537257391157,0.0024067881891693533,0.0,0.0,0.021799775347091724,0.008273791679598208,0.026714977214752283,0.012810379343515763,0.015268044180764325,0.009286145124140104,0.03444733173677587,0.0
LFQ intensity D7_4,0.0,0.004340917874918935,0.00839439891822869,0.0,0.008836709456099844,0.00991663536879419,0.0,0.0,0.0,0.0028447434791992535,0.023872854522547705,0.012464362774298543,0.020222700910637385,0.005558290865212533,0.0,0.0,0.003780608275504001,0.0,0.012874602565409931,0.0,0.007252041213486754,0.0,0.0,0.0,0.01364212182103227,0.007039715995049103,0.029419702091167337,0.008814406802919634,0.0,0.0,0.003984317654887623,0.0,0.007462947391449944,0.0,0.0,0.002073327131855486,0.0774624893016737,0.0,0.030441775292558124,0.0,0.002741928092081465,0.006824586894404216,0.0,0.0,0.0008560534886311137,0.0,0.0,0.011844832679445298,0.009185505996371367,0.038777706009769486,0.0,0.0,0.0,0.0,0.0,0.0,0.003813036133725654,0.03812626927974658,0.0,0.0,0.0,0.008984024906585735,0.026933871272773677,0.0,0.02005574716555108,0.0,0.0,0.0,0.0,0.0,0.0,0.011564068823773596,0.0,0.0,0.012752363693784066,0.0,0.0,0.0,0.0,0.0,0.008821751735700585,0.007500402123378095,0.009051097358617432,0.0,0.004131531599800989,0.027325215328760612,0.0,0.00594775107830426,0.003897732080829694,0.0,0.0022356763170116437,0.0,0.02358782597716731,0.0,0.0,0.03771565093563643,0.025570573503401903,0.0,0.018045416718591487,0.013626951794463892,0.004455673414342291,0.0,0.007750817155822003,0.0022226328508647072,0.005384142213100974,0.0,0.0,0.0,0.0,0.01113400554507661,0.0,0.020132498108416243,0.013136179017694436,0.0,0.0,0.0,0.007911037061693958,0.0,0.0,0.026351899177397442,0.0,0.0,0.011352755402849012,0.0179802449887281,0.0,0.0,0.015952485153030275,0.003070287288589561,0.0,0.0,0.0,0.005170198358353651,0.0,0.0,0.012791013990045067,0.0,0.004814171906752326,0.0,0.014085960930730551,0.003840938285669097,0.0,0.0,0.020996583856975923,0.014260534732371523,0.030376912809671013,0.013581311760878149,0.010357229001597437,0.008458137587877002,0.0338151087062339,0.0
LFQ intensity D7_5,0.0,0.00010365505460747589,0.010956084447684589,0.0,0.010529306556433039,0.01140715593796559,0.0,0.00048737490871225003,0.0,0.0035876915390707343,0.02277873647816668,0.009373926435949457,0.02398649897003174,0.0077174581319331475,0.0,0.0,0.004995666087169051,0.0,0.012249587220936248,0.0,0.0035140420972555,0.0007088754195166962,0.0,0.0,0.016122603037542323,0.00995037979494245,0.030107340573030304,0.008941922982888744,0.0,0.0,0.007235627693256054,0.0,0.00690728286285041,0.0,0.0,0.004898618421344258,0.07573827868352298,0.0,0.030838566120901034,0.0,0.004853193161764449,0.0,0.0,0.0,0.0005198869129983681,0.0,0.0,0.010499336763224426,0.004471866862198074,0.03353448331382844,0.0,0.0,0.0,0.0,0.0002994807008802543,0.0,0.0,0.040560689725193194,0.0,0.0,0.0,0.010282967333353578,0.021400854648964733,0.0,0.01737103037272415,0.0,0.0,0.0,0.0,0.0,0.0,0.007112951736156198,0.0,0.0,0.011459359290494018,0.0,0.0,0.0,0.0,0.0,0.010248636851780258,0.004427589581469513,0.007447863352808721,0.0,0.0027985326558602236,0.024673549578335514,0.0,0.0033175842446335267,0.0014467900751061915,0.0,0.009213582710591002,0.0,0.009601017809858786,0.0,0.0,0.034280230362143824,0.029972382158600926,0.0,0.017655488318804275,0.013199565056171094,0.0031356480031788187,0.0,0.010145197029756949,0.0010430120936144598,0.0041783725708206656,0.0,0.004607964229338244,0.0,0.0,0.00862078706977146,0.0,0.024757263262061905,0.012053404390781657,0.0,0.0,0.0,0.016082185531955985,0.0,0.0,0.025706538427705625,0.0,0.0,0.010208720444927846,0.017420867396399697,0.0,0.0,0.016581124342863303,0.005156872192179843,0.0,0.0,0.01823170467466798,0.00841787146390687,0.0,0.0,0.015663021293349542,0.0,0.004719419710902131,0.0,0.009867229196377362,0.004451589747357923,0.0,0.0,0.022811623052146398,0.011695355303123335,0.028773358591589873,0.009471912201206825,0.015098977771508875,0.010136311057527013,0.03717807591732481,0.0
LFQ intensity D8_1,0.0,0.0,0.008899908319844012,0.0009689490714882526,0.009078836806688815,0.009727606943925477,0.0,0.0013680306757292118,0.0,0.004183332330219892,0.018332625751477885,0.009716365805277922,0.026366778953129114,0.010454929661308444,0.0,0.0009209395815456532,0.0043317812780794464,0.0,0.006291602908415675,0.0,0.00785428803098573,0.0,0.0,0.00072993856019231,0.014203011903515817,0.009996180954651079,0.029617405488473907,0.01682574018093804,0.0,0.0,0.008405476347919993,0.0,0.0070435528566909844,0.0,0.0,0.002813054684373211,0.07500445857028067,0.0,0.03243373575996386,0.0,0.0047094187901466295,0.0,0.001127960451616882,0.0,0.0027593741212075524,0.0010296695936471106,0.0,0.011827560778337826,0.0003600392704785211,0.028377862979727365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04336367695029257,0.0,0.0,0.0,0.010251829821826732,0.02257309016345172,0.0,0.02024234958768351,0.0,0.0,0.0,0.0,0.0,0.0,0.010166299517016177,0.0,0.0,0.012392851113013642,0.0,0.0,0.00494248907617482,0.0,0.0,0.01247454097660447,0.0017876777198690805,0.009386531217026458,0.0,0.005850687335812697,0.022766497722204588,0.0,0.0025467541843897214,3.325059862515388e-05,0.0,0.008198424845345664,0.0,0.02446543191983497,0.0,0.0,0.02883341015823227,0.027779894833481887,0.0,0.019858558767880192,0.014949008975716294,0.0028832746571226687,0.0,0.00791597816022846,0.0020296211451562244,0.004009562361526257,0.0,0.005718615186058295,0.0,0.0,0.009834364729853495,0.0,0.018119973803873833,0.014225039347737186,0.0,0.000660566759369381,0.0,0.00877665075636694,0.0,0.0,0.03348997524206602,0.004122203844623015,0.0,0.007625075423583285,0.025015798451207476,0.0,0.0,0.01203065530306568,0.0015848748279605187,0.0,0.0,0.0,0.00922547460833408,0.0,0.0,0.012279974187431432,0.0,0.009161740277117553,0.0,0.009376546972590145,0.015435375040900975,0.0,0.0,0.02077006004225295,0.008249763147067718,0.024697902150882977,0.0079854177584766,0.013168826764352909,0.009138613014563405,0.033844403141470754,0.0
LFQ intensity D8_2,0.0,0.0,0.015003962193672496,0.0013021099268890261,0.004891771006051013,0.011666377187530984,0.0,0.005539322748765485,0.0,0.0015299491095774206,0.020092707276023757,0.010169748560904707,0.023310370395403953,0.020442519407843206,0.0,0.0,0.00045435321697493043,0.0,0.013773524350449262,0.0,0.012364424477777441,0.0017219891336887876,0.0,0.0007848644147887123,0.008868095520615578,0.016344682744798538,0.024300707741713654,0.013570479555583317,0.0,0.0,0.00267389654674655,0.0,0.0016704576455327338,0.0,0.0,0.007716290710844999,0.07844206799213671,0.0,0.014482696729825483,0.0,0.003428712912021272,0.0,0.0,0.0,0.0,0.0,0.0,0.012298235279330556,0.0,0.020285354141992194,0.0,0.0,0.0,0.0,0.0,4.5713658589416754e-05,0.00227593526379527,0.02952133783015294,0.00908502435558991,0.0,0.0,0.014486884041503749,0.027868455118723677,0.0,0.017961917051056178,0.0,0.0,0.0,0.0,0.0,0.0,0.00023128989167979055,0.0,0.0,0.010111977500196203,0.0,0.0,0.0,0.0,0.0,0.009506533411799157,0.006389002628700819,0.013940947316355461,0.0,0.00885342731662543,0.017290632487103955,0.0007638368042395842,0.007696096310490738,0.0,0.0,0.017985859591970032,0.0,0.028076227973775073,0.0,0.0,0.030448496497742412,0.02707426443452009,0.0,0.01883534755399355,0.01614833719533759,0.003625863518716071,0.0,0.00976338002945917,0.0020068058535564815,0.005381847579657364,0.0,0.004848678923902215,0.0,0.0,0.015400895999053903,0.0,0.021588703726706533,0.016316997085100732,0.0,0.0018352649092323718,0.0,0.005078965473071447,0.0,0.0,0.025664558619830944,0.0,0.0,0.020453324112845034,0.02655026297777613,0.0,0.0,0.00855785008385115,0.0,0.0,0.0,0.01642496586236434,0.010650981162111564,0.0,0.0,0.015054811751342049,0.0,0.003765876377117622,0.0,0.00509915386588096,0.010989632176923073,0.0,0.0,0.026191962748350596,0.0019578870832008574,0.023836399395282235,0.005973444095809286,0.00740871264711965,0.01606337401936605,0.02778218476094841,0.0
LFQ intensity D8_3,0.0,0.0,0.015975736822277688,0.0050459279359418505,0.009757511796351903,0.013544567017534854,0.0,0.00714420192515162,0.0,0.0,0.019563799827035527,0.0077123962824218305,0.015925188376274758,0.00893630602964625,0.0,0.0018528022838075005,0.0016145308326396435,0.0,0.007476149530337987,0.0,0.011961644758088277,0.0,0.0,0.0,0.011836682725956933,0.006101829271093399,0.0346850700511783,0.013711505487686172,0.0,0.0,0.011094485381997537,0.0,0.004138400554314948,0.0009028320146643072,0.0,0.013579661845058506,0.0781547998271613,0.0,0.02677473877738598,0.0,0.0043033067208550334,0.0009542736560321504,0.0,0.0,0.0,0.0,0.0,0.012277421743164535,0.008392134610221438,0.02125183953328528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044768658864843304,0.0065020422711875026,0.0,0.0,0.009324399095805538,0.027306906750367642,0.0,0.01623907557290071,0.002477777907562215,0.0,0.0,0.0,0.0,0.0,0.010657629105534694,0.0,0.0,0.006814073107278002,0.0,0.0,0.0,0.0,0.0,0.003402349106636801,0.002432476577035067,0.01801538994056096,0.0,0.0035258534384149955,0.026182633066589116,0.0,0.011051853802736086,0.005457582018036541,0.00014330243768887407,0.010736013516328627,0.0,0.011078402889679094,0.0,0.0,0.030987203178066216,0.030290455388446998,0.0,0.0162196762736215,0.015550895685586418,0.0006886683443809433,0.0,0.011536857395800525,0.0,0.0019662392841577514,0.0,0.007291849499986691,0.0,0.0,0.01415433392973555,0.0,0.022777408506546377,0.011249886184225715,0.0,0.0,0.0,0.004713651737626328,0.0,0.0,0.03636794010165162,0.0,0.0,0.009946648634693505,0.021319022886170342,0.0,0.0,0.01328834590747102,0.001232561397590059,0.0,0.0,0.0,0.007263292707102991,0.0,0.0,0.010879013329059673,0.0,0.0021404766921182773,0.0,0.014527624903762935,0.004739268629882301,0.0,0.0,0.0213788888523329,0.010725982692397697,0.02542625085248568,0.012897531222170522,0.012689251274936765,0.006278032839002456,0.030686576582238854,0.0
LFQ intensity D8_4,0.0,0.0017314079155148377,0.011127520645115753,0.004454623111963476,0.009114707665498139,0.0,0.0,0.0025733651900025894,0.0,0.0004985733938350676,0.023770462405851945,0.005207780723527849,0.011272123572070275,0.012046533953180956,0.0,0.0,0.006044558588453908,0.0,0.007831181002921855,0.0,0.014178095487291513,0.0,0.0,0.0009490824795578388,0.010006378377597403,0.006156342316303733,0.028992789413371498,0.012352015261854357,0.0,0.0,0.00735082618868491,0.0,0.0,0.0,0.0,0.013353055403982812,0.07405596471910206,0.0,0.0265731157954057,0.0,0.005730192004903099,0.00634735909520228,0.0,0.00041652556528627856,0.0,0.0,0.0,0.009752646605659233,0.004257328989912875,0.03126931304001708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276834646912336,0.002445215754815654,0.0,0.0,0.006028812739142177,0.01948514428694709,0.0,0.02264203488977466,0.0,0.0,0.0,0.0,0.0,0.0,0.00906312624421283,0.0,0.0,0.014264270467504779,0.0,0.0,0.0,0.0,0.0,0.006273923170399842,0.004376512611373773,0.00911190130274849,0.0,0.009322788130312114,0.028611862040618295,0.0,0.00562708536499995,0.002104624047520415,0.0,0.017209885704477856,0.0,0.018578694551401525,0.0,0.0,0.037690147088450435,0.03248829318269877,0.0,0.015611102802792765,0.013488906107064031,0.0,0.0,0.011333786000714307,0.0009722736400201986,0.00827759967351421,0.0,0.0,0.0,0.0,0.00776472248251855,0.0,0.02155761383901393,0.012127532909305006,0.0,0.0,0.0,0.013634641145201017,0.0,0.0,0.030253827528728166,0.0,0.0,0.013871032620732082,0.019442175403978263,0.0,0.0,0.011238274634810886,0.0024095684213214508,0.0,0.0,0.0168137372078306,0.009524479891693145,0.0,0.0,0.015959302938834952,0.0,0.008245783278260706,0.0,0.009895137388701666,0.007181006301763443,0.0038930460165312007,0.0,0.01991814978382438,0.008594475797587112,0.01969653328414323,0.009181617427793339,0.013655379717036474,0.00683654118150301,0.03311521561619052,0.0
LFQ intensity D8_5,0.0,0.006210949004476942,0.015239439360493788,0.0051455420492551186,0.0,0.0,0.0007991453514407024,0.0,0.0,0.002821927902140456,0.03339874211239432,0.01377406664913385,0.025872181688667076,0.008298369237179632,0.0,0.0038729835857762664,0.007453869855783957,0.0,0.013927641437745863,0.0,0.005013362773684917,0.0021302135378337005,0.0,0.0022184918914924844,0.008658746956250407,0.00800455162292654,0.029993272651357816,0.01713399393556879,0.0,0.0,0.003569255374239713,0.0,0.0,0.0028674383043485806,0.0,0.010419137550365025,0.0676611780757986,0.0,0.023317066694921902,0.0,0.0018760492800844538,0.0007033772524891863,0.0,0.001518626738991237,0.0,0.0,0.0,0.011087464945261472,0.008273005367760086,0.03261154771373353,0.0,0.0,0.0,0.0,0.0,0.0,0.003769168495302594,0.03883595329120212,0.0,0.0,0.0,0.008697436046077197,0.025829570640512788,0.0,0.015033686922926318,0.0,0.0,0.0,0.0,0.0,0.0,0.012586632064217285,0.0,0.0,0.02771373131065392,0.0,0.0,0.0,0.0,0.0,0.0,0.0046034743125017655,0.0,0.0,0.007067827948423127,0.03301350750103848,0.0,0.0,0.003957415820704945,0.006188355486529685,0.013848579374878253,0.0,0.0021923488638769814,0.0,0.0,0.03952253365643477,0.03309629024978739,0.0,0.01224951515383505,0.012353244829469508,0.0,0.0,0.015315462307220971,0.0010330665585984017,0.0,0.0,0.006277391872518682,0.0,0.0,0.012396759895889554,0.0,0.02151713404932932,0.011905661394869963,0.0,0.002424944324896534,0.0,0.0,0.0,0.0,0.026205789183700545,0.0,0.0,0.01507254399495416,0.022633692146739357,0.0,0.0,0.011778766126421824,0.0020327788889856245,0.0,0.0,0.023917572444383008,0.0044399411931433114,0.0,0.0,0.015264581205131238,0.0,0.008892810307509698,0.0,0.006716477824527174,0.00038201545065177857,0.0,0.0,0.020320569101460028,0.006967951085410886,0.022370370780554982,0.008467240700106625,0.01465815875629134,0.009637232931123755,0.0349401766056127,0.0
LFQ intensity D8_6,0.0,0.002976150068626526,0.011473070059334936,0.003072320917517179,0.008002267485460672,0.012157493154939513,0.0,0.003886870724301898,0.0,0.0,0.021662126178521743,0.008588433054400102,0.021581994071593183,0.009849155060960157,0.0,0.0,0.002372319961765983,0.0,0.011043383469260907,0.0,0.00982466093287756,0.0,0.0,0.0,0.008948138968830762,0.0038974044026404285,0.033794372036685706,0.00866124486494296,0.0,0.0,0.012611273383742202,0.0,0.0026086567024256515,0.0,0.0,0.0027367964636654755,0.07812583482422977,0.0,0.026980367072643133,0.0,0.00480046714700263,0.0,0.0,0.0,0.008814582219128314,0.0,0.0,0.012675307416007692,0.008001935238695307,0.027613153242556247,0.0,0.0,0.0,0.0,0.001369261883041389,0.0,0.0,0.0406309285756332,0.0003030285328489042,0.0,0.0,0.01049773668021241,0.023888658573049594,0.0,0.020508044503835324,0.0,0.0,0.0,0.0,0.0,0.0,0.010314471323210245,0.0,0.0,0.011007651218234644,0.0,0.0,0.0,0.0,0.0,0.0037069562805651327,0.005666978723972117,0.01617625443466684,0.0,0.005206377517707721,0.025447959969881886,0.0,0.011266046601530282,0.004619265821560126,0.0,0.0038900028769627408,0.0,0.026676926966648855,0.0,0.0,0.03283831614615006,0.02032047609893802,0.0,0.018270268225514155,0.01525914676360944,0.0006274921943867081,0.0,0.007434216731459362,0.0007210770880067514,0.004217047041352556,0.0,0.0,0.0,0.0,0.009774082335919946,0.0,0.02023498062401946,0.013205791416687658,0.0,0.0,0.0,0.00800953863669618,0.0,0.0,0.03318916657445139,0.006570588929906357,0.0,0.009846946612013519,0.021301528341133098,0.0,0.0,0.01300519614313137,0.003182538722705215,0.0,0.0,0.0,0.00597982049287767,0.0,0.0,0.013571340063132091,0.0,0.0047744968731280825,0.0,0.013634629561184839,0.019469893256676928,0.0,0.0,0.024832450259988814,0.008157890628000687,0.023590719513692755,0.009199479579552318,0.01375702761658417,0.004161453682249371,0.03292607024053292,0.0
LFQ intensity D8_7,0.0,0.0014006746321592873,0.008721499878509916,0.0064334996827669,0.014138775078618973,0.0,2.1600393584215048e-05,0.0008675121650800252,0.0,0.004625713009477482,0.02548795418473593,0.0058296923789784285,0.01564193257901256,0.006475498909424173,0.0,0.00433772290580855,0.007379049352539418,0.0,0.009096243308255985,0.0,0.007437165230792338,0.0,0.0,0.0,0.011676612948110085,0.00723157383923109,0.028018284664634494,0.018149445848152167,0.0,0.0,0.010025423962814575,0.0,0.0,0.0,0.0,0.009258166444609478,0.07150487770914835,0.0,0.02838061288034917,0.0,0.00676400088527762,0.0014241668901639898,0.0018905589505981446,0.0,0.0,0.0,0.0,0.013516826335788875,0.006623599712634673,0.03621352145046752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049013790614373776,0.0035896022064949326,0.0,0.0,0.008921559123401356,0.02389904947662547,0.0,0.0178981500241466,0.0,0.0,0.0,0.0,0.0,0.0,0.008541929116000409,0.0,0.0,0.014841255197900475,0.0,0.0,0.0,0.0,0.0,0.005281540890873226,0.003936604691533268,0.006610390347272182,0.0,0.009498543677624234,0.026466530139954644,0.0,0.0032053910825050372,0.004136545685590736,0.0,0.017339243985121353,0.0,0.018681121673788884,0.0,0.0,0.0394364734283401,0.030808856918237724,0.0,0.013820204131970071,0.01463477285735377,0.0,0.0,0.012043355401210612,0.0,0.006806896407107897,0.0,0.0,0.0,0.0,0.009388220736935043,0.0,0.02059378291641878,0.00998877988518438,0.0,0.0030535666161768723,0.0,0.002638678898660014,0.0,0.0,0.02102890144752746,0.0,0.0,0.00538778311035444,0.022903006684531435,0.0,0.0,0.010407818186750536,0.0020740964920195376,0.0,0.0,0.02658338614521947,0.009441131460673336,0.0,0.0,0.013951222698877405,0.0,0.005315509998135982,0.0,0.00987631624765528,0.0,0.0,0.0,0.019858532645960974,0.007669283520983154,0.02588720126814144,0.01203949484187533,0.010378345659277926,0.007577922393388162,0.03597300485610185,0.0
