,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Cephalic sheath,Coelomocytes,Distal tip,Excretory cells,Excretory duct,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Meiotic germ cells,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Syncitial pachytene spermatocytes,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D5_7,0.0,0.01836750982492623,0.03256910462846128,0.019796362141887194,0.04904463493402447,0.01928274605877473,0.008530648750415872,0.022219567223268604,0.0011871274043663406,0.0,0.0,0.0,0.0,0.08858313604238958,0.0,0.0,0.009319914483774871,0.03799718557259419,0.05697048015685987,0.048388014834744114,0.04173529272053369,0.04314774465822402,0.0,0.0008235544601412841,0.0,0.029482895783943436,0.0,0.0,0.039079063651443736,0.023141626014699476,0.0,0.011568009181090218,0.0,0.03034447866183137,0.0007107589762257554,0.019359485480523488,0.043335560245385256,0.01158373265090506,0.021101567891400073,0.0,0.0,0.0,0.0,0.023117593190918946,0.03286758406626569,0.009924957542932603,0.0,0.0031330168919459513,0.03496226765989739,0.013728055651227505,0.0293618424550039,0.029571031482410137,0.022478057759881584,0.06215090033598244,0.011034490530699704
LFQ intensity D5_8,0.0,0.016686417198973187,0.034695228080130217,0.017213954298159223,0.048611568587081516,0.01392399755882866,0.01192964555933471,0.012093234769066518,0.005209483031894108,0.0,0.0,0.013754720928028324,0.0,0.08323262012503231,0.0,0.0,0.0020741555731153653,0.03738097272913551,0.05179800837479751,0.055618770375419596,0.040811563296383566,0.04062708000512139,0.0,0.000752793415454729,0.0,0.03302799132217898,0.0,0.0,0.039345570371445523,0.01975639681706049,0.0,0.011383788771787074,0.0,0.012694540142899674,0.007754834673936161,0.014816932407111334,0.03844024597545819,0.013117068683676205,0.023646543067353157,0.0,0.032920822266229194,0.0,0.0,0.027673295073998662,0.029624575078310893,0.0,0.0,0.0,0.04223931012583438,0.007400409443119628,0.0346195837281502,0.03335691652298191,0.01991359517417417,0.05865688489568872,0.013196481552649115
LFQ intensity D5_9,0.0,0.021390868564227603,0.03620725492870192,0.012086697401129042,0.05393937812611159,0.018471731170557927,0.013958553637839823,0.012725548696227024,0.0002906028973630156,0.0,0.0,0.01571064264930287,0.0,0.0882181859293362,0.0,0.02215372189509011,0.0,0.0338299734851282,0.06560334520932597,0.05511717393437582,0.043502867007491605,0.0474890336301609,0.0,0.0025222011873078055,0.0,0.025838179843919024,0.0,0.0,0.037897361285643735,0.02450334215002382,0.0,0.010799130094784367,0.015430502416279673,0.019817292409943923,0.0,0.01011414678784531,0.038436621814829854,0.006628629524596755,0.018909083992961713,0.0,0.0,0.0,0.0,0.026687238937310575,0.03084143718778435,0.0,0.0,0.0043470474881206955,0.03403555156969207,0.01380878727530197,0.04835729428889886,0.01589772948873601,0.015541102599713178,0.05826526501312946,0.0006264754808072831
LFQ intensity D6_1,0.0,0.027701411670161803,0.03293396721076241,0.010913667055862194,0.04806441121619163,0.022555854531896718,0.012700236831461875,0.02181827235577554,0.0,0.0,0.0,0.023993556036345946,0.0,0.06391001565023359,0.0,0.0,0.005938662048713151,0.02899145743128419,0.05510466444628905,0.05549992518363028,0.037516608505423564,0.04392782800297027,0.0,0.0,0.0,0.030689579790845842,0.0,0.0,0.04068062974899177,0.027562282876746395,0.0,0.011944232428638462,0.016567603600552278,0.0331733296429546,0.0,0.021802079196719823,0.04360084337970983,0.001654444479060595,0.022100728862548786,0.0,0.0,0.0,0.0,0.02704903786162425,0.03202478236778533,0.016815295444938323,0.0,0.007780351526125759,0.034323840097632626,0.013024529798876694,0.03332052507674194,0.023752903337508464,0.012837899462375913,0.05772454284262016,0.0
LFQ intensity D6_10,0.0,0.0220322162805549,0.03903996735036178,0.013634240022085027,0.05135714951202534,0.022479067793638383,0.012406158225401462,0.011858888510094772,0.0,0.005209939909766192,0.0001157580691953807,0.02343434634366394,0.0,0.0686210157374252,0.0,0.009914369121978515,0.0,0.02491710994978286,0.05231197298776071,0.04940330238632956,0.04169620540209836,0.04294669486183577,0.0,0.0,0.0,0.025783952719445058,0.0,0.0,0.04142142917992606,0.027766919034485575,0.0,0.011771556702550206,0.014552669586308362,0.019194777365335557,0.0,0.01980358361483477,0.04940047983883584,0.0012741060818673613,0.01631684234469982,0.0,0.02694594540538246,0.0,0.0,0.027994816877666286,0.032986385651606796,0.0,0.0,0.0,0.03334650644193657,0.02523642520438789,0.03839674092041396,0.020959919936319397,0.015257737170038923,0.056525228819669246,0.0036855746402917867
LFQ intensity D6_11,0.0,0.011603232232549757,0.030421193248306146,0.014153792148343697,0.017582568884254444,0.011406023997312803,0.015887963548460043,0.00790830898546985,0.0,0.0016964594521740024,0.0,0.011441042172989515,0.0,0.08136476679844921,0.0,0.0036858739132170555,0.0,0.03354612918599234,0.06633839020621936,0.048093562457748776,0.0459298444029986,0.052107187897634334,0.0,0.0,0.0,0.027801772319158192,0.0,0.0,0.04090904984262542,0.02686662042873328,0.0,0.011765831642149071,0.020046704378348948,0.014560163283899388,0.0,0.022561146622388773,0.041675055772867696,0.005480509098820966,0.02432318255171623,0.0,0.04478500410590054,0.0,0.0,0.028076391121033533,0.030235418092421813,0.0,0.0,0.0,0.03467952536128276,0.02404237719998665,0.04227122057618764,0.023263037961388993,0.017872901169425404,0.0618836796210915,0.0037340693184532863
LFQ intensity D6_12,0.0,0.02437186600235946,0.038254599114838625,0.01615443589925207,0.03887802329935513,0.013315258067419438,0.0191742612973157,0.006971709607874456,0.0,0.012612466850887164,0.002620766073851011,0.027856327466244137,0.0,0.05977072462835626,0.0,0.007876990650630147,0.0,0.012426589150268086,0.07092820131036952,0.06487029359504642,0.04533100030501825,0.02815636837687809,0.0,0.0009499753378042284,0.0,0.03441900675455465,0.0,0.0,0.04205021284788807,0.03406673752541,0.0,0.00795696138424511,0.0,0.049965569176276044,0.0,0.01751017449925112,0.048941625025164914,0.00412490646624443,0.019742715089958073,0.0,0.0,0.0,0.0,0.017564956002849703,0.028300669413852696,0.021219399761590665,0.0,0.0,0.033630047299127094,0.017173173156923925,0.04252515078759794,0.0,0.019066632219645187,0.07122220555565217,0.0
LFQ intensity D6_2,0.0,0.015382876972474235,0.039854189515572326,0.017342349506686432,0.036908235567798105,0.02140905386318052,0.01519931014086821,0.015149372341623954,0.0,0.00546494645555037,0.001887968811883874,0.021511148179924656,0.0,0.07519182438258949,0.0,0.0041174845700644854,0.0002126218676693932,0.022062723084513177,0.04769115836656939,0.05478385192862233,0.04913589183914996,0.0577274819092074,0.0,0.0026007508833941714,0.0,0.025832126594748497,0.0,0.0,0.0452327812485905,0.026779869297761046,0.0,0.01579679596857405,0.017051714909366578,0.022131781420289518,0.0,0.028341456709940437,0.02432798939023349,0.006540596880187136,0.01814106979521224,0.007129981268594561,0.0,0.0,0.0,0.027846351737941304,0.03239702687567586,0.0,0.0,0.0,0.04673666505940725,0.012627875714402718,0.03890696614910871,0.017579497497519303,0.02060957942440147,0.05717264297324126,0.00518399089746163
LFQ intensity D6_3,0.0,0.014641000777042182,0.036144939260817015,0.015977173630507005,0.034251038411877495,0.019104485904029026,0.009117478363279035,0.01487034293648963,0.0011387509851169375,0.011632621896714653,0.004878727605878204,0.022006983771438893,0.0,0.0694785273824935,0.0,0.0003822072204992667,0.0,0.0196179295153196,0.06264087758632474,0.04797118018981404,0.04607544332027466,0.04865463441409647,0.0,0.007121091612259364,0.0,0.03252273007056755,0.0,0.0,0.03579682161655952,0.019758111614386523,0.0,0.011885291867106683,0.010936865198979576,0.02177391584021501,0.004600001209013303,0.02195506767825456,0.030047552715386762,0.01294602243126855,0.017435352753082476,0.00564846441778651,0.02528333243876312,0.0,0.0,0.030108573886992052,0.033354663108176405,0.003921819999473264,0.0,0.0,0.024237664457842083,0.018513731718436226,0.03577568463218995,0.024945934321486226,0.01848598453478377,0.05653271979680381,0.0178282589081743
LFQ intensity D6_4,0.0,0.02697506217227258,0.035719481963889056,0.01155773126314068,0.05055040667259335,0.019426427834275083,0.013798760881441142,0.019919044053636842,0.0,0.0,0.0,0.005625027806255727,0.0,0.07451997892083048,0.0,0.006729076056193405,0.0011480369715073445,0.013846576993318515,0.054539009521636386,0.04758824864123468,0.05112955247181692,0.055550539994740016,0.0,0.0012149273761817314,0.0,0.0318093604329001,0.0018725244584193851,0.0,0.04346770459966027,0.026076069125774304,0.0,0.010209483758402846,0.022919031142417782,0.02712962534918962,0.0008629674703562805,0.013739781256540785,0.0377365416676482,0.006271125512231525,0.022123258625871486,0.0,0.0,0.0,0.0,0.03244895588160218,0.03692576742939712,0.0015748678983882821,0.0,0.0007022525182236811,0.0353092491212027,0.01883893984269702,0.038408315465794686,0.0154727716894717,0.01426223042149882,0.072001286737347,0.0
LFQ intensity D6_5,0.0,0.010237131352347524,0.034862670112871995,0.016484112357762603,0.026048012910596035,0.019984610257230594,0.013168345595943157,0.008699041143163033,0.0103830556773863,0.0,0.0035563563388757587,0.016866973195757206,0.0,0.08924140892803324,0.0,0.004188089017214866,0.0038502831091128827,0.046732729281642654,0.05352818185304367,0.05652556590591836,0.04099091284661354,0.034120581135818125,0.0,0.001328362612777946,0.0,0.025850144319505417,0.0,0.001175241161052214,0.04058639320553468,0.02191395065963519,0.0,0.012813109321348307,0.0,0.007903588102251781,0.0,0.022522368370769992,0.0366987036792671,0.014800417362719245,0.023040793680283413,0.001635720355188209,0.023315604776120418,0.0,0.0,0.029686382688392552,0.03160433241672683,0.0,0.0,0.0,0.036649536528413365,0.015015517486876044,0.04097667433631249,0.02395297701392313,0.020362545695097645,0.06569096824711268,0.013008606961359822
LFQ intensity D6_6,0.0,0.020772823225426586,0.030102086840152666,0.018404060226715264,0.04966689898006554,0.01737489836717804,0.020062492224100958,0.016283433587387156,0.0,0.004064806784774538,0.0,0.027062440440886855,0.0,0.059260985725815854,0.0,0.0,0.00046094640097096796,0.03195266322805353,0.0485761733157298,0.055196578754664535,0.03415465983967677,0.03731089921652709,0.0,0.0,0.0,0.02847813816300633,0.0,0.0,0.0406417505025097,0.02460447759284442,0.0,0.011279600220100118,0.0,0.039464031135238914,0.00020148951843381734,0.025043016384839297,0.04395537364106899,0.010204707291132785,0.019596584737500023,0.0,0.0,0.0,0.0,0.027202163323494313,0.03777581033068491,0.025360085854664725,0.0,0.0,0.039504453239528614,0.01104675456362782,0.0286939620902755,0.023423210855470063,0.02152129723018743,0.06340507277942294,0.007891173387843193
LFQ intensity D6_7,0.0,0.017165426579398103,0.03182868155235905,0.021138881884211026,0.057645355092492474,0.02142641970926061,0.019016646775744748,0.014602345167525656,0.012435883149682518,0.017185166447041426,0.005760542386235244,0.007384861695765395,0.0,0.0758318441181079,0.0,0.002295316590467197,0.01044752522109814,0.024519679331170576,0.057323564173648055,0.03813394721705202,0.027794003525490052,0.04519825345275364,0.0,0.0,0.0,0.02334364841860329,0.012807513799982741,0.0,0.03835695365649435,0.02434280924952579,0.0,0.013290229348386001,0.019425868776114956,0.015828447222074545,0.0,0.01816938844056277,0.03876828189384148,0.005315858044213248,0.017402663417174495,0.0,0.0,0.0,0.0,0.036425336516915485,0.02899524862847899,0.0,0.0,0.0036661138696857786,0.0314727190597836,0.01386264755758839,0.02746608603541218,0.032758823830965456,0.02377238530915065,0.05772027961371807,0.009674353241824064
LFQ intensity D6_8,0.0,0.016300854663726792,0.033950246430006645,0.009377559858052584,0.028893087189022042,0.028300644082321417,0.00867037412534532,0.014040202432054918,0.019283072443014315,0.007861720688933994,0.0024976592193349666,0.0303959587918472,0.0,0.07747496888797652,0.0,0.019490743603869595,0.0,0.0,0.07076407461000643,0.05506947348268729,0.04411592897053192,0.04602333117239448,0.0,0.0,0.0,0.02875071384521419,0.0,0.0,0.04374356995679136,0.029639780182305828,0.0,0.01395267792292813,0.01525426536398838,0.02734399380075819,0.0,0.013716554023785984,0.04522141831324352,0.003541488321281876,0.02122068570365073,0.0,0.0,0.0,0.0,0.02491595232453564,0.02548439252293989,0.008915342549474597,0.0,0.0033132471828680246,0.027734358747731534,0.022867275092292368,0.04480485634949185,0.008613053521156771,0.011492230137805008,0.06603590526254334,0.000928338224086582
LFQ intensity D6_9,0.0,0.025409881624114564,0.03634282498142083,0.008806451934000847,0.04415876102133924,0.02301303812913585,0.0046356131611564365,0.011717219812052562,0.0,0.007239226272009348,0.0003536680006933577,0.009354180342510097,0.0,0.07241003584694551,0.0,0.01855554155623708,0.0,0.0032440392749331737,0.06818969955990153,0.060147953114459175,0.04987953904568415,0.039164929550820266,0.0,0.0,0.0,0.025601903754762914,0.0,0.0024355168371194614,0.04730419699321091,0.023519927665490742,0.0,0.008102877872854764,0.032102214072088256,0.03551067507970443,0.0,0.013875849106570966,0.03271640577551471,0.004016291659410427,0.017161460476837583,0.0073177444327644494,0.0,0.0,0.0,0.027613318544594218,0.03401178255483335,0.011941510175590937,0.0,0.0018716212060904376,0.039640171293304084,0.014803242545287656,0.05536056683748356,0.0038135101258535468,0.01253800071825157,0.06611860904496683,0.0
LFQ intensity D7_1,0.0,0.016430621297547247,0.03646028830051983,0.010737049786677373,0.036042667216426814,0.017255624934268934,0.012854496620080324,0.00926448371905568,0.017657165132977302,0.01181396465862259,0.0,0.022180705723184823,0.0,0.07087649203391912,0.0,0.0,0.0,0.01415335442364137,0.06780030421275399,0.042593078407450184,0.024608020274593558,0.027372433164184758,0.0,0.007483812516629315,0.0,0.03607522177660926,0.0,0.0026119790044158843,0.04945073820299189,0.02283423372590495,0.0,0.008410126852998653,0.0010708082379620573,0.019155967961663484,0.0,0.03283110997054407,0.04777437239712302,0.012177751417147801,0.021324875694645504,0.0,0.026718024860108214,0.0,0.0,0.026431523146276364,0.02433891277018854,0.004118647628659139,0.0,0.0,0.02818160931975613,0.02190717104640256,0.03378546134501355,0.029540642260991196,0.012608961327871999,0.08880160181377324,0.0042656968164192805
LFQ intensity D7_2,7.635526016284623e-05,0.017193432275212823,0.030929444533070945,0.005328048370458648,0.03143565049142996,0.01161113475484436,0.013087494929896828,0.011055489314313703,0.0,0.0,0.0021147130234798017,0.017513921594876993,0.0,0.07371073874995991,0.0,0.00865725175131016,0.0,0.01593788864593662,0.07084341703153439,0.04348989334059984,0.04096505819951925,0.048426922319105975,0.0,0.010381259623577879,0.0,0.026988783124921097,0.0,0.0024588634597770796,0.04865259597635093,0.020510457515482687,0.0,0.010102684894744371,0.016690442864031946,0.010796808600454655,0.0,0.02544833246647482,0.05511952355571451,0.004442439821703742,0.01846743783017175,0.0,0.03197558558415766,0.0,0.0,0.028309826997601147,0.023533613002278055,0.0,0.0,0.0,0.05010586677971734,0.023768905948331226,0.0415092990238133,0.033627782707152144,0.0081417901463868,0.06659084549144406,0.0
LFQ intensity D7_3,0.0,0.010642016951243921,0.03257572734408012,0.006100574024220058,0.0059230711303414054,0.026166499956947437,0.019614875831941218,0.015602300915664136,0.0,0.0,0.0,0.004560870821237542,0.0,0.07953271826250659,0.0,0.0,0.0,0.008718814709095676,0.07402615999935254,0.04921116646237359,0.03120848140504903,0.049167664412084755,0.0,0.00462004571496922,0.0,0.03364226897786413,0.0,0.0,0.04683742330314959,0.027127972945250833,0.0,0.01565091157442596,0.010144735393588435,0.011178879036999361,0.0,0.04131391734144055,0.05237561718941668,0.005339987702259038,0.020812305474590655,0.0,0.03526475237791613,0.0,0.0,0.03302950532976805,0.03427902911075988,0.0,0.0,0.007943409492941495,0.038115051837853846,0.017915896361251932,0.04218587211602187,0.030602726056081088,0.008695292881463427,0.06987345755584966,0.0
LFQ intensity D7_4,0.0,0.019329296619276987,0.03404244424242416,0.008017830089198156,0.00577501556058647,0.034179832910953764,0.015391099219859712,0.00591181200292674,0.016067831186806197,0.016112760149432873,0.0034497717802326666,0.010540772028032443,0.0,0.08105089798171713,0.0,0.008166432427158535,0.0,0.007737440401787523,0.05747228875674372,0.05303468753451652,0.049674578809762,0.04757270139654718,0.0,0.0027415508735197094,0.0,0.031867733284695415,0.0015715276581562557,0.0,0.04371041230298994,0.027808677390821625,0.0,0.01077329479103008,0.0239009546661348,0.015903001211391574,0.0,0.03176355454335795,0.042516934049283896,0.009153814668874525,0.02227897964419578,0.0,0.0,0.0,0.0,0.030556012624314198,0.023637015029613778,0.0,0.0,0.007520004009021253,0.03478788537627281,0.01634712860380443,0.043797530203687596,0.02543559468661682,0.010178265849518373,0.0702226354347366,0.0
LFQ intensity D7_5,0.0,0.005678613790940014,0.041310331090886124,0.014934555672350856,0.01452532714706654,0.018920264959779488,0.006581973765422594,0.021387395647466584,0.022828981820343822,0.0020031337976179064,0.0008802758496971077,0.0011386601149347075,0.0,0.07435192558411122,0.0,0.008122521059399802,0.0,0.0,0.06787857970434638,0.038520541573202206,0.04329052784117681,0.04865629070514374,0.0,0.00047788296300101086,0.0,0.028348104212958546,0.0,0.0,0.0494111529874553,0.027970436690668517,0.0,0.008694974060850413,0.034961922279808884,0.012686334021781494,0.0,0.018873375340740666,0.044410003442498826,0.002822365933603919,0.02344897711747795,0.0,0.03426587517420753,0.0,0.0,0.03462969090552105,0.02553010038053792,0.0,0.0,0.0,0.03151333796965032,0.021898898180239868,0.04425753630911783,0.0381996227251119,0.016592573346576885,0.06466475810859493,0.005332177725710068
LFQ intensity D8_1,0.0,0.01711723546187205,0.03697481060601464,0.010169528878452815,0.03230339290496535,0.02042613208610548,0.010023699175288147,0.018324853584358095,0.004407000041076631,0.0,0.00030148987155572944,0.005007923272581589,0.0,0.07251576572907185,0.0,0.005000244463504864,0.0,0.0,0.07699739996943121,0.050194106111349876,0.04025677501115474,0.0457903674534411,0.0,0.0005190716661069446,0.0,0.02994869395672591,0.0,0.0,0.04325882391899756,0.03133655666519225,0.0,0.014589799832740322,0.019148686120464577,0.0327710951568284,0.0,0.021527754970041748,0.050697589071784885,0.005476166376276153,0.02231112507585551,6.980291233046254e-05,0.0,0.0,0.0,0.0253789844707894,0.02497954509877458,0.010404311496867638,0.0,0.0,0.03009748690754869,0.02396294670399831,0.041575140146063595,0.03455603623052378,0.012206918621138981,0.07574150111223432,0.003631238868491997
LFQ intensity D8_2,0.0,0.008098094913109005,0.03300668104227693,0.011977221910546355,0.0014136863969666225,0.019423546777501417,0.00426283426260083,0.010245776523764273,0.010520626243366953,0.0,0.0,0.0,0.0,0.07616159633628754,0.0,0.0,0.013970490136776672,0.0020456789494910916,0.056687166899766724,0.058699470848111085,0.041650897463041424,0.054545474315825175,0.0,0.003255738835233686,0.0,0.043649210242476824,0.0,0.003993243657350147,0.06014187457462254,0.03425345393445993,0.0,0.010470756936557647,0.019741333196974707,0.01923169993634728,0.0,0.043809527892299215,0.056039401545053436,0.005136913460384971,0.017021290118477053,0.0,0.03777957208577023,0.0,0.0,0.03274340993316753,0.00994005984467689,0.0,0.0,0.006499049085325794,0.05224339249289157,0.016186924148774023,0.016743302739889113,0.024931333691697782,0.015166632664995228,0.06831263596314215,0.0
LFQ intensity D8_3,0.0,0.02067825415116471,0.03550732849859774,0.008641243178784296,0.03145074143387835,0.020517876076889527,0.022509396023031623,0.006266560669089881,0.01654461162384496,0.005886466634792454,0.0,0.0,0.0,0.06318032317689987,0.0,0.0,0.0,0.0,0.08354583537751258,0.05519272305200116,0.036476176989728756,0.03848328583485223,0.0,0.0029887355791402303,0.0,0.035268549542192336,0.0,0.0,0.04487679099229455,0.028370142354453964,0.0,0.013105674532430459,0.019157541224638714,0.014548901756194868,0.0,0.0325251001174943,0.052372237257049474,0.008573482662930457,0.021662092396346366,0.0,0.0,0.0,0.0,0.02449010097547312,0.03324136411586271,0.0,0.0,0.0,0.03120503068754137,0.026081961746336507,0.04267483749602392,0.030085154402932288,0.010770285321086356,0.08075629554503183,0.0023648985734780483
LFQ intensity D8_4,0.0,0.022372726659815,0.0304646841236762,0.004005807647564136,0.029918518286839644,0.012643133525237061,0.0132692471760896,0.007468993650503482,0.008067262881597585,0.01689081727879563,0.00042796853355685173,0.003783588784277046,0.0,0.07005315400844322,0.0,0.0,0.0,0.021695228089241896,0.06904559396776917,0.03488396981435321,0.04377212686874734,0.051648402442463784,0.0,0.007965202440895349,0.0,0.030659267245622682,0.0,0.0,0.048405876341935404,0.025324308272687238,0.0,0.010400830783453633,0.021792267776732835,0.01847845230165856,0.0,0.03407362026631943,0.050738581201705664,0.006517389314225784,0.01606831533571944,0.0,0.028309588373323927,0.0,0.0,0.03185319186039265,0.026276218271811896,0.0,0.0,0.009082904011119504,0.0318795149037929,0.018166190221368863,0.03087400099736975,0.03484060097282761,0.006508445238925121,0.07137401012914087,0.0
LFQ intensity D8_5,0.004197326487794661,0.009102054849614663,0.037414935376685256,0.011032872965256115,0.009775079756371777,0.016442684615535202,0.017143969397418884,0.014047393533986352,0.013345327580156961,0.0015485314172349414,0.0,0.0011840804774616216,0.0,0.07967753901696711,0.0,0.0,0.0,0.017077649438932994,0.06940724049632134,0.053740075506532044,0.036343446752481016,0.030281750794430077,0.0,0.008628856656340906,0.0,0.03330277583373091,0.0,0.002637171624333001,0.05032393702410679,0.02350833215824059,0.0,0.00875479813018877,0.010522326725522798,0.007554970198008089,0.0,0.03728833181248167,0.050416636917601725,0.0076441826461776784,0.021363498503909256,0.0,0.048545766165218336,0.0,0.0,0.027210660210896485,0.023588825467141968,0.0,0.0,0.005272182316967489,0.025691750516153175,0.01779000265850436,0.03676823022134235,0.033390670717745555,0.012789681210125772,0.07960486833584346,0.00563958548623788
LFQ intensity D8_6,0.0,0.024603878093299166,0.03792846772117475,0.01157192045566989,0.03166862444718271,0.018629986839064718,0.02048545264282518,0.009247334067192234,0.011179241927336676,0.0,0.0,0.0078091987423236225,0.0,0.06578528081991403,0.0,0.01463219775944062,0.0,0.0,0.06750837222960843,0.04859398906859826,0.04469164126111632,0.04178385021381036,0.0,0.0065210637183098835,0.0,0.02526668214950076,0.0,0.0,0.044216934766301924,0.027685904139590288,0.0,0.008255382615368978,0.02347377652018531,0.03263744930956112,0.0,0.02129924213146438,0.04949760494247717,0.009796821464460433,0.020293433932271746,0.0009047976313349881,0.0,0.0,0.0,0.02434594603669912,0.027758243223308245,0.010100974886115636,0.0,0.0011383843175247447,0.026974663091246662,0.01815989736389386,0.03730375621456311,0.03261689713431361,0.013708000267776667,0.07939449121193416,0.002530216643240141
LFQ intensity D8_7,0.00011112485057509761,0.010283495800586101,0.03474761540398955,0.005847205581045447,0.014080336900802093,0.011945303244783958,0.017744032254130373,0.013392921022670982,0.011280270601804313,0.014340341827475544,0.0,0.0004927246447788393,0.0,0.08256530259563029,0.0,0.009087642503792993,0.0,0.0,0.07835753723355451,0.05191207186268159,0.035688971508152194,0.04075348080446131,0.0,0.002368259160242805,0.0,0.028277608094680457,0.0,0.0,0.05119485406912718,0.02326447247806271,0.0,0.011863245544651508,0.015469278593792742,0.006030177339323525,0.0,0.019605417783261785,0.051437037580570735,0.010024374198695538,0.019612549492724198,0.0,0.055480616988687004,0.0,0.0,0.025222330848396545,0.025563377910847302,0.0,0.0,0.010184032161466605,0.02920248221533554,0.018723805418918733,0.03708453396105421,0.03076687872806977,0.008251115827009584,0.08774317296416648,0.0
LFQ intensity D9_1,0.0,0.010547854056726709,0.043250909498645594,0.015124532969800385,0.02249754590180456,0.017693525250674597,0.005061994850714244,0.012894715555227596,0.006080963613994673,0.001111809838961738,0.008320958990813218,0.0,0.0,0.08330960720400192,0.0,0.0,0.0,0.0,0.07246638507185332,0.04706923465093818,0.04830016756026677,0.05352924146912336,0.0,0.0017847176031411168,0.0,0.03080649554275287,0.0,0.0,0.046852866128940844,0.028398313774557885,0.0,0.008266010579861947,0.030975320351256806,0.003998964487799403,0.0,0.045008359715367256,0.04497776697853042,0.0031714235919562024,0.020452711822112418,0.0,0.027261859428309013,0.0,0.0,0.028331322465841826,0.027818233389393026,0.0,0.0,0.0055155836017323065,0.0336364650353601,0.012389988887743673,0.03449495683309482,0.027216950383688564,0.01609606307116111,0.06929290878560924,0.005993271058242101
LFQ intensity D9_10,0.0,0.011832754947359669,0.043827041952339184,0.01568578819486079,0.013959968800222355,0.021815197654125967,0.013485785466807268,0.01580104524002838,0.002878608688178872,0.0025829354812747403,0.016685994547476154,0.00403712807388875,0.0,0.08447406949893987,0.0,0.009001045056395889,0.0,0.010740300046637345,0.05907211290758369,0.04319103726459728,0.03753654573387907,0.04527581341230925,0.0,0.006422689344974841,0.0,0.030358694229551727,0.0,0.0,0.0469993914640762,0.026968856664377355,0.0,0.006813800919802041,0.022963846796941433,0.0019067185839590302,0.00023478499808639699,0.02589682770261337,0.047176981022616735,0.0021203679381760045,0.024749406370284603,0.0,0.03347281997503409,0.0,0.0,0.02917426364769205,0.028652605739974947,0.0,0.0,0.01234499642308891,0.02298914989322407,0.01756837638222981,0.03979729593607968,0.03378093588577308,0.016762677018364862,0.0634732405390654,0.007488099557108689
LFQ intensity D9_11,0.0,0.014065752266235406,0.04456337626411916,0.01786125520776443,0.018557194537791602,0.018196983539200184,0.011662526281078393,0.009170823298500068,0.006856916820266374,0.004393360349797652,0.014029342269162368,0.006976984261941561,0.0,0.044833267101848616,0.0,0.0,0.0,0.0,0.0707089487897829,0.045614527472232685,0.05252510101642092,0.08358307836677407,0.0,0.002336057066981321,0.0,0.02353430235994838,0.0,0.0,0.04808441439706029,0.02725400213289691,0.0,0.008876734053576012,0.0677132678346486,0.0,0.0,0.05465660745339921,0.0470223617448292,0.0,0.023529357099241352,0.0,0.0,0.0,0.0,0.009477531828782707,0.02196244119650356,0.0,0.0,0.004216969854115066,0.03225984382750237,0.012433160435152822,0.0355586867220996,0.03448555704226125,0.019869875977256733,0.06285798077242256,0.00027141035840560167
LFQ intensity D9_12,0.0,0.008947969038725617,0.0451569167754043,0.01700019396351979,0.007248888171930137,0.00678373377905479,0.015762465168339766,0.0069940509197270306,0.0013780130806796962,0.0,0.01455963327150624,0.003397250149913137,0.0,0.08597085067776797,0.0,0.0,0.0,0.0,0.07116070594748475,0.04760556332869608,0.05809644392150165,0.07527753013658565,0.0,0.0005557327155992363,0.0,0.029581929432250315,0.0,0.0,0.0475781370996471,0.0264932762071208,0.0,0.007567364712205332,0.05940340128441577,0.0019802699990509294,0.0,0.050514783211028355,0.04628707047979722,0.001887514370362155,0.02315909007443938,0.0,0.0,0.0,0.0,0.01825744464959725,0.021135631848090402,0.0,0.0,0.0,0.03478617769734654,0.015662415263680764,0.03179816379984017,0.03037310222008879,0.018188650967151793,0.06461833980827077,0.004831295829180005
