,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,AS,ASE,ASG,ASH,ASI,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,I5,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,MI,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,RMG,RMH,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URA,URB,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D7_2,0.0005602883599723733,0.0,0.008745637197245285,0.0,0.00983135774168317,0.0,0.0004886116555046988,0.0036741084228115958,0.007395246178782905,0.0,0.0,0.00027708951550089924,0.015344395234083132,0.0016475586784830563,0.0002425526522968319,0.0,0.0,0.0,0.02295564916364802,0.04406530091775413,0.01046223547397173,0.020517002358273,0.015070913111378651,0.0,0.007804150931688951,0.0016584788010041512,0.0,0.0,0.017050999602479796,0.010096581675735291,0.009999293028763123,0.00036850734483796505,0.018713885182103613,0.004737615693299721,0.0,0.0,0.008994043504584971,0.0007495599071240085,0.00602378908628423,0.015331997616806448,0.0028477594156225534,0.019192097324924495,0.001738478340022156,0.0,0.0041121102079736405,0.0,0.0,0.01886262674877711,0.0,0.0033027918307447345,0.060705440894823465,0.0,0.008198725012921232,0.0,0.0,0.0,0.0,0.00611115178942019,0.0,0.017299273710751822,0.0,0.0,0.0,0.015546678215730714,0.0,0.0,0.004019097969477489,0.0,0.0,0.0,0.0,0.0,0.00043493563126221395,0.0481621303028712,0.0,0.04997126613114384,0.0,0.0,0.0,0.0,0.0,0.031033643427020332,0.0,0.014460564182796938,0.0,0.0,0.0,0.0,0.0,0.0,0.018893406757085396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248838307667511,0.00847036275612572,0.011861868738274071,0.0,0.0,0.003546909213850452,0.02682676535731877,0.010856259565604667,0.0,0.0,0.0,0.0,0.008247544434114913,0.007734222382362837,0.02012509452746986,0.012083763693382871,0.0,0.020339796986823463,0.01673473070074945,0.0,0.0,0.0,0.0,0.00047082961195863993,0.0,0.0,0.011927195369171343,0.0,0.0,0.013082662827375876,0.007008588965782421,0.0,0.0,0.00790362975257068,0.0,0.010141322434211985,0.004202516661323159,0.0,0.0014355316922016576,0.004999831592722466,0.0,0.002496610953389147,0.0,0.0,0.0,0.034230100007480474,0.0,0.0,0.012729297001660398,0.007054119569633334,0.0,0.0,0.012720331928319487,0.0,0.0,0.0028248564417190695,0.0,0.0010319785390132288,0.00313888361699958,0.0023692025253760785,0.0,0.0,0.0,0.02472207428452212,0.0,0.0,0.024252157956424242,0.003789740929044581,0.0,0.019811341816485153,1.8735345041068347e-06,0.007937179546214703,0.00874518552875804,0.001960225694956828,0.00944621305172423,0.018382256086696847,0.00040907848654426804
LFQ intensity D7_3,0.0006269827841090405,0.0,0.011191453820458816,0.0,0.010193130879006574,0.0,0.0012801843320919169,0.013975887628930659,0.010917115360890016,0.0,0.0,0.0,0.005471254838613863,0.0018633770792743681,0.0,0.0,0.0,0.0,0.02538765262358426,0.04250400574318555,0.006675677058711399,0.015087712068077677,0.016985055932354443,0.0,0.006191305608978607,0.005110783532228619,0.0,0.0,0.020963866891231142,0.003312388415386171,0.0033724681515997735,0.0,0.003331380937483535,0.0021722951943749886,0.0,0.0,0.0,0.005982264006811739,0.009226261587457221,0.014185482941339554,0.002662909352189144,0.023818566575023577,0.0034394368928599476,0.0019985748002183824,0.0035036815254399878,0.0,0.0,0.019655785920922066,0.0,0.014827882082632625,0.06573777398442267,0.0,0.010889470190287819,0.0,0.0,0.0,0.0,0.0015071481741479056,0.0,0.009188146991215706,0.0,0.003577660566198213,0.0021511593564997144,0.024639093473811886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000770746946514231,0.05223566648986014,0.0,0.05634909008637362,0.0,0.0,0.0,0.0,0.0,0.028349377053501646,0.0,0.006639908321939904,0.0,0.0,0.0,0.0,0.0,0.0,0.014798724751301782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001528568266072379,0.0,0.0019311591838247185,0.00653881257091493,0.013797671309071932,0.0,0.0,0.0019665328300958016,0.027033997498745996,0.01214720651017434,0.0,0.0,0.0,0.0,0.003750527116758757,0.008162916044967581,0.00598776641192189,0.004246342510115136,0.0,0.025919484138709037,0.01824524701415267,0.0,0.0,0.0,0.003286570570184772,0.007106341411635349,0.0,0.0,0.009708124658626069,0.0,0.000974303135348855,0.013200168627664056,0.004433108651047081,0.0,0.0,0.005874493313236104,0.0,0.009957344782953407,0.004424497664788451,0.0,0.0013085934822845856,0.006399261246302017,0.0,0.0025955824947276156,0.0,0.0,0.0,0.04218080740086501,0.0,0.0,0.013006173354684198,0.011952040609778482,0.0,0.0,0.011904621431606638,0.0,0.0,0.0032728391160697446,0.0,0.007737098796704932,0.0018914579713286102,0.0,0.0,0.0,0.0,0.023051506662453765,0.0,0.003079630418154879,0.02725985279229112,0.004578578171389383,0.0,0.019622757585662093,0.0,0.005122838100335236,0.009680093375608196,0.0014281672859471986,0.01336221353383615,0.017595910997419993,0.0
LFQ intensity D7_4,0.0007015144218520533,0.0,0.009091319328387405,0.0,0.013924044705904227,0.0,0.0004899314260121919,0.018040368362468192,0.004402864104569418,0.0,0.0,0.0010899562945965253,0.009357441789991018,0.0017464557633462714,0.00089000399939311,0.0,7.926013802186752e-05,0.0,0.017676402959109317,0.037120751460333445,0.007609231570289243,0.016572103290502474,0.010232052911097052,0.0,0.007456082191857759,0.004301358236300397,0.0,0.0,0.009651223532594313,0.006394551306125953,0.0,0.0,0.0,0.002529586934957927,0.0,0.0,0.0,0.00899627143547206,0.0005268071160180435,0.012979601938459819,0.0021958884928018796,0.02471146496128137,0.0033817390702727953,0.0,0.0,0.0,0.0,0.013409671658471034,0.0,0.0028865602995406282,0.0682580358837806,0.0,0.009040670136931089,0.0,0.0,0.01576957055283574,0.0,0.0,0.0,0.006191527437785046,0.0,0.013920384971899173,0.0,0.02632253695892021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002412315519886171,0.048215605785443545,0.0,0.015577805072941934,0.0,0.0,0.0,0.0,0.0,0.02825241982902548,0.0,0.011274857336556079,0.0,0.0,0.0,0.0,0.0,0.0,0.017925435801318706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011204606700332346,0.015314571676909975,0.008518482293694367,0.026168228511000032,0.0,0.004511852162680037,0.02836929374511158,0.008545372481311016,0.0,0.0,0.0026679551024192728,0.0,0.0,0.011172672442068638,0.018015066274835782,0.013085853045320034,0.0,0.020890581297359975,0.012741851467496557,0.0,0.0,0.0,0.006072534679186465,0.03541958723000407,0.0,0.0,0.009354898685232491,0.0,0.0,0.00866048888366684,0.011874243772514758,0.0,0.0,0.006091902511415542,0.0,0.009633662940895037,0.004726659743423849,0.0,0.0023514528989008036,0.0008023181153349751,0.0,0.008803832769270938,0.0,0.0,0.0,0.037598452493937284,0.0,0.0,0.015109327306489461,0.0013581818147235091,0.002658855707140032,0.0,0.023971912181780304,0.0,0.0027048614673624506,0.003494844217816404,0.0,0.0,0.0024256336616769753,0.0,0.0,0.0,0.0,0.0248924804300221,0.0,0.010868163486710459,0.025203373665362076,0.00928378313448389,0.0010766666013170404,0.014133850043653999,0.0021323186386356316,0.0036385881223785846,0.009158079241434854,0.0,0.005722214436729494,0.014410001436745501,0.003638913524162171
LFQ intensity D7_5,0.00128970540130699,0.0,0.009612925896288295,0.0,0.00538965276628006,0.0,0.00043885247950485595,0.006216684829114195,0.005666541060704289,0.0,0.0,0.0,0.010113587464240877,0.001994128014382058,0.0,0.0,0.0011033201571458066,0.0,0.02007310101009865,0.037866804572472795,0.010495237916149947,0.009555632776232817,0.006913975398508784,0.0,0.010503666565481549,0.004760320072362497,0.0,0.0,0.0159710724891176,0.005569678261115542,0.001072295827270444,0.0,0.00457249932163618,0.005340717034895408,0.0,0.0,0.001677963721401552,0.013132718438562403,0.0066699605775405665,0.009380999885468687,0.002409672559730666,0.024755541563771504,0.00381415524850957,0.0,0.002130923566078139,0.0,0.0,0.027022499390735435,0.0,0.013003265271051662,0.0678830587073708,0.0,0.010874612718509154,0.0,0.0,0.0,0.0,0.0,0.0,0.009987682386216692,0.0,0.006624798847977263,0.0,0.024291559618881606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065200460324017,0.0,0.013964002543238476,0.0,0.0,0.0,0.0,0.0,0.02633355286911483,0.0037897290818808215,0.010220834695919057,0.0,0.0,0.0,0.0025583397310303966,0.0,0.0,0.011072840078462605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00891623351353278,0.010091634431427327,0.016829610693123605,0.0,0.0,0.0016165696591064844,0.037763764478101244,0.011723789139291283,0.0,0.0,0.0,0.0,0.009731373341264577,0.006418775265651686,0.006089842044811115,0.009831287420178952,0.0,0.02591352170195467,0.019641507790491664,0.0,0.0,0.0011968087641072102,0.002744403742536887,0.007694221502507194,0.0,0.0,0.013685898119644149,0.0,0.0,0.011772088519640669,0.00732523434659744,0.0,0.0,0.0060091918372333665,0.0,0.014372217565035733,0.0017942240572547937,0.0,0.0008170193461737869,0.0,0.0,0.010908797817736815,0.0,0.0,0.0,0.03653243140906957,0.0,0.0,0.010105141057790956,0.003928717954283798,0.0,0.0,0.020838219708392586,0.0,0.00488572410337744,0.0027966588259255997,0.0,0.009525598175452555,0.00801301549989694,0.0,0.0,0.0,0.0,0.02728280281430611,0.0,0.007756160658120795,0.03299944560279359,0.00325358692784723,0.0,0.016971654414795416,0.0013038565500575155,0.008997239662762627,0.012157209631391403,0.003382154527083207,0.011529711687634364,0.01808154027261316,0.0
LFQ intensity D8_1,0.0017611718676010316,0.0,0.015594884738832405,0.0,0.011247936125217592,0.0,3.0838716383849076e-19,0.005495542647961203,0.005651466358530976,0.0,0.0,0.0,0.007498595498769206,0.002332017745702685,3.0838716383849076e-19,0.0,0.0,0.0,0.019935053193759232,0.026136974466740445,0.001155166741803153,0.02769863874709007,0.02229317254730346,0.0,0.003331081462002111,0.005307770428841386,0.0,0.0,0.023579756897699113,0.006452609500238513,0.0,0.0,0.007009324440696445,0.0014346280638377513,0.0,0.0,0.01209550570748764,0.0,0.009504555413184122,0.014148572543907664,0.0010788140796660222,0.02161376409088585,0.003837168393362239,0.0,0.0032816295155189638,0.0,0.0,0.010162185981492523,0.0,0.0,0.057043194179933226,0.0,0.009240578891314943,0.0,0.0,0.008268384155540258,0.0,0.00048026917729719404,0.0,0.010861753369221473,0.0,0.013548000682294567,0.0,0.022481753063678434,0.0,0.004776200259508586,0.002122705565838766,0.0,0.002095797036587387,0.0,0.0,0.0,0.0,0.03604698295947873,0.0,0.05386395917596256,0.0,0.0,0.0013992861391092127,0.0,0.0,0.022193427748683048,0.0,0.013607468435756767,0.0,0.0,0.0,0.0,0.0,0.0,0.02696574997676235,0.0,0.0,0.0,0.0,0.0,0.0,0.0026664222849266343,0.002828641077757813,0.0,0.0013347639028772381,0.004438162938313336,0.008781320519815488,0.021404685443255394,0.0,0.005215757514711831,0.02469673770314619,0.01051641969595707,0.0,0.0,0.0,0.0,0.0,0.0057936373182682485,0.02069662639987363,0.005007217330247976,0.0,0.013849448826092424,0.011559664484858595,0.0,0.000750601967348983,0.003077103287351656,0.008010040815898175,0.02959000309666445,0.0,0.0,0.008416156735330032,0.00010417780044683725,0.0,0.010023647220217874,0.017484781098835486,0.0,0.0,0.00498278423141116,0.0,0.008657633198790255,0.0062482222447975055,0.0,0.0012943413137945505,0.0007414701476515708,0.0,0.0032164392702035698,0.0,0.0,0.0,0.03215643311987182,0.0,0.0,0.009409948528210997,0.006040510288975713,0.0,0.0,0.012054827661238695,0.0,0.0,0.003960080220134271,0.0,0.0,0.00996015812105037,0.0,0.0,0.0,0.0,0.026034646180788358,0.0,0.002960260882212729,0.03519909532374104,0.006959598893405489,0.005950187082434797,0.011967252458173407,0.0,0.006227978767217587,0.0032978750250748203,0.002152629597924017,0.010740796664565453,0.013916620032886571,0.004990695268150549
LFQ intensity D8_2,0.0,0.0,0.013209979780969315,0.0,0.013578805025639427,0.0,0.0012034704186383227,0.006127095322159262,0.0039238945273760715,0.0,0.0,0.0,0.006479813200503081,0.0021043232595354,0.0,0.0,0.0,0.0,0.015882942355536535,0.030517780180010293,0.005267267681675124,0.01901519752620921,0.03090999476813916,0.0,0.00861234813795149,0.005248268389554461,0.0,0.0,0.008878609586170044,0.006019636150423815,0.0,0.0,0.011322796786255116,0.005811827900056831,0.0,0.0,0.003456038603555735,0.0019199178727101487,0.014239991074762617,0.009254326871298148,0.0020685335490433785,0.027078916681965954,0.0017437819838065087,0.0,0.001740617191690364,0.0,0.0,0.01434068606746259,0.0,0.006721332200999998,0.06346272442916848,0.0,0.007958237876864333,0.0,0.0,0.0,0.0,6.883467502958702e-05,0.0,0.0004975215125444926,0.0,0.007452586782712044,0.0,0.01530317815273001,0.0,8.135830925787491e-05,0.0,0.0,0.0002603316151986423,0.0,0.0,0.00199060324109642,0.001426554151755557,0.026919408446132574,0.009278202083070088,0.05510848718474753,0.0,0.0,0.0010803219969110361,0.0,0.0,0.030484681366357767,0.0,0.005933789463232547,0.0,0.0,0.0,0.0,0.0,0.0,0.016834373777486075,0.0,0.0,0.0,0.0,0.0063675837092203045,0.0,0.0,0.0035627340441189447,0.0,0.007147333531742283,0.014883422430096462,0.018204867116113993,0.0,0.0,0.005283798302401563,0.025852813399366483,0.005496958967485488,0.0,0.003916845337774123,0.0,0.0,0.007671115839862538,0.008984359083509892,0.025747295524439627,0.01917246120782498,0.0,0.019001483394562545,0.011306135593916956,0.0,0.0,0.0,0.0,0.012591766789113133,0.0,0.0,0.007186134682347245,0.0,0.0,0.005539861532259511,0.013238753306257343,0.0,0.0,0.007586286403595909,0.0,0.01232241684391583,0.0058629944966365165,0.0,0.005033563159340388,0.0008257923458012048,0.0,0.007868270396841813,0.0,0.0,0.0005072838709194015,0.033860157095825724,0.0,0.0,0.013634656672356898,0.009256439511429336,0.0,0.0,0.006872746038051417,0.0,0.001232890128631564,0.0019977311970256493,0.0,0.012375729030922801,0.007425098855816251,0.0,0.0,0.0,0.0,0.021604279645475823,0.0,0.0,0.03562390902153755,0.0005515795182263125,0.0,0.025715444672433314,0.0,0.0024987076655978045,0.008787095321420565,0.0,0.016015012552200548,0.02056680360519044,0.0
LFQ intensity D8_3,0.0019913152164910096,0.0,0.0,0.0,0.0042657717690004395,0.0,0.0013277364324031761,0.018938543224251158,0.02781884594654519,0.0,0.0,0.0004250013325852769,0.00728870955371787,0.0018845991251174475,8.394142065302843e-19,0.0,0.0,0.0,0.016586168921545907,0.028782622707039896,0.001170729564942853,0.009442370949988387,0.008284340169361533,0.0,0.006515179090453019,0.004846200917410059,0.0,0.0,0.02088037702775381,0.0043958082602081165,0.0,0.0,0.013437818220505078,0.0,0.0,0.0,0.002052431628994337,0.002148439609101751,0.0,0.019559993627503797,0.0024135364515993026,0.021669447995406297,0.002599503354511641,0.0,0.0034981208221397755,0.0,0.0,0.01728965886752767,0.0,0.010309923478463035,0.0550461614779464,0.0008912435854234318,0.006624694467271725,0.0,0.0007644332894997861,0.010879751196903624,0.0,0.0,0.0,0.019727579378936818,0.0,0.011038646372606493,0.0,0.022919203675301564,0.0,0.0037532298467280035,0.0009192476944149906,0.0,0.0016878884679043466,0.0,0.0,0.0,0.0,0.04136718480957767,0.012041240727564689,0.05040165052865038,0.0,0.0,0.0016395655013020554,0.0,0.0,0.022196630252969363,0.0,0.00959690388038502,0.0,0.0,0.0,0.0,0.0,0.0,0.012177876482219926,0.0,0.0,0.0,0.0,0.0017344983690665988,0.0,0.0,0.004196462174841974,0.000604386415843379,0.0024260107649166597,0.0012145446337999111,0.024116352062188984,0.0,0.0,0.0041051314445146635,0.0205364680688216,0.012607332561466093,0.0,0.003333062160020112,0.0037273957683799323,0.0,0.004759116601951203,0.008354341001266695,0.008849651580022443,0.010856047712249768,0.0,0.019248384210696513,0.012795900565906413,0.0,0.0,0.00040010475267715035,0.007694813650188577,0.030799196246555666,0.0,9.586663934491663e-05,0.008883147251449121,0.0,0.0,0.01266538522294331,0.007294817222524864,0.0,0.0,0.005663678896352538,0.0,0.010958655025306099,0.0016673153684798395,0.0,0.0,0.015564989888434511,0.0,0.0017275783588526373,0.0,0.0,0.0,0.03791628986927599,0.0,0.0,0.009177085980295081,0.010081524218053656,0.0,0.0,0.012372621126345223,0.0,0.0021426537325246746,0.006043022469885014,0.0,0.0,0.01027924345943603,0.0,0.0,0.0,0.0,0.015006200121974636,0.0,0.010447848329387973,0.02448747388219332,0.011678934451658789,0.01430756219824401,0.012704022302599774,0.0,0.0027882601210354376,0.012862948267703433,0.001364293483782503,0.0022997990630294033,0.013663256403338908,0.0
LFQ intensity D8_4,0.0011911041322743919,0.0004541579968464139,0.0,0.0,0.005549801189374796,0.00273462079903109,4.493646184551721e-05,0.005086097562184759,0.017434716718049324,0.0,0.0,9.208791953256534e-05,0.006355205666601524,0.0020268119888001896,5.067118219280148e-19,0.0,0.0,0.0,0.01889052688981278,0.040598758124208635,0.0012693410856016182,0.007552300714225481,0.013847845676118242,0.0,0.004572071248709589,0.005544490550533142,0.0,0.0,0.012323668485234461,0.0032082603879811456,0.0,0.0,0.01433501811830387,0.0013360900707490705,0.0,0.0,0.008000869714413826,0.0,0.0035639919247901167,0.011124805995596357,0.002047740273181902,0.018185038322969065,0.001986792489764204,0.003246328867728913,0.00382586485385165,0.0,0.0,0.017004474862224755,0.0,0.010826183117859224,0.05686737733969825,0.0,0.008616849007896938,0.0,0.0001497708568034779,0.012263123184614737,0.0,0.0012626388326736494,0.0,0.0002660528500814067,0.0,0.004252415570329374,0.0,0.02895019621367478,0.0,0.007160886851091105,0.0,0.0,0.004122400524834096,0.0,0.0,0.0,0.0,0.0479662989633486,0.00481202170108401,0.04907340759057655,0.0,0.0,0.00269714471228561,0.0,0.0,0.022372588282008173,0.00854990212897317,0.014380869630094757,0.0,0.0,0.0,0.0,0.0,0.0,0.02081428163786004,0.0,0.0,0.0,0.0,0.003158461821910663,0.0,0.0,0.003061481146754048,0.0,0.0011732526575119675,0.013111949812904838,0.0019099982164155857,0.001438602252475741,0.0,0.004985959458089328,0.02959455133857481,0.010765837907294216,0.0,0.0,0.00043251971351740447,0.0,0.015189595280624612,0.01385545154938252,0.008587592230364965,0.00693024582138153,0.0,0.024415992354650643,0.02382044757581071,0.0,0.0,6.828244258410258e-05,0.0027129085411974683,0.011780734859069305,0.0,0.0,0.01007921845832977,0.0,0.00573348052786416,0.0,0.0,0.0,0.0,0.004713049481717874,0.0,0.012916047859432967,0.00196785641716161,0.0,0.0005256834565347747,0.0,0.0,0.009392018654204467,0.0,0.00291667114910201,0.0,0.040944236952328385,0.0,0.0,0.01279543787064352,0.011290304623553358,0.0,0.0,0.009973402799837517,0.0,0.001694406931157809,0.004314674504997396,0.0012046141870026455,0.018964933510504104,0.008575216138091172,0.0,0.0,0.0,0.0,0.021142250307843887,0.0,0.002230830196605371,0.0276860127875926,0.013495244221738454,0.009429891647350613,0.012516611293836839,0.0,0.0008778990318591293,0.010525911959054956,0.0019570900664218588,0.00806687347074276,0.015641896388231498,0.002596142039416847
LFQ intensity D8_5,0.001506063503709289,0.0022946103716341235,0.0,0.0,0.012582397808279305,0.003988704002000125,0.0010293959152688347,0.013568973166837323,0.017135866934257327,0.0,0.0,0.0015333217934317461,0.007362024383764874,0.0013940047494566084,2.8604762277790817e-19,0.0,0.0,0.0,0.021121534535715827,0.044188060445598344,0.010619732397728891,0.021101078302799767,0.010021568123292812,0.0,0.007796975182626603,0.002156840707902473,0.0,0.0,0.02867038820314063,0.010897296493614964,0.0,0.0,0.0029730232504543096,0.0027889824740327993,0.0,0.0,0.009381634392513575,0.0016666069395158062,0.0035496414813991936,0.01640097301581393,0.002826919548672357,0.019437109221110364,0.004592416291023406,0.0,0.0027561199993223137,0.0,0.0,0.023793873497093648,0.0,0.0008367169606028275,0.05262658796758983,0.0,0.01088995331804551,0.0,0.00187727227539492,0.004843471767080457,0.0,0.0,0.0,0.000609564446819624,0.0,0.007716412969248852,0.0,0.02048984989984499,0.0,0.011969980713054638,0.0,0.0056389531091289476,0.0,0.0,0.0,0.0,0.0,0.04402918527869774,0.0,0.048617206526397366,0.0,0.0,0.0,0.0,0.0,0.02893457586065021,0.0,0.012151292704413218,0.0,0.0,0.0,0.0,0.0,0.0,0.020770715754943537,0.0,0.0,0.0,0.0056844411171946925,0.0,0.0,0.0,0.005095407156435253,0.0,0.0,0.007433823290884701,0.0,0.0048115441416578635,0.0,0.005266128309690985,0.03217107165740168,0.011619749087417908,0.0009527742394812028,0.0,0.0,0.0,0.005808765712270112,0.01005580290020961,0.0,0.008783428871530363,0.0,0.02476065153623135,0.01996316614505067,0.0,0.0,0.0,0.002356223674960759,0.015613775486550756,0.0,0.0,0.006004383917110767,0.0,0.0,0.0,0.0011057768116898839,0.0,0.0,0.005341027338208024,0.0,0.014493336338757618,0.0,0.0,0.0,0.005420100317124682,0.0,0.0009702309009258296,0.0,0.0012542010644678362,0.0,0.034027517637796184,0.0,0.0,0.014559392713796191,0.012876374441998123,0.0003851725970977341,0.0,0.008853518396582745,0.0,0.0,0.0,0.0,0.020645310235333964,0.007981082581323391,0.0,0.0,0.0,0.0,0.020193174009310397,0.0,0.0026771849844498996,0.02297921651322953,0.01414896193146669,0.009385835492986662,0.009678436844806172,0.0,0.008143842413240919,0.007744648217554737,0.00110317398981811,0.008518090046349033,0.015478029643704634,0.0045173506099781
LFQ intensity D8_6,0.0013405784678295124,0.0,0.009515609414784583,0.0,0.013878791010761806,0.0,1.115869934438455e-18,0.010385586465666237,0.015302209238815092,0.0,0.0,0.0,0.00872677760452676,0.001706168871283712,0.00011712349930393663,0.0,0.0,0.0,0.01989709022833283,0.035287315086376815,0.004789119301970046,0.017224982843877183,0.011434009662179282,0.0,0.004470543188344407,0.004752083784168187,0.0,0.0,0.007346293014042829,0.00907165515725252,0.0,0.0,0.011707581608378263,0.003999578948505438,0.0,0.0,0.005310386366712843,0.00012083674292846645,0.0,0.021602225271948106,0.002507003728874199,0.020100053661995507,0.0030733660803792338,0.0,0.004186503079690393,0.0,0.0,0.017984814531527633,0.0,0.00753239399672793,0.057181135283842575,0.0,0.008858423660330704,0.0,0.0,0.0,0.0,0.0,0.0,0.011107669512038175,0.0,0.014453894150697595,0.0,0.019146295259478825,0.0,0.0027829087333332983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040415804186110196,0.0,0.05090459218985014,0.0,0.0,0.0,0.0,0.0,0.02181264880484122,0.0,0.013471692716003717,0.0,0.0,0.0,0.0014892010469053309,0.0,0.0,0.013324534401730788,0.0,0.0,0.0,0.0,0.0014472214289228263,0.0,0.0,0.0037362796473252463,0.0,0.0,0.009594035457527659,0.015393104722307501,0.021146737346153664,0.0,0.0036626374499990713,0.023928452267083594,0.009961194425988988,0.0,0.0022727126198194957,0.0,0.0,0.0017075123482062264,0.0026727498937332513,0.015651483793852138,0.008734584264273919,0.0,0.020113374429711603,0.013675471659149757,0.0,0.0,0.002211831343691557,0.0023222515596642,0.029418840408714463,0.0,0.0012437294399044523,0.006769710671855398,0.0,0.0,0.012129041181219815,0.0,0.0,0.0,0.005407229492672699,0.0,0.006714657624819902,0.008021530884209446,0.0,0.0014619793387637588,0.006924841733056941,0.0,0.010008847740074208,0.0,0.0,0.0,0.0371888386654152,0.0,0.0,0.005992275658526183,0.005665335249593446,0.0,0.0,0.008415681743060503,0.0,0.003347131730960329,0.007208947453594222,0.0,0.0,0.010096538082873243,0.0,0.0,0.0,0.0,0.023496573016110193,0.0,0.01034232132457935,0.041128481698105464,0.011992362912209158,0.00563596482091886,0.014316421682189245,0.0019893918549351167,0.006477075218269851,0.009854479324574276,0.0035703480942028422,0.0029130809058522363,0.015717226588982156,0.0
