,AVJ,AWC,Amphid socket,Anal muscle,Apoptotic germ cells,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Cephalic sheath,Coelomocytes,Differentiated germ,Distal tip,Embryonic cells,Excretory cells,Excretory duct,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,Oocytes,PLM_ALM,PVC,PVD_FLP,PVM,PVT,Phasmid socket,Rectal gland,SAB,SIA,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D4_4,0.0,0.022987549323554735,0.0,0.00847102126286105,0.0018197136426058563,0.03367884224760925,0.020278108431568596,0.028352686512702355,0.024893029631111938,0.0,0.00039437760095713915,0.01774292775419194,0.0,0.008982582028658497,0.0024786006971120505,0.0023533872415291194,0.040213951813576676,0.0,0.0,0.0,0.03302625957413845,0.0678902665822849,0.0,0.020887513502694403,0.0,0.026174935185847487,0.05625901031647459,0.04055310433292749,0.0,0.0468978729783394,0.05031919857928766,0.0,0.0,0.023775053865690086,0.0,0.0,0.009307413122396625,0.0,0.019515341551246308,0.0,0.0,0.0,0.0019793908647784335,0.01995002680575626,0.0,0.029335463453683572,0.01613879113740328,0.0,0.004654117817338921,0.0,0.0015276959091662743,0.009029362164079707,0.008964505216313165,0.017556413716507683,0.019857493482335373,0.004819572519512359,0.0,0.024993152636738382,0.01191489816659721,0.0,0.0,0.0,0.0,0.02629200933624827,0.0,0.0,0.0,0.04577184583103328,0.014012914447539897,0.04122267529384918,0.01397958751598735,0.023278550388055774,0.04916761381397017,0.008301171703738784
LFQ intensity D4_5,0.0,0.021197375873430294,0.0,0.009301191904677335,0.0,0.030436033957864164,0.016047667336502393,0.02894328910150378,0.027837650004140867,0.005189437816200626,0.0003869485242140105,0.012176119250994316,0.0,0.00024126767181954716,0.00030090343511823234,0.0007608153617631155,0.03436272988777085,0.0,0.0,0.0,0.02849071344932947,0.06616304698314206,0.0,0.01122567146991578,0.005691369241249424,0.029094133821587268,0.0554531610910126,0.0452229964671891,0.0,0.042408356671872614,0.04938907425222025,0.0,0.0,0.017621668760701734,0.0,0.0,0.00879090982983505,0.0,0.020134840315415153,5.690309667400113e-19,0.0,0.0,0.005016948714563261,0.02531822049462255,0.00856209144169252,0.03565386882822074,0.008797303287624028,0.0,0.007357465300767682,0.0,0.009486193172453018,0.008428509758847642,0.006623323646691567,0.023567672719824614,0.024526597643915668,0.00948846264559793,0.0,0.023164690991228618,0.007858827680650646,0.0,0.0,0.0,0.002548010621381669,0.0288072333029959,0.0,0.0,0.0,0.04846127576898095,0.017565127339630407,0.03700113015576846,0.01389729561302165,0.018405046554751895,0.051751796660284344,0.010845535177014249
LFQ intensity D4_6,0.0,0.02290610312299438,0.0,0.01177481903547826,0.0007891897509408113,0.035615762493614346,0.021073952026919508,0.014996358662185572,0.01852775598994059,0.0,0.0,0.006872138702728242,0.0,0.0011437251205276642,0.0,0.0,0.030642960432631608,0.0,0.0,0.0,0.025673595278903335,0.06374025984310391,0.0,0.020773558669878563,0.00015634054752822644,0.02488303078054939,0.05731271270833389,0.04786754410283787,0.0,0.047666977789017816,0.03681687339879429,0.0,0.0,0.017707128209797737,0.0,0.0,0.005596559285204215,0.0,0.030326411835212414,0.0,0.0,0.001080100598399188,0.0005388231218716558,0.02024763706972837,0.007411157573160939,0.03414986260952131,0.01165140794354124,0.0,0.005559987307593545,0.0,0.013750437197480295,0.001790268752782326,0.008595280033023543,0.01578527072099075,0.027323384762442598,0.005746992775745094,0.0,0.02368017309982577,0.011051312014722765,0.025592441926456225,0.0,0.0,0.008564307413309992,0.025492614466566418,0.0,0.0,0.0,0.04893156484293764,0.010783506818669011,0.03284105578727358,0.0317801596555846,0.023375979296785476,0.05179532086734346,0.00961719555712146
LFQ intensity D4_7,0.0,0.023151513814822715,0.0,0.01656029169285375,0.001868289993378635,0.03442138272896367,0.013412681113494591,0.022917829790331242,0.017429192847807546,0.0,0.0,0.0153535052228015,0.0,0.0011569964662400756,0.006308498568808346,0.0,0.03462227003800682,0.0,0.0,0.0013717743654944737,0.029681865752578536,0.06837339440895722,0.0,0.017138796847454386,0.01096005586477919,0.0,0.07682986669404518,0.047735140697714534,0.0,0.046897187050023506,0.038116590047489185,0.0,0.0,0.018854674108254074,0.0,0.0,0.010424307596435896,0.0,0.021810923538957916,0.0,0.0,0.0,0.0,0.024783311640832247,0.0038753487889471943,0.039341367509655084,0.012379765398235296,0.0,0.008694762684439146,0.0,0.0007515839609588642,0.01906252514994246,0.0,0.007826483253530346,0.02792219004505551,0.007546248282913803,0.0,0.02014188742187712,0.005098991609174958,0.00058857764398131,0.0,0.0,0.008427191348555317,0.029921452802398503,0.0,0.0,0.0,0.05276582761115787,0.020108046818877404,0.035040502290086525,0.02166449674672677,0.016588250662616284,0.062074159080344984,0.0
LFQ intensity D4_8,0.0,0.018706307359362462,0.0,0.006866741612228955,0.0,0.03721793228260283,0.0228708955673174,0.02214176486078033,0.015181775955885787,0.009987212746183758,0.0037876805741314935,0.005663463648450447,0.0,0.0011278002973702222,0.02318182678476412,0.0020628335643701826,0.04191715914902926,0.0018552033074153,0.0,0.002623608627476056,0.019173063719371324,0.0406659662758028,0.0,0.02218478535207431,0.0,0.03286029299014154,0.0652099903710668,0.03541102210746213,0.0,0.0332339896246528,0.03246754650915079,0.0,0.0,0.022110893522139147,0.0,0.0,0.006177084832818363,0.0,0.020416292898623456,7.255149559068847e-19,0.00451570305547123,0.0,0.0,0.023009637690002537,0.0010221922092129609,0.03755543855978967,0.02095756495091165,0.0,0.005587025131353575,0.0,0.0031779768197765478,0.019221856774185198,0.006045115504943925,0.011295289945756015,0.03373183184902644,0.015117918238998449,0.0,0.021610793508980198,0.0,0.0,0.0,0.0,0.009437953997491751,0.014102933343819277,0.018503320736339413,0.0,0.0,0.05050588149997526,0.01289434016564631,0.028213808116251772,0.020313817251985652,0.02728253436463021,0.057292479656820626,0.013501452087959205
LFQ intensity D4_9,0.0,0.022675977743074092,0.0,0.009369889425219071,0.0,0.030965703460588436,0.01924257750201739,0.02824603144846361,0.01728006058022637,0.0,0.0,0.020452147025127144,0.0,0.0,0.030945871730964577,0.0,0.040638021135203116,0.0,0.0,0.0,0.02387881132772973,0.04703830992705549,0.0,0.01734798071506292,0.0,0.015838229205446086,0.06328404374854224,0.03807289831798518,0.0,0.03886604888495137,0.0380069352250478,0.0,0.0,0.02130535753312531,0.0,0.0,0.005811489454542998,0.0,0.02200460472860476,0.0,0.0,0.0,0.0,0.024359449073468726,0.0060325399650481846,0.033515691606769996,0.010866364714588704,0.0,0.009318270078442268,0.0,0.0,0.02361956999590312,0.0022869732971278404,0.009750194998564454,0.026003973340378708,0.009082571542825268,0.0,0.018199513935052522,0.00956228697538978,0.028757325226051716,0.0,0.0,0.01073179854970596,0.026763873786702398,0.007590360855211935,0.0,0.0,0.03299325827316356,0.02401388846956619,0.025816314388729673,0.025125150279397872,0.02199984475454609,0.05227835998724106,0.010061436787146383
LFQ intensity D5_1,0.0,0.023421459042916003,0.0,0.019236022157964047,0.0,0.027353019781969478,0.011205694539601472,0.0352657138939629,0.01733379263074201,0.009332972835507965,0.0003571360218283575,0.015138703516937108,0.0,0.0,0.007129597602319346,0.0,0.02732744839116942,0.0,0.0,0.0,0.014755121587141522,0.06612481268071173,0.0,0.0019974509760081445,0.003831666704574016,0.027881303415048134,0.04493005428273594,0.04519358080400962,0.0,0.03522192080018463,0.044985061017738116,0.0,0.0,0.019428643013593854,0.0,0.0,0.008486997160801191,0.0,0.026884592399243692,0.0,0.0,0.0,0.0,0.018066120366586592,0.0,0.03300897284281493,0.020099114118890416,0.0,0.00987831830410862,0.0,0.016167379871951458,0.014139655044308388,0.0006926047664183721,0.009782192485109807,0.03786639955947797,0.016565876785020747,0.0,0.026065219880804055,0.007439534877671274,0.03507349986497219,0.0,0.0,0.02298692460797137,0.026122644771677462,0.0,0.0,0.0,0.028254986491635305,0.014502532768365684,0.03188016467190319,0.021465956166962466,0.014780635282762166,0.052919440890167944,0.009419060323711051
LFQ intensity D5_10,0.0,0.020913216513430737,0.0,0.01754591893201736,0.0,0.0320401174001598,0.012408528605567938,0.03587692008885535,0.013627112536330732,0.011903343436624155,0.006662643786390645,0.006440858542720696,0.0,0.013062889500609598,0.0,0.0,0.026469323902137,0.0,0.0,0.0,0.01602444390691372,0.0639469987536517,0.0,0.009150956987476798,0.0,0.023417987122324197,0.05455436739348128,0.04854841175082622,0.0,0.05067790197788015,0.04304492471826628,0.01107937426967343,0.0,0.023122870901806175,0.0,0.0,0.009240831686345655,0.0,0.02036317657792298,0.0,0.0,0.0,0.0,0.017510725935446295,0.0,0.03229553070287675,0.01879835243507547,0.0,0.009853615382378783,0.0,0.008145387641850715,0.021498823741272856,0.0024496245351584727,0.01381917243175927,0.03613107619092452,0.005982149652762009,0.0,0.025056540922652186,0.003073109475369365,0.024315320080925892,0.0,0.0,0.02102897155719726,0.0261744328312451,0.0,0.0,0.0004269045932990265,0.027351025618300037,0.013229043592141372,0.02925741363418253,0.02407888106586746,0.014736822595632054,0.051539560395320864,0.003124395696949153
LFQ intensity D5_11,0.0,0.022293691522495548,0.0,0.010610740209890784,0.0,0.030360982025207855,0.02120697876792104,0.030519501049798788,0.018225918036038395,0.001953644216660388,0.006857108268778387,0.01593337691039942,0.0,0.014653746842127814,0.0,0.0,0.030834941476863765,0.0,0.0,0.0,0.019452911549594266,0.0671981671502072,0.0,0.00441499555476592,0.0,0.03202435949526541,0.0559271340510246,0.05280876153311474,0.0,0.043492097611842986,0.03265103914821189,0.0,0.0,0.025145066014969627,0.0,0.0,0.009635798429508166,0.0,0.02043310323793033,0.0,0.000171841362602583,0.0,0.0,0.018021816482148748,0.0,0.03225530952444127,0.017211684032042932,0.0,0.013078765819043272,0.0,0.00038906888456192144,0.015308354098582654,0.0,0.021394843330039156,0.021218839537427203,0.00826117570788816,0.0,0.024914109957612868,0.011755513756569956,0.01638619942402771,0.0,0.0,0.021887306296482657,0.02825018287944339,0.0,0.0,0.0,0.035493545610232366,0.012434002414328975,0.026782433587978,0.022365370793721733,0.024512671597121352,0.05599115381499494,0.005281747986090859
LFQ intensity D5_12,0.0,0.022261991373674798,0.0,0.011802898920425782,0.0,0.030614409283940092,0.011127637953242182,0.044569613561796805,0.0230051496787535,0.008194693528072972,0.0003797119214849102,0.012935850597047577,0.0,0.001085007618286021,0.0,0.0006509796740590023,0.04077776277326899,0.005899599220150205,0.0,0.0,0.011424710704247379,0.05273959012702417,0.0,0.004185424715787401,0.0,0.023628448753801587,0.047844028003093515,0.050743133284919105,0.0,0.03882997652321164,0.04148322890465355,0.0,0.0,0.020727262196720397,0.0,0.0,0.00855795269299352,0.0,0.02700786823695313,1.151677537848413e-18,0.0017703168347058243,0.0,0.0,0.019731754808584148,0.00011927596842148652,0.036374403604779636,0.019854223322286736,0.0,0.011041389397824663,0.0,0.004039641980403575,0.03881183832960329,0.0,0.01402557468826187,0.029587743782625613,0.002690207440648865,0.0,0.026987385534123196,0.010382103218290445,0.0,0.0,0.0,0.02796924193243587,0.02160038620557166,0.023612294377560177,0.0,0.006960018420006953,0.02579316224275468,0.016172881048248065,0.03374027620475426,0.011889159364975099,0.013666995417673522,0.06270279562785208,0.0
LFQ intensity D5_2,0.0,0.023231408936012995,0.0,0.008599079225444744,0.0,0.028267129802369322,0.01813661340874608,0.030380315600897535,0.017367141592243382,0.01311170052231788,0.0,0.016543959321000327,0.0,0.0,0.0,0.0,0.020336071003510425,0.0,0.0,0.0,0.01987878269393756,0.0743649899791663,0.0,0.005390590546503536,0.0,0.04175637210354925,0.04726613389745191,0.03512000719142699,0.0,0.04392017117773228,0.040034185351088776,0.0,0.0,0.019318118398376966,0.0,0.0,0.008287210864781633,0.0,0.02452837787887896,0.0,0.0,0.0,0.0,0.01847685041784342,0.0,0.03287830905282725,0.018655498541957156,0.0,0.013818621398540952,0.0,0.010193758278078155,0.017559106942560087,0.0,0.023002880532311653,0.03222821488427527,0.01048555292080142,0.0,0.02389904302076332,0.0052818274066737,0.026284480741984143,0.0,0.0,0.01857569640285608,0.026343907192138194,0.0,0.0,0.00621262356920052,0.032237327103314464,0.008392311630605363,0.028356799959424903,0.02129938277619184,0.021104889691478754,0.05978879830096201,0.009085759739774437
LFQ intensity D5_3,0.0,0.021447427133205396,0.0,0.011723506477659068,0.0012238001080358454,0.030880659968111995,0.017805872955890933,0.0472305795840789,0.01612702168005699,0.0028572076896394684,0.0005698346953620995,0.01189465188873503,0.0,0.017462351808147664,0.007045120904695535,0.003715379222061123,0.026254396077290236,0.000481619134818118,0.0,0.0,0.014259157501670778,0.06184246947669867,0.0,0.0013702956306348387,0.004879804754315345,0.024817952184718182,0.047490469172570375,0.04409733681856826,0.0,0.036518722087508226,0.03190179752059568,0.0,0.0,0.01979692251688968,0.0,0.0,0.012111620256893486,0.0,0.0208579340010669,0.0,0.004395588176080481,0.0,0.0,0.017852059731951798,0.0,0.03144111020035556,0.01889483002283155,0.0,0.012241639149096983,0.0,0.0,0.018906820060886214,0.0,0.024399579919959797,0.027657695032817783,0.006812912293428726,0.0,0.02430341612629071,0.010024941499317317,0.030344165205870237,0.0,0.0,0.02584015872941465,0.02297801082918273,0.004597254848632162,0.0,0.0,0.028025285084079764,0.0220972646793929,0.0288540230204313,0.017737339734382063,0.019793147750227356,0.05313138879580921,0.013007457859641865
LFQ intensity D5_4,0.0,0.024023236041675593,0.0,0.01717630309244191,0.0,0.031029153280144293,0.013740484022917632,0.03596458239691278,0.013532627459370438,0.004190847277108627,0.0,0.014682386042531676,0.0,0.0,0.0,0.0,0.02740342036381164,0.0,0.0,0.0,0.01805306213090218,0.07351194468727562,0.0,0.005746907888540002,0.001554462141834565,0.021576711907144736,0.04394807259198732,0.05431570426045116,0.0,0.045746558417928455,0.04261706122227785,0.0,0.0,0.02176878460489998,0.0,0.0,0.005666798625370318,0.0,0.019979844426602868,5.733302183414938e-19,0.0,0.0,0.0,0.02946223152663379,0.0,0.03162641481374741,0.019830001025282602,0.0,0.006543342204446746,0.0,0.01585423829055145,0.0249621838146416,0.0011352617154012459,0.008452022253234668,0.03314365601897829,0.003357628892235999,0.0,0.025207401420565156,0.007746207359719077,0.037907548541932255,0.0,0.0,0.01829920199818142,0.028174881146082735,0.001388980432720645,0.0,0.0036153647535551105,0.02785614084683355,0.014356057031243624,0.031437406453406105,0.022788558068151842,0.016070652729430913,0.05400307240377559,0.000552593377118594
LFQ intensity D5_5,0.0,0.025776555701075236,0.0,0.012776065781017885,0.0,0.031103022822414315,0.011732462756851384,0.040346507981464705,0.029266804720400063,0.002990456127068172,0.0,0.006172696512938609,0.0,0.0,0.0,0.0,0.0340828971513908,0.0,0.0,0.0,0.013309733233123334,0.08272476812735666,0.0,0.007152137462360849,0.0041284242417256745,0.012277907363472626,0.052755388492638326,0.05286760305343672,0.0,0.04705411519280653,0.043490503365278294,0.0,0.0,0.020303612685765658,0.0,0.0,0.006430665285446261,0.0,0.023582912591487065,5.201932419689832e-19,0.0015124749374149217,0.0,0.0,0.020450559243521436,0.0,0.03636275118435742,0.020972559126085876,0.0,0.009008621386766131,0.0,0.008586201087317826,0.018085779356716552,0.0,0.01743972859211629,0.026494114982018663,0.006276497963064904,0.0,0.02662262027096187,0.01205307519662022,0.0,0.0,0.0,0.019372309660643405,0.023785148202421065,0.0,0.0,0.0,0.03283619175325346,0.02661312549235614,0.05308537852876336,0.0,0.01668121128371708,0.0634364111023642,0.0
LFQ intensity D5_6,0.0,0.024325672674442942,0.0,0.017993694612441463,0.007769761223221156,0.02966852290436481,0.013642622786334659,0.043250155234079386,0.020397574579004752,0.005088633985003868,0.0,0.007452590297805206,0.0,0.0,0.015246620278340539,0.0,0.03207738229721365,0.002721139517937813,0.0,0.0,0.01771240440212322,0.0663498535164763,0.0,0.008117285418550836,0.0,0.022643691813530344,0.04374004559077229,0.04866637811967959,0.0,0.04402877942155623,0.04853729815355193,0.0,0.0,0.016736833675849855,0.0,0.0,0.005867808593938096,0.0,0.022226773640370658,0.0,0.0,0.0,0.0,0.019606677116546106,0.0,0.030639598602311174,0.02191290978874314,0.0,0.0013699244121424565,0.0,0.017334355494266648,0.035751425766461356,0.0025150406804866176,0.013872090622958556,0.03191567622358999,0.011500186185786423,0.0,0.024848666496821683,0.007588767547039458,0.0,0.0,0.0,0.019882369266486878,0.020778350432084418,0.008581492129641051,0.0,0.0,0.02976412061094567,0.01959329804749302,0.036757616910322595,0.00449545898310422,0.018184549137860707,0.057647178949468816,0.0011987238588493296
LFQ intensity D5_7,0.0,0.02283457577178295,0.0,0.015444148957411868,0.0,0.029294498399194395,0.01733196204156309,0.04327274248664443,0.017294861356815117,0.007417783678670801,0.008406164137312008,0.019343664368908275,0.0,0.0010474185104464035,0.0,0.0,0.032740920747263494,0.0,0.0,0.0,0.021394873073261947,0.07194518646731711,0.0,0.0,0.008276261569777711,0.033506420999022735,0.05031964046700527,0.04316803473576291,0.0,0.03341131140827325,0.03292385807928034,0.0,0.0,0.021188961774258608,0.0,0.0,0.0076824421375444735,0.0,0.025876917131914902,0.0,0.0,0.0,0.0,0.01648758113885653,0.0,0.03445874453060912,0.02039783867305344,0.0,0.010176217299861876,0.0,0.0,0.025343924145315024,0.000561928728223053,0.017035202804040337,0.03697991478783956,0.010289604423542376,0.0,0.02264687906650476,0.0031798060761522168,0.0,0.0,0.0,0.021068708988217666,0.02773997924521351,0.006957038931590986,0.0,0.002579322678649772,0.030608539510182824,0.012066214581942366,0.027107020965660367,0.025976897916461284,0.019714203471512325,0.05414939320097504,0.010352390536163514
LFQ intensity D5_8,0.0,0.020955414911696512,0.0,0.014985471001211205,0.001266478316420046,0.03153938317762684,0.01565630221168783,0.04283422213433805,0.011161376245374765,0.010334266366486993,0.0070293965913919105,0.010752236390802628,0.0,0.004197284860362222,0.0,0.0,0.02294665025081558,0.0,0.0,0.0,0.021342699520694328,0.0690307290070802,0.0,0.0002537190429357422,0.0012908718772292346,0.03293842053935634,0.0473256900557379,0.05121538935386937,0.0,0.03362365135079977,0.034488907502480244,0.0,0.0,0.017452052811053265,0.0,0.0,0.0073041781626877016,0.0,0.029686475136861023,0.0,0.0,0.0,0.0,0.01847462376044358,0.0,0.03562692377371283,0.017791412814993298,0.0,0.010344931453444433,0.0,0.006581418095723318,0.014676807511458813,0.006889321930349827,0.01272727443015063,0.03320046002880755,0.011589503545821766,0.0,0.02548929526229498,0.003970827355409701,0.024288347007356038,0.0,0.0,0.024558744546117544,0.026652176233969534,0.0,0.0,0.0,0.038425123054140954,0.0061656842221274495,0.030802728919483702,0.029807506785916548,0.018021242872783172,0.05232964467109812,0.011974734905396685
LFQ intensity D5_9,0.0,0.022665047233417154,0.0,0.016034770475735403,0.0,0.033533880880900556,0.010476672958693343,0.04835548956904138,0.020106797599622264,0.0084237483643838,0.0016279952968120744,0.009169814562667354,0.0,0.00010893514678413091,0.0,0.0,0.028867767186855294,0.0,0.0,0.0,0.015438668274220352,0.06777546812039689,0.0,0.019819654476539248,0.0,0.03039833989420937,0.058988449174632945,0.051602220843836755,0.0,0.0391506207604709,0.041033738694013076,0.0,0.0,0.02044623553835405,0.0,0.0,0.012683321936188985,0.0,0.023226305183960128,0.0,0.0,0.0,0.0,0.021842242369316294,0.0,0.034143618138864115,0.022054760686543756,0.0,0.009739381420535187,0.0,0.01384096047507115,0.019704797501946175,0.0,0.008729723713567988,0.03237866590768749,0.006028413550531894,0.0,0.02446609955554804,0.006809723663174838,0.0,0.0,0.0,0.022658341460469963,0.02501615436666414,0.0,0.0,0.003135404529615461,0.030488253241692298,0.013256749185364486,0.042513598728099976,0.014338484038055377,0.013448680790879934,0.05345969486470976,0.002012309639926387
LFQ intensity D6_1,0.0,0.02290183432457191,0.0,0.020384079015716906,0.0,0.03119629773930832,0.008627586467876874,0.04258688984529734,0.022075082660471847,0.009924696872818866,0.00036282005790341023,0.019189265492034348,0.0,0.0,0.0,0.0,0.03668869175090486,0.007366684080157541,0.0,0.0,0.014448275700191108,0.05392206670549465,0.0,0.0,0.005012759592178781,0.0256875299798701,0.04882482101321642,0.050156566079474045,0.0,0.03451530751711843,0.03775580792574255,0.0,0.0,0.019740150265865262,0.0,0.0,0.006812876228611829,0.0,0.027192130744564922,2.100847662717447e-18,0.0009152470854896646,0.0,0.0,0.01835365361337025,0.0,0.03597875897708705,0.02433793239569335,0.0,0.010583042585023862,0.0,0.014321357956532492,0.030984691281266113,0.0,0.019236027768661883,0.04108668468596554,0.0013323198078114607,0.0,0.025943675715137303,0.0058106778891278445,0.0,0.0,0.0,0.022324168152162722,0.02565473321561934,0.015554251072721877,0.0,0.0036787821201170893,0.030348242714377263,0.013710691226806354,0.03489492972094097,0.02084380482637511,0.010481057835133588,0.04825304929518854,0.0
LFQ intensity D6_10,0.0,0.023223572122040206,0.0,0.020238084455873582,0.0,0.03638542414123605,0.01198016042156213,0.045830975002584214,0.02577517784448008,0.006462072809372188,0.0014276638493978303,0.00949610091478268,0.0,0.0,0.0007518066581347371,0.00094578172142683,0.032145128680353977,0.0028706711797511462,0.0,0.0,0.010630058109206577,0.057039286477854764,0.0,0.006792303211359735,0.0,0.022455544145354847,0.04783907486710702,0.04708493865110279,0.0,0.03693696473994507,0.038101022986656595,0.0,0.0,0.02009315548394172,0.0,0.0,0.011257368209261176,0.0,0.02321024888603704,2.0814461429783002e-18,0.0010144774137450462,0.0,0.0,0.01975175559934312,0.0,0.03745917621562357,0.025087370715740222,0.0,0.010656720017757918,0.0,0.012947430093440189,0.01867308185062207,0.0,0.01787127300277554,0.04307870784141683,0.0024278026009649095,0.0,0.019698782190381063,0.002717949941557117,0.0198063078043224,0.0,0.0,0.023816377341687515,0.028996028450690457,0.0006546316959551103,0.0,0.0,0.029262591633380727,0.023355845924259495,0.035441870440222185,0.018833907753620118,0.013469880285321574,0.051378965531666224,0.0046264800866836564
LFQ intensity D6_11,0.0,0.02209690577530546,0.0,0.01083577014775411,0.0,0.027662978312667928,0.010846877647776521,0.015776414585214924,0.0121604965496191,0.007043151703397884,0.0003847365188974517,0.008029076271844675,0.0,0.0,0.0,0.00023241990071951025,0.025612438196823493,0.0,0.0,0.0,0.014669655334842959,0.07094175084287327,0.0,0.0037809240207195864,0.0,0.030375801723215513,0.05992236466507015,0.046709887589347424,0.0,0.04123561063505024,0.04678381249241868,0.0,0.0,0.019347080575890317,0.0,0.0,0.008978827907543141,0.0,0.02492020057908619,7.072226006453291e-20,0.0013477108379850791,0.0,0.0,0.016203542081559604,0.0,0.03670547338807772,0.024105214097761188,0.0,0.010532853491911886,0.0,0.0180187972086154,0.01375414694058559,0.0,0.020143216105905408,0.03523406697430729,0.005888910781081774,0.0,0.02939295662543927,0.00785162762372839,0.037385746561247865,0.0,0.0,0.02371310353037885,0.027166676772499246,0.0,0.0,0.0,0.0305692815804716,0.0213998276846781,0.03837070136254732,0.020801153114130663,0.014100794498625724,0.053966825997879025,0.005000190764504481
LFQ intensity D6_12,0.0,0.026167049606084396,0.0,0.020542404803640776,0.0,0.036708484858056306,0.014226907330933708,0.034749736673829086,0.015497534944656135,0.012718750903613844,0.0,0.006107142624594701,0.0,0.0,0.00900974307156448,0.004107061348359165,0.04150165213810766,0.012027056885462689,0.0,0.0,0.013242450264207962,0.047055291002635814,0.0,0.0058606134058715375,0.0,0.010832718050070272,0.06231613491719511,0.059264379272857354,0.0,0.039205201132393556,0.026582674875564177,0.0,0.0,0.011895517546566972,0.0,0.0,0.007735721272150243,0.0,0.030764203521513846,0.0,0.0,0.0,0.0,0.018341798797724344,0.0,0.03749507805863234,0.030335437755052125,0.0,0.00622324903638754,0.0,0.0,0.04427598200286939,7.318884541608881e-05,0.01637579834432939,0.04784593897611493,0.0041188513176383095,0.0,0.02238725632029408,0.001551474043031861,0.0,0.0,0.0,0.014372048325904281,0.02389995755639994,0.0192700243554283,0.0,0.0,0.028581409183514563,0.016642282543209586,0.03965222937827286,0.0,0.01664829730204335,0.06075107738185149,0.0030401900259554135
LFQ intensity D6_2,0.0,0.025907228009832993,0.0,0.013307902815775452,0.0,0.03643076670114135,0.015403251685107297,0.03351717589158659,0.010486366374544307,0.01000598314682594,0.00038998139306108316,0.013117670254692303,0.0,0.0,0.0,0.0026779555490590162,0.030007185360425924,0.0016479950217084538,0.0,0.0009516176256120065,0.010219661845806598,0.06501808434300924,0.0,0.004677505725244472,0.0,0.019592797746542545,0.04343836286523509,0.05300382528149206,0.0,0.04706633707349988,0.051062785661194446,0.0,0.0,0.021738179285411358,0.0,0.0,0.008309567936676535,0.0,0.02318961908914154,0.0,0.006015626298832316,0.0,0.0,0.01972763977069878,0.0,0.04007442572654084,0.023646173729060457,0.0,0.013350862872744076,0.0,0.014907655636930042,0.021063647215090617,0.0,0.025466273822295837,0.026007581752042094,0.0058403168514622695,0.0,0.02073286737380994,0.010770440086239742,0.0,0.0,0.0,0.023104777123842738,0.028424806422406114,0.0,0.0,0.0,0.041528621372417925,0.012113437744272159,0.03590211789802345,0.015659425206373867,0.018314316778323108,0.050931736855650576,0.005249442780316465
LFQ intensity D6_3,0.0,0.02066576105615928,0.0,0.010687720753416712,0.0,0.033701446499038834,0.015233171360000413,0.03145311510749154,0.021143566327239557,0.008018805935422738,0.010323236597174835,0.009050116367085708,0.0,0.0010457278808000037,0.010739798772207595,0.005626634526024466,0.029007524745675577,0.00403205438349881,0.0,0.0,0.0093417152451967,0.052217893163466506,0.0,0.0001364379615145424,0.0,0.017890315385895902,0.057711322580886,0.046374418042591084,0.0,0.043635785035335294,0.042182930201448504,0.0,0.0,0.024925540518331648,0.0,0.0,0.003878034373594834,0.0,0.029556232133292868,0.0,0.0036355027277899573,0.0,0.0,0.018512768692504053,0.0,0.032637552208867,0.018184654334394132,0.0,0.010914397650863737,0.0,0.009891254990693982,0.019615503920452613,0.002717900874720141,0.020127670006334145,0.026627338915372795,0.011276149804418403,0.0,0.018678311828180937,0.009214778528041536,0.019024526611433314,0.0,0.0,0.025681823568164862,0.02930236546396684,0.0031464298242375017,0.0,0.0,0.02206597021645882,0.01798895483259978,0.03285321493772209,0.022823939132559163,0.01759875930306285,0.05230200868158844,0.01659891799278303
