,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Coelomocytes,Distal tip,Embryonic cells,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Mature sperm,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (bus+),Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,hmc,hyp4_to_hyp6,pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D6_3,0.0026844528225706855,0.041737215989078695,0.04493906330477962,0.0,0.0,0.0,4.141260193958099e-05,0.0,0.01677599192990125,0.08078403625896886,0.0,0.09911515449844371,0.0,0.0,0.0,0.02165562439208374,0.13406791759732356,0.01931197168774749,0.0,0.0421461666412441,0.0,0.00617728131440967,0.0,0.027065866015331997,0.0,0.0,0.0,0.04999527143228827,0.0,0.0,0.02519537835197651,0.0,0.0093160074831663,0.0,0.05859045782429695,0.014197997752949044,0.014323120027780047,0.0,0.03252310638617285,0.0,0.04637174040554389,0.0,0.004150083226454852,0.0,0.0,0.016875527930300113,0.01566757183761986,0.0072417086235059,0.014632319807410206,0.0,0.05639511256880205,0.09802244128791021
LFQ intensity D6_4,0.0019642919625994094,0.05571827134568117,0.054745917483106664,0.0,0.012550419079531472,0.0,0.00801157516362998,0.0,0.015257863988594474,0.04648110351461943,0.0,0.1219447600490402,0.01946762881725589,0.0,0.0015381941359538195,0.021061993739692073,0.1203472645998918,0.016132481874367804,0.0,0.035608882277297346,0.0,0.003795886713706226,0.0,0.03068968351736495,0.0,0.010509987281287098,0.0,0.056096482854902915,0.0,0.0,0.02597057589139394,0.0,0.018865227738643995,0.014609970016562696,0.05062234640095764,0.016431724829493365,0.0019767106655423595,0.0,0.04554988445597462,0.0,0.0091390908239687,0.0,0.0,0.0,0.0,0.024593957258376282,0.005242403323796812,0.024143941172370433,0.01598766593595778,0.0,0.05798445932403491,0.056959353764403586
LFQ intensity D6_5,0.002105414601738361,0.04640392058975353,0.04284371916987436,0.0,0.0,0.0,0.0,0.0,0.01065806732725155,0.10979313287114216,0.0,0.06841739881910637,0.0,0.0,0.0,0.031584164582414975,0.11940130560259313,0.025287441394270013,0.0,0.031769886662799784,0.0,0.0018897275110363319,0.0,0.027317148428633517,0.0,0.0,0.0,0.053095452544368524,0.0,0.0,0.01190734768163769,0.0,0.003262634467687824,0.0,0.047714914282879134,0.012626031256768335,0.017689018042870232,0.0,0.04832796932579365,0.0,0.04802239339061136,0.005913522404924188,0.007448346233434285,0.0,0.0,0.014758301035508263,0.006820225340332725,0.017975617465138174,0.021069478151440033,0.0,0.0563263968252545,0.10957102399073697
LFQ intensity D6_6,0.0,0.05709812321316191,0.01695465868347721,0.0,0.023545373078151084,0.004826586015642354,0.0,0.0,0.007033900066553135,0.11504076381518888,0.0,0.06999410353248756,0.0,0.0,0.005810784487830015,0.031658240142986176,0.11627355301359577,0.02741335728320816,0.0,0.03574686084697875,0.0,0.000957887143501959,0.0,0.02782907981246729,0.0,0.0,0.0,0.05495017785579619,0.0,0.0,0.017455193816197107,0.0,0.0,0.0010396832404491847,0.048729685993490215,0.020257926162667236,0.010298628707000237,0.0021936224383043565,0.03855020295033102,0.0,0.0,0.0,0.01380125995261126,0.04605144817643761,0.0,0.032689037647907884,0.001982239034589503,0.021128059925182855,0.02203699164552273,0.0,0.05109717793989775,0.07755539337838468
LFQ intensity D6_7,0.0015487293121901418,0.05821704291068406,0.053237017525439724,0.0,0.01646227443148997,0.007150901435855752,0.0067486219891763274,0.0,0.015403241415346526,0.06775747959118465,0.0,0.08202469524670156,0.006886804227051557,0.0,0.0,0.02553229366760425,0.13272460825585702,0.019614610621420392,0.0,0.03881162479595203,0.0,0.0019613393091974596,0.0,0.026898290259978346,0.0,0.01884083227832636,0.0,0.04915737202334157,0.0,0.0,0.02482545890545597,0.0,0.014912684274589536,0.0,0.04619779411511786,0.01894827160421034,0.0,0.0,0.04097381318565709,0.0,0.0,0.0,0.006990609532730097,0.0,0.0,0.020902781102556084,0.0,0.023118648483803815,0.028530091676841528,0.0,0.05078920875763158,0.09483285906460844
LFQ intensity D6_8,0.001038545546018193,0.06178180638123144,0.047150646096991905,0.0,0.0,0.0,0.005539409180817573,0.0,0.017282953579476557,0.08290695301881784,0.0,0.1028751492698831,0.0,0.038190879193371996,0.0,0.0,0.12919864667541806,0.024692241835252534,0.001304226857669947,0.024595969078321112,0.0,0.0,0.0,0.029410455239552262,0.0,0.0,0.0,0.05439418524121398,0.001392363961185314,0.0,0.026861811769837016,0.0,0.017700328069322813,0.014662349529466672,0.05586894965719602,0.0231045717465483,0.0,0.0,0.03748682137386695,0.0,0.0,0.0,0.0010588275571926055,0.0,0.0,0.010319694372799953,0.014678894477450478,0.027245227280034343,0.011616862394642715,0.0,0.054359283862712486,0.08328194675370797
LFQ intensity D6_9,0.0016383814591753587,0.04876224059392677,0.049023769671892085,0.0,0.008427110706467195,0.0,0.006729381506805631,0.0,0.011876657074641183,0.07288934374803394,0.0,0.105889479864262,0.0,0.021822536524765745,0.0,0.01677047546594348,0.14764352718546309,0.012256385423827837,0.0,0.02400213426416337,0.0,0.002741548703592831,0.0,0.026134486181232732,0.0,0.0,0.0,0.05773553918879992,0.0,0.0,0.017003945664188894,0.0,0.028876338067762203,0.007744253850161557,0.04872484730695887,0.016882288738008875,0.0,0.0,0.03418248843401813,0.011603495163482632,0.0,0.0,0.00794727553498727,0.0,0.0,0.00916730335736705,0.01637763277493942,0.03761289258683203,0.00897859613862274,0.0,0.05189235176581562,0.08866329305386181
LFQ intensity D7_1,0.0031310426035238152,0.052100610890192654,0.047497085381668476,0.0,0.0,0.00043181338094938057,0.0,0.0,0.015115826716876302,0.07828253569854543,0.0,0.09911194220382755,0.0,0.0,0.0,0.027946985377882216,0.1251926179616221,0.011002635926820803,0.0,0.010035605854812293,0.0,0.0047312291232485615,0.0,0.0323676539336877,0.0,0.0,0.000711821627363686,0.06399209584824261,0.0,0.0,0.014219543338722121,0.0,0.0002658042076103148,0.009144045043309533,0.05781104193313635,0.0284758768221319,0.002185170405742236,0.005596453093831263,0.03750656259852817,0.0,0.05052182486699331,0.0,0.0,0.0,0.0,0.016127458421582783,0.021643562003716813,0.011953838417042319,0.024185615977480313,0.0,0.0724279207887843,0.07628377955212468
LFQ intensity D7_2,0.007052406121970465,0.04136394224428109,0.04334524677724458,0.0,0.0,0.001433669580365713,0.0,0.0,0.01673069738523433,0.08293822878748025,0.0,0.08013386098221428,0.0056823635968638675,0.004029777981814273,0.0,0.01631606024990497,0.13516235355800083,0.02016011216154525,0.0,0.027685884656958027,0.0,0.008509913606141055,0.0,0.029432208442874277,0.0,0.0,0.0,0.06379083748224201,0.0,0.0,0.02590455025113266,0.0,0.016311919968948575,0.0,0.05604428987765427,0.029715111598370193,0.006075243816396807,0.004237013122774386,0.03183744115139666,0.0,0.03645645832944575,0.004569644110567844,0.0,0.0,0.0,0.020712943329712147,0.011960531156398325,0.011174806360731121,0.024043481958055436,0.0,0.06315637130728333,0.07403263004599735
LFQ intensity D7_3,0.003290010565896525,0.046673323046670344,0.039770428557215916,0.0,0.0,0.006253542828418172,0.0,0.0,0.008611444626022355,0.05051991047220377,0.0,0.12131965054711549,0.007236950413699394,0.0,0.0,0.01886509090330551,0.13557693620404596,0.021761114039958677,0.0,0.030199175396357237,0.0,0.004836579658792363,0.0,0.0311294213640559,0.0,0.0,0.0,0.06126660320070342,0.0,0.0,0.025203578197775488,0.0,0.0089732778787649,0.016493067467777196,0.05549476906226117,0.024528978703948347,0.0035447195700683155,0.0,0.039197461422826575,0.0,0.02892313578540001,0.0,0.007663220163176029,0.0,0.0,0.010188979820211863,0.0037743558099280934,0.022699302334149615,0.013391486584086117,0.0,0.0683206892820023,0.08429279609316276
LFQ intensity D7_4,0.002110556837900921,0.04346822632446566,0.038728527454846055,0.0,0.0,0.00030974671373357995,0.0,0.0,0.011372486021733776,0.07747320275317475,0.0,0.08878055039893443,0.0,0.017405165838122377,0.0,0.01776718562586544,0.1429351230596638,0.02360977323437325,0.0,0.03320637294931817,0.0,0.0,0.0,0.02880632094190636,0.0,0.007580264989546077,0.0,0.051055624764544685,0.0011642857004292163,0.0,0.022394799558629677,0.0,0.038622436498281905,0.01737914371109121,0.05396733895036196,0.01953970811098533,0.0,0.0,0.052071503439376075,0.0,0.0,0.0,0.0023909138513202085,0.0,0.0,0.00999897927104266,0.016357272878807616,0.0159622732849161,0.02083674562106754,0.0,0.0677975241674343,0.07690794704812691
LFQ intensity D7_5,0.0018429338244988444,0.04351885385060941,0.05533278479944007,0.0,0.0,0.0008586992365305264,0.008875186537934456,0.0,0.014565010843324082,0.051157173929536316,0.0,0.09670113587531423,0.003509109099934573,0.019959353849635035,0.0,0.0,0.14262116192134622,0.013609593047556682,0.0,0.0267059407139543,0.0,0.002056917465023108,0.0,0.029147721260119813,0.0,0.0,0.0,0.06667699707392777,0.0,0.0,0.019511551220794825,0.0,0.041210678119081745,0.005344498258821846,0.0486369121146631,0.02181157585701822,0.0,0.0,0.04899235719354109,0.0,0.022121981568386198,0.0,0.0015809356396027084,0.0,0.0,0.01664969150673063,0.013919922523431303,0.027414053734555917,0.023241795388932875,0.0,0.05509650890082581,0.0773289646449283
LFQ intensity D8_1,0.0,0.04447643004492382,0.04776588327069849,0.0,0.0,0.004020660267236865,0.0007922502762868229,0.0,0.016420365004316793,0.0672453842027983,0.0,0.1294651140625603,0.0,0.019291969699607756,0.0,0.0,0.1331758302361605,0.016786102207168398,0.0,0.036249337475402356,0.0,0.002200419900010117,0.0,0.030179067366307915,0.0,0.0015006388273536995,0.0,0.05344362953497495,0.010014328938141814,0.0,0.025714248518779893,0.0,0.018317866965751765,0.01385579770108607,0.054957139059469334,0.03208718317075771,0.00048024258769886795,0.0,0.04503601226687009,0.0,0.0,0.0,0.0,0.002341151993778971,0.0,0.011966633135193415,0.0,0.022267503912558426,0.02022781875231706,0.0,0.06100435457235797,0.07871663604943145
LFQ intensity D8_2,0.0061674361997158455,0.040651196980263135,0.053658299997596845,0.0,0.0,0.0,0.0,0.0,0.012016765789315986,0.02989857053534456,0.0,0.0832657415240742,0.02898129954966046,0.0,0.029632033372727278,0.017838143261472615,0.09437329115471829,0.019015777195335076,0.0,0.025817200055313256,0.0,0.004708872232092215,0.0,0.036792804210910954,0.0,0.0,0.0,0.05658803238305056,0.013894776343098506,0.0,0.03274340289793698,0.0,0.04337988603637058,0.0,0.04250003247734103,0.029248907261858612,0.0,0.0,0.059088998694931213,0.0,0.040674073200873885,0.0,0.0,0.0,0.0,0.02304727229978099,0.002787777214828127,0.021271861589981504,0.024215719501788174,0.0,0.04731648556208218,0.08042534247753699
LFQ intensity D8_3,0.004213889569075386,0.08628104044902048,0.011917785171093102,0.0,0.0,0.000986890560760532,0.01123838848862632,0.0,0.017859064639826283,0.07706035002899218,0.0,0.09694642405401391,0.034161109759794056,0.0,0.0,0.01156348578734688,0.12534161084459935,0.02225723591621161,0.0,0.027000900897877805,0.0,0.004696898443840432,0.0,0.03070423324090921,0.0,0.0,0.0,0.04896340572204242,0.0076306745572078975,0.0,0.02979039877033289,0.0,0.015460939895607265,0.0,0.053973647178138795,0.028099944244907155,0.0,0.005903801674220288,0.03584919671584816,0.0,0.03161694277564894,0.0,0.0,0.0,0.0,0.025098163097190828,0.0,0.023755375296190418,0.017541953190885796,0.0,0.06092108508187641,0.05316516394791512
LFQ intensity D8_4,0.005556097974257081,0.04189942735311084,0.03887803077186023,0.0,0.0,0.001233428480687652,0.0,0.0,0.01502730140387307,0.06505365066930173,0.0,0.10592895598376144,0.0,0.0,0.0,0.02359166739718824,0.11509150539106491,0.012545309052290366,0.001012888283567544,0.029621902103220802,0.0,0.00667703380378132,0.0,0.028395007613414708,0.0,0.0,0.0,0.056154179154058424,0.0008425057297023387,0.0,0.02260128497168551,0.0,0.04108880478485119,0.007699988970519582,0.060705685894603595,0.02405279690889623,0.0031407660257230167,0.0,0.03651435042444033,0.0,0.0589867676246502,0.0,0.0,0.0,0.0,0.00986345370696188,0.0053170705211854205,0.007005933995245846,0.01934925058381206,0.0,0.07719339368894049,0.0789715607333441
LFQ intensity D8_5,0.007100515189970411,0.039030892234719144,0.04411935971223509,0.0,0.0,0.007588450395460483,0.0,0.0,0.014032926899361,0.06636315740508386,0.0,0.09335034587441164,0.00983470770312678,0.0,0.0,0.027461919952091407,0.12800420453444591,0.027644931772664822,0.0,0.017156967552191493,0.0,0.0,0.0,0.030020771386853547,0.0,0.0,0.0,0.058369937703329024,0.0,0.0,0.018474049758821085,0.0,0.009394299584033825,0.0108072020895745,0.05642914164696638,0.029115078418872495,0.0,0.0,0.036968956704252764,0.0,0.06298998014151534,0.0,0.0,0.0,0.0,0.00980982522617578,0.00817885201673644,0.015511153995848594,0.018001014760796828,0.0,0.07431552101439054,0.0799258363260708
LFQ intensity D8_6,0.0026324118761224943,0.09948061051140118,0.009547043231936569,0.0,0.0,0.0017830283423263696,0.011968512281049318,0.0,0.015785003267022722,0.06877856253539504,0.0,0.11869832244021487,0.0,0.019552495024301335,0.0,0.0,0.13734852734706612,0.017030366614229808,0.0,0.02527181712576702,0.0,0.005979218407916708,0.0,0.02710230055623043,0.0,0.0,0.0019324038423319944,0.05540353797331935,0.0034801371380485946,0.0,0.017382757044517298,0.0,0.04689690133250895,0.0,0.0488256449939677,0.02960650396815649,0.0,0.003697526258346027,0.031534734543871186,0.0,0.0,0.0,0.0,0.0063809864659986355,0.0,0.022725190534778412,0.005693085656984611,0.0229015219963849,0.026389600732210812,0.0,0.059044552813889525,0.057146695143705344
LFQ intensity D8_7,0.005069878853615739,0.042359136051687035,0.04730747163067234,0.0,0.0,0.005671195500176994,0.0,0.0,0.01715872881607067,0.05566092041928192,0.0,0.0966179658071957,0.02278970247380986,0.00949475021207916,0.0,0.0,0.1256324847933943,0.028510188794007338,0.006449869975530201,0.021163698211012272,0.0,0.003540022539093601,0.0,0.02719514746005438,0.0,0.0,0.0,0.06646855114290125,0.0,0.0,0.02536604577038505,0.0,0.013894201674895966,0.013867495502044329,0.059336773239675976,0.031294094904341985,0.0,0.0,0.02783646811771983,0.0,0.058931107938818464,0.0,0.0,0.0,0.0,0.010020132452881948,0.003148379272057431,0.009097140458272786,0.020043461675943643,0.0,0.07071560209373381,0.075359384218646
LFQ intensity D9_1,0.0,0.03638811369010607,0.048841070540076886,0.0,0.0,0.005962391168110391,0.0,0.0,0.006515193631198043,0.05584330262684287,0.0,0.09157723399573062,0.0564998781879678,0.0,0.0,0.02406998017634732,0.10822474266084312,0.028287252560739183,0.0,0.03224956222971397,0.0,0.002056452826176706,0.0,0.027765482010237524,0.0,0.0,0.0,0.04902962498543636,0.0,0.0,0.022115485841431737,0.0,0.044502352275482326,0.003478351080354186,0.053762714044959206,0.029901526868685323,0.0,0.003686506141784703,0.037059673038752586,0.0,0.03374117941032577,0.0,0.009346188207942854,0.0,0.0,0.01970907907245334,0.0,0.0114591465571854,0.01635648492443155,0.0,0.07577858800552062,0.06579244324116347
LFQ intensity D9_10,0.000237350311473356,0.03733882031406183,0.050052291218766,0.0,0.0,0.005372963162105298,0.0,0.0,0.013906823335125473,0.047219686278710885,0.0,0.11182982140415165,0.026397193112026675,0.0,0.0,0.028147512125228567,0.13082188149379512,0.020876908471797732,0.0,0.018119047591962027,0.0,0.004504181815920982,0.0,0.027377358692158973,0.0,0.0,0.0,0.057784765104852524,0.0,0.0,0.021399928942558412,0.0,0.03609724311528912,0.007187940492085433,0.05690799000580853,0.019774422500076383,0.0,0.0,0.04763324830289063,0.0,0.035687555294585865,0.0,0.0090522431217069,0.0,0.0,0.01747127397239297,0.0,0.011096513223963935,0.01576216245699231,0.0,0.06707803753698927,0.07486483660252327
LFQ intensity D9_11,0.0,0.04185490643840958,0.04827337195413343,0.0,0.0,0.005071485471163897,0.0,0.0,0.01798354952936352,0.049901279906543514,0.0,0.09835991718941116,0.0,0.01654904679345981,0.0,0.0,0.14421465298814776,0.017854029124247342,0.0,0.043255779272712104,0.0,0.004269982111051502,0.0,0.0262499400046441,0.0,0.0,0.0,0.06255849561379555,0.0,0.0,0.016803544610688628,0.0,0.055646525971799636,0.010187951439243814,0.05307970854280263,0.02953262075737163,0.0,0.0,0.048814241922394926,0.0,0.0,0.0,0.0006847624889177,0.0,0.0,0.0156356337679544,0.004446065004788409,0.016708351799663654,0.023641948716201986,0.0,0.07104906288814865,0.07737314569294075
LFQ intensity D9_12,0.0,0.037654402069208476,0.04928706293016705,0.0,0.0,0.006575964088899992,0.0,0.0,0.01500587870187603,0.05016789822860869,0.0,0.11837748054588335,0.0,0.007324851987478025,0.0,0.009959351806545134,0.12867608091995353,0.02162946574082694,0.0,0.04045948875741037,0.0,0.003091935485938951,0.0,0.02880524553097762,0.0,0.0,0.0,0.059928290294713825,0.0,0.0,0.021983976996686413,0.0,0.05598122464694214,0.008564041196086109,0.0552669743668866,0.0256890670649782,0.0,0.0,0.04973835593758252,0.0,0.0,0.0,0.003909806501278883,0.0,0.0,0.016394591755232054,0.0028280203713219832,0.018449309029001864,0.016372471323702828,0.0,0.07000646348980236,0.07787230023201004
LFQ intensity D9_2,0.0,0.09620435301636743,0.01865707624071494,0.0,0.0,0.0,0.0024193459911351686,0.0,0.021056248388207355,0.051057580865543246,0.0,0.05507811048307279,0.06230979566837761,0.005833538720796647,0.0,0.012950658877256478,0.1288011433112573,0.0171815108401928,0.0,0.03473090726652314,0.0,0.0,0.0,0.02889811799879296,0.0,0.0,0.0,0.06304261546451688,0.0,0.0,0.023021858773936223,0.0,0.04436445099796062,0.0,0.05103272271746585,0.0077480739591415295,0.0,0.0,0.053283897303400864,0.0,0.036599705710293584,0.0,0.0,0.0,0.0,0.03649574193958493,0.0,0.021405865725037616,0.02019927537634064,0.0,0.05687867333773297,0.050748731026350406
LFQ intensity D9_3,0.0,0.039713044409819716,0.056778858901251554,0.0,0.0,0.0027690385713872463,0.0,0.0,0.004807184278990332,0.026251851557362215,0.0,0.11562923758131959,0.0,0.0,0.0,0.023219300686364713,0.13665948236480374,0.014776760616970936,0.0,0.037114657323601224,0.0,0.004416428433660951,0.0,0.012653649243484014,0.0,0.0,0.0,0.059987463138359565,0.0,0.0,0.022311405851744587,0.0,0.045403393221215456,0.0,0.06395771905934058,0.025649433775628366,0.0,0.007961201553707954,0.0428651424307176,0.0,0.03770212289295638,0.0,0.01483440547025105,0.0,0.0,0.019872201183417048,0.0008558423046876781,0.00684510622715634,0.017700656985873954,0.0,0.08138937915604312,0.07787503277988415
LFQ intensity D9_4,0.0008620763551045108,0.040726338727691595,0.05515712867830676,0.0,0.0,0.0,0.0,0.0,0.019019945750180477,0.04876896200710496,0.0,0.07716082005404543,0.0,0.0,0.0,0.023605812427782383,0.14013728035065745,0.021998622194449192,0.0,0.03625745733122892,0.0,0.0012842841825771514,0.0,0.02529839042689018,0.0,0.0,0.0,0.06111711985156416,0.0,0.0,0.024961675964136947,0.0,0.03886156792987788,0.0,0.058095053545818134,0.01901980441755681,0.0,0.0,0.05095595894388365,0.0,0.04540852457392003,0.0,0.0023888835353349552,0.0,0.0,0.022457533381636453,0.0,0.015838254708890515,0.013096722958377993,0.0,0.08204501581213752,0.07547676589084601
LFQ intensity D9_5,0.00027640779966021256,0.037415387160991825,0.05332891894660077,0.0,0.0,0.0,0.0,0.0,0.015523409301621946,0.05644825053943925,0.0,0.08357121865937457,0.023394239602268753,0.0,0.0,0.022784014283994774,0.13810698093715465,0.024004214343090354,0.0,0.03971666163495092,0.0,0.0003535396197537012,0.0,0.028427047019156056,0.0,0.0,0.0,0.05484413188904976,0.0,0.0,0.011611189969208251,0.0,0.04806232061954088,0.0,0.05475052912406555,0.018784412186321316,0.0,0.0,0.054944785861682256,0.0,0.03608634656949243,0.0,0.0016434782481147085,0.0,0.0,0.020574909827737572,0.0,0.01339539171439174,0.01504839196358588,0.0,0.07339267040423124,0.07351115177452087
LFQ intensity D9_6,0.0036619801788913813,0.040568101490490026,0.05430124866977338,0.0,0.0,0.00260787108981848,0.0,0.0,0.013363905580431457,0.06246991736031528,0.0,0.09242972248511878,0.03528586983122121,0.0,0.0,0.020052225215236388,0.14354062442404134,0.02818610180838566,0.0012898328523500838,0.009685320822124059,0.0,0.003326128936756977,0.0,0.02567631706917726,0.0,0.0,0.0,0.05854400019257964,0.0,0.0,0.013333725496496116,0.0,0.0038371430419238367,0.0014202370044914209,0.06587202514563564,0.021890203293283467,0.0,0.0,0.047314247612119074,0.0,0.037865906636275,0.0,0.0056874791219182165,0.0,0.0,0.01855283270329277,0.0,0.006914353770885407,0.016471924670800213,0.0,0.08415929542697559,0.08169145806919176
LFQ intensity D9_7,0.0,0.03586803580118525,0.05756634760527078,0.0,0.0,0.007547071012788815,0.0,0.0,0.010908971764376031,0.04451754870791995,0.0,0.13155812991791063,0.015966123728881967,0.0,0.0,0.01955844276935834,0.13945454987826322,0.02037109224577413,0.0,0.02608830168812112,0.0,0.0,0.0,0.029693020343509704,0.0,0.0,0.0,0.05773095431993896,0.0,0.0,0.016726927828053354,0.0,0.04010633413654152,0.001972906241672871,0.05721468016262756,0.026181578261162946,0.0,0.007607918301780112,0.04692486058959758,0.0,0.0,0.0,0.004634689761995712,0.0,0.0,0.019495947292998413,0.0,0.01806639745791978,0.014455893885838454,0.0,0.0764470616098822,0.0733362146866307
LFQ intensity D9_8,0.0018124744511504884,0.039512134104496784,0.055305601116350536,0.0,0.0,0.0023978761451487265,0.0,0.0,0.018829459247024952,0.026978626220435908,0.0,0.11305744537470137,0.07433872840654004,0.00923469965455957,0.0,0.014115849964762749,0.12152256860643218,0.0,0.0,0.01472655397650423,0.0,0.007653885467530295,0.0,0.027030290766592514,0.0,0.0,0.0,0.05833051280466227,0.0,0.0,0.025861122757203512,0.0,0.0030982848770163144,0.0,0.05834499738872298,0.03197680099493043,0.0,0.006023682304457457,0.04380435518670047,0.0,0.0457004670946098,0.0,0.0017058616387649543,0.0,0.0,0.030822180746397834,0.0,0.00816287815834721,0.017823419030277142,0.0,0.07112788748839455,0.07070135602728478
LFQ intensity D9_9,0.0,0.04140759762605197,0.048026096776652406,0.0,0.0,0.0011617444581023297,0.0,0.0,0.010992730773314727,0.04702263571241951,0.0,0.11093521822595986,0.044588677765292385,0.0,0.0,0.006840273045125764,0.13249503325129933,0.0076203346598855675,0.0,0.02636385786177006,0.0,0.00042944456926111624,0.0,0.026439783854133637,0.0,0.0,0.0,0.05790431717370595,0.0,0.0,0.021637796390223184,0.0,0.038012421254399076,0.007147029655478346,0.05613249757132129,0.023920544147880293,0.0,0.0,0.04234780678954315,0.0,0.03603038989623788,0.0,0.006756573239757688,0.0,0.0,0.016381023170902093,0.013392389595914602,0.01560813072849646,0.012076487069397799,0.0,0.07368893196798193,0.07464023276949167
