,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
LFQ intensity D3_8,0.0,0.0,0.006971278435308194,0.0072245343046112714,0.004078725605754586,1.1281643634428753e-19,0.015613329613529245,0.0,0.012373681504007536,5.640821817214377e-20,0.0033077010804717466,0.0,0.004078725605754586,0.020315862121539633,0.0,0.001356061333825316,0.0358747956610632,0.015229211384784213,0.0,0.0,0.0044585588011583814,0.0,0.02058196415250532,0.00966368219921486,0.0,0.0103379368247499,0.0,0.0,0.0,0.025281194830482367,0.0,0.0,0.017152961376857092,0.002807950637010789,0.013463999705894557,0.023656285494327377,0.0,0.0,0.004222599081826678,0.01236581366203887,0.054779658619306934,0.0026910590211598417,0.0,0.013126009139059792,0.0,0.0,0.02024439085372813,0.008960714523568775,0.02135068877801875,0.05437556256362626,0.0,0.0,0.0,0.0,0.006294644455004866,0.0,0.016438085159836083,0.0327137884737206,0.0,0.0008389918244130497,0.0008389918244130502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018285849309400224,0.0,0.007630427709165708,0.0,0.0,0.0,0.010737381577991484,0.007224534304611264,2.2563287268857506e-19,0.007115436718971962,0.0,5.640821817214377e-20,0.011302451602761603,0.0,0.011302451602761603,0.02183438051361768,0.0,0.0,0.004776833390103855,0.0,0.0018323502008278868,0.020650955780688256,0.010671098842933109,0.008959986313739806,0.030504899510976253,0.009305341620092857,0.00044119815952440336,0.007983266892043376,0.0,0.0,0.0002901564473596326,0.0,0.011927215995142602,0.02830214837359433,0.021996856765671792,0.019774541120310334,0.0007346558148059415,0.017067818629341272,0.005395530833697448,0.0,0.0,0.005522533584855825,0.0,0.0,0.0,0.005017063677802009,0.0,0.0,0.009948670580033472,0.0007656586163836213,0.0,0.0,0.04320701830700339,0.007786946856394919,0.03195832814215983,0.024471477416470683,0.0,0.04694671006375944,0.025258386072430247,3
LFQ intensity D3_9,0.0,0.0,0.0,0.008934910546690445,0.004799649213799989,0.0,0.018597548326068924,0.0,0.012348940646711949,1.6290500501480253e-19,0.004390732271257733,0.0,0.004799649213799987,0.022050950719950554,0.0,0.0,0.04370681904318787,0.01831356289963901,0.0,0.0,0.004310791153111416,0.0,0.009954711060623756,0.010148503167137165,0.0,0.011496251811754609,0.0,0.0,0.0,0.012821116775945095,0.0,0.0,0.014633930918107047,0.0,0.01149350729258952,0.02202263201069993,0.0,0.0,0.005288807587525064,0.012341088536290543,0.05260575804109198,0.0,0.0,0.014434155258902846,0.0,0.0,0.021919987325183663,0.011048334647604572,0.022421839648440377,0.06349137155617764,0.0,0.0,0.0,0.0,0.002100980913513671,0.0,0.01483639626296524,0.03923946123426721,0.0,0.003163210566877999,0.003163210566878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016373543305161355,0.0,0.008934730471692454,0.0,0.0,0.0,0.007622464904948683,0.008934910546690438,1.1847636728349273e-19,0.00010103947019770548,3.1100046411916846e-19,1.6290500501480253e-19,0.0119964676822196,0.0,0.011996467682219597,0.015415571380212115,0.0,0.0,0.004377950501496464,0.0,0.0,0.02025218958717362,0.008301630357535172,0.010527372845881688,0.022966745616401586,0.0042965591523747,0.0,0.0062302575339007,0.0,0.0,0.010871779201575523,0.0,0.011724921362463395,0.03442094837703677,0.011513454961549322,0.021822411170871532,0.0,0.019219863932054798,0.009840076553188387,0.015890420434048362,0.0,0.00642613380703997,0.0,0.0,0.0,0.003734659183883078,0.0,0.0,0.012193398800023987,0.0013243628125729845,0.0,0.0,0.05216928603839757,0.005297967745316788,0.030657024025814748,0.02294388906188772,0.0,0.03992304364038864,0.03081964863698669,3
LFQ intensity D4_1,0.0,0.0,0.01627431007094317,0.007775148935646451,0.004589174370271385,1.8096279151140752e-19,0.01681833737317349,0.0,0.011634741583296316,0.0,0.004841072750399964,0.0,0.004589174370271385,0.021226502695137987,0.0,0.010226112659312843,0.0351746264736568,0.014617403153223118,0.0,0.0,0.005177484281485388,0.0,0.019187731536525175,0.008857710878288893,0.003030403405703415,0.010865708998266008,0.0,0.0,0.0,0.017347751097352943,0.0,0.0076406954799683015,0.010836646183107845,0.0,0.007333245628777886,0.02161279073576196,0.0,0.0,0.005726931825743899,0.009925677872350103,0.05016334881636906,0.0,0.0,0.010714097313592052,0.0,0.0,0.009937248630476868,0.00275331538378997,0.02209724370452786,0.049378171987275725,0.0,0.0,0.0,0.0,0.014891708663302531,0.0,0.019379089688248433,0.02390249993760193,0.0,0.0011566256048603355,0.001156625604860336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017589492196786943,0.0,0.008147166739941406,0.0,0.0,0.0,0.004670923537168171,0.0077751489356464466,0.0,6.52138077248198e-05,9.048139575570376e-20,0.0,0.014987059479606856,0.0,0.01498705947960685,0.021993749204439653,0.0,0.0,0.0046683145042070474,0.0,0.0,0.008111034393654367,0.0028552771337991027,0.0102694772690967,0.025211067546958527,0.007859411998248814,0.001235752611085653,0.006169917965466024,0.0,0.0,0.0192824936422507,0.0,0.008030062186386045,0.03062249267166283,0.02021431109435699,0.019202250488548542,0.0,0.0179128201364309,0.007663049008754077,0.013381642008367252,0.0,0.02658405172627463,0.0,0.0,0.0,0.004111666294932958,5.1703654717545004e-20,0.0,0.01269279841563902,0.0001552771868236469,0.0,0.0,0.04259321463804432,0.01312145360078954,0.030851571439663432,0.025320041816900413,0.0006301307616880866,0.04743426347338979,0.022760984912089745,4
LFQ intensity D4_10,0.0,0.0015361340751207525,2.357437469492931e-19,0.008930144168518929,0.003775679627292731,0.0,0.01790944288386005,0.0,0.01271927108221808,1.5254007155542497e-19,0.0050403189803741345,0.0,0.00377567962729273,0.01925994052430281,0.0,0.0,0.041694889231277885,0.016904221515715714,0.0,0.0,0.0061372308018463355,0.0,0.01542391623012729,0.009502798266725412,0.0,0.010970873704916204,0.0,0.0,0.0,0.012380388704020282,0.0,0.007198178804874652,0.023715871559423854,0.0024859657834812783,0.010107775648168744,0.022288963967371754,0.0,0.0,0.005227549573077816,0.012711183496094328,0.05546115745913346,0.0,0.0,0.015427026942959686,0.0,0.0,0.014627146004059191,0.018867120057856627,0.022214769870601263,0.04795961395271892,0.0,0.0,0.0,0.0,0.008973530765583139,0.0,0.015615193171868673,0.034630439907767735,2.357437469492931e-19,0.002991821388604937,0.0029918213886049373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018763550207466645,0.0,0.009329243336642161,0.0,0.0,0.0,0.004252309750941965,0.008930144168518924,1.8027463002004768e-19,0.0006498209267835372,0.0,1.5254007155542497e-19,0.015053792637466716,0.0,0.015053792637466715,0.020768100807211632,0.0,0.0,0.005242927175855368,0.0,0.0,0.0,0.0038709543319798167,0.007689817173497864,0.02582363685679185,0.009398637352922111,0.0017164844425275173,0.0030850901004452094,0.0,0.0,0.018418952994208128,0.0,0.01210795803982137,0.038003969102295566,0.019948987310801223,0.022850298100266814,0.0,0.018721923625460355,0.008602117897937826,0.0,0.0,0.0,0.00860189924954621,0.0,0.0,0.0,0.0,0.0,0.009027107516654517,0.0,0.0,0.0,0.033962495703286716,0.01660053983628559,0.02981941618879569,0.02634312486005178,0.0,0.04913294213459605,0.02877390636761384,4
LFQ intensity D4_11,0.0,0.0,0.0014469763231518432,0.009508063941526132,0.005546511587715429,2.4272932242192135e-19,0.019776691147053806,0.0,0.0068972989840275336,0.0,0.005799055426541397,0.0,0.005546511587715429,0.02198963096533402,0.0,0.0014054645808562808,0.04379003346698169,0.016972832629033388,0.0,0.0,0.007699608127218176,0.0,0.014963247358356194,0.010395909976972864,0.002519252655559474,0.01344719731507779,0.0038615194369838487,0.0,0.0,0.00808817139502631,0.0,0.005613874698034789,0.023226685955310283,0.0,0.0014974173588034024,0.019057807833761826,0.0,0.0,0.0031197591402241393,0.004101503115573022,0.054618602864951724,0.0011355643130944318,0.0,0.011151980161936909,0.0,0.0011655406519242174,0.01390438313174389,0.0171641303486609,0.019975120933988715,0.05574482057747008,0.0,0.0,0.0,0.0,0.017242538696929533,0.0,0.015768038781760058,0.03524539786261765,0.0,0.0004152037881223398,0.00041520378812233996,0.0,0.0,0.001916677564933432,0.0,0.0,0.0,0.0,0.0,0.0,0.019782687027983744,0.0,0.009507872315142605,0.0,0.0,0.0,0.002518044026453779,0.009508063941526127,3.64093983632882e-19,0.00045346914288094196,1.82046991816441e-19,0.0,0.015616007616146468,0.0,0.015616007616146467,0.02379793722979548,0.0,0.0,0.006299720768009198,0.0,0.0,0.0,0.0023736656605333906,0.010476368849745364,0.02918697950807026,0.0038789849297777373,0.0,0.010459626070214572,0.0,0.0,0.009442418210629109,0.0,0.012679603892720714,0.03830367294329832,0.023192459441223074,0.02131844266208101,0.0,0.018721979039122972,0.008464142806236244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035260759095298968,0.0,0.012516035978021266,0.0,0.0,0.0,0.040411001551123864,0.00775325831319974,0.0366286861123991,0.02975654404180742,0.0,0.053161426288918644,0.022514589634167127,4
LFQ intensity D4_12,0.0,0.0,0.015866488864555963,0.0066573818746077625,0.002362920841176456,1.0978444819908147e-19,0.016222876307813657,0.0,0.008703593012402934,2.7446112049770366e-19,0.005406869966600987,0.0,0.0023629208411764546,0.022204044634381987,0.0,0.001510234532821266,0.03961573130484496,0.014786001156743193,0.0,0.0,0.0057773779032962705,0.0,0.03133008559158179,0.009403966763977731,0.0004749971344700216,0.014648825124505592,0.005630851454128379,0.0,0.0,0.014290245245682029,0.0,0.0,0.016090836424136955,0.0,0.006960750646585964,0.01625935010943116,0.0,0.0,0.0028447764467331477,0.008698058807052728,0.060361705679349696,0.0018535456906462499,0.0,0.011019999202473792,0.0,2.7446112049770366e-19,0.013767548370347977,0.012693335290172617,0.02077688023234388,0.046543937135716744,0.0,0.0,0.0,0.0,0.0033487288907897215,0.0,0.016211358156569888,0.030368359998592297,0.0,0.0009040067574996894,0.0009040067574996894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018306439071074737,0.0,0.0066572477011293115,0.0,0.0,0.0,0.006109761832217633,0.00665738187460776,2.7446112049770366e-19,0.006556848849422315,1.646766722986222e-19,2.7446112049770366e-19,0.014471420210967239,0.0,0.014471420210967237,0.022235933768162144,0.0,1.646766722986222e-19,0.008609384921897,0.0,0.0,0.004337752255434922,0.0004475471662022963,0.004684286775614732,0.02659007346076576,0.014318969251356608,0.0009893981151197753,0.012436658565805815,0.0,0.0,0.02125601865429817,0.0,0.011210341699183534,0.03198795866322719,0.025998446278109058,0.025196429758555614,0.0,0.021543413139228612,0.007153934124178599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013227927326589516,0.010744743917270913,0.0,0.0,0.03334764153359978,0.00793734431381389,0.035205269337422324,0.02660300514462214,0.0,0.04681819747220626,0.02702620745623942,4
LFQ intensity D4_2,0.0,0.0,0.015644664165819833,0.009024975487915223,0.00387267929916427,8.539161995408501e-20,0.01959967675685351,0.0,0.01565139869891995,0.0,0.004901192475800064,0.0,0.0038726792991642693,0.021376504189619193,0.0,0.0014830331455392323,0.043480231739437075,0.015671903431019246,0.0,0.0,0.0023143984497852217,0.0,0.02012431056667317,0.009752686215498074,0.0024480456705915574,0.012022369738528502,0.0,0.0,0.0,0.015028783049907363,0.0,0.0,0.01892398579926625,0.0,0.007308108060291955,0.02148472123676956,0.0,0.0,0.0063841101869748585,0.013022748795491632,0.06199647536314966,0.0,0.0,0.012574093580458493,0.0,0.0,0.018800253168464183,0.01090208991171459,0.0072059708763961275,0.046644186258312396,0.0,0.0,0.0,0.0,0.008439447407028343,0.0,0.016177571597821516,0.033359761489740146,2.846387331802834e-19,0.00216754852362117,0.00216754852362117,0.0,2.846387331802834e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01869900087075978,0.0,0.009024793597740225,0.0,0.0,0.0,0.003164536601653416,0.009024975487915216,0.0,0.0005290249123213796,0.0,0.0,0.012823505205687603,0.0,0.012823505205687601,0.020576513904295428,0.0,0.0,0.005358336676833187,0.0,0.0,0.00726612446983337,0.0023065737098171865,0.0054436905834415105,0.025331416508888285,0.009392456666148788,7.466561650727476e-05,0.005351864841278641,0.0,0.0,0.018290523762914797,0.0,0.012049650746143604,0.034563982242520205,0.019290057045692078,0.02653529993379004,0.0,0.017512250931393667,0.006192420165497912,0.0,0.0,0.004004493481302447,0.0,0.0,0.0,0.00029948122746842364,0.0,0.0,0.013265065963014322,0.0,0.0,0.0,0.04543930199718789,0.0061125670519297185,0.03656100846583314,0.027495275077768604,0.0,0.05165456405469679,0.029714919834679644,4
LFQ intensity D4_3,0.0,0.0,3.3303123545145706e-19,0.006259207007832452,0.0032027818559720216,2.7752602954288086e-20,0.01626995842703896,0.0,0.011422891554227316,8.325780886286426e-20,0.008610265106443785,0.0,0.0032027818559720207,0.020710876684272246,0.0,0.0011910592029511485,0.038859163659280764,0.013927706054724941,0.0,0.0,0.0059200251441120025,0.0,0.018412225111609854,0.009508980919509835,0.0015048439630886256,0.014381986868467455,0.0,0.0,0.0,0.014532437443760805,0.0,0.00657363312016288,0.015458795435031663,0.0,0.012040094662524686,0.021579821315042366,0.0,0.0,0.002301656631733187,0.011415628274859346,0.048755601614813876,0.003160958542854985,0.0,0.010629894629602609,0.0,0.0,0.011346150467355116,0.01874509335612217,0.02100889578354181,0.04664056282750141,0.0,0.0,0.0,0.0,0.008366608495767472,0.0,0.015283323823781302,0.030925724627951397,3.3303123545145706e-19,0.001106549332346971,0.0011065493323469714,0.0012460101144653442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608666756995095,0.0,0.006259080859206395,0.0,0.0,0.0,0.0069729138878831635,0.006259207007832442,0.0,0.006164686815418756,0.0,8.325780886286426e-20,0.0139781677034806,0.0,0.013978167703480596,0.023270857886417397,0.0,0.0,0.0039558050786400005,0.0,0.0,0.0004921116618369493,0.002708237193748926,0.009736112029966054,0.029487628973755578,0.007712746037153006,0.0,0.010624521296706633,0.0,0.0,0.01835619003494338,0.0,0.011048515706662258,0.0321458359208946,0.027193124511952545,0.022325964436638566,0.0,0.02168641853775746,0.006477264596371252,0.0,0.0,0.02538055235830523,0.0,0.0,0.0,0.0032446701620516393,0.0,0.0,0.011942066455442763,0.0,0.0,0.0,0.04514222055188938,0.01135341565914896,0.032518727330197075,0.026821510316511425,0.0,0.04945091758535135,0.02161695088333486,4
LFQ intensity D4_4,0.0,0.0,0.01043014826488085,0.00924035440033416,0.0035999980534239364,0.0,0.01742396210255417,0.0,0.012696597195575044,6.820379425862855e-20,0.00382894158877951,0.0,0.0035999980534239355,0.021217704298212126,0.0,0.0,0.04110845804133707,0.013812356374459827,0.0,0.0,0.002367825138884445,0.0,0.01715357441889041,0.009347571171060411,0.0006328089484812327,0.010820025672731286,0.0,0.0,0.0,0.020001605530046093,0.0,0.007873495611499111,0.020091597444025486,0.0,0.009907439611276462,0.022961976898982203,0.0,0.0,0.003972568709274912,0.012688524026709154,0.053041396291042736,0.0077850263193345185,0.0,0.012052420049812983,0.0,0.0,0.017131565870330257,0.012856748253654963,0.02065228127223659,0.0453155868087416,0.0,0.0,0.0,0.0,0.008349989043219328,0.0,0.015504882543549143,0.03466242203652204,0.0,0.0020996674678231612,0.0020996674678231617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018326575181908417,0.0,0.009240168169393022,0.0,0.0,0.0,0.003938822118599967,0.009240354400334152,0.0,0.0010884019640498177,1.500483473689828e-19,6.820379425862855e-20,0.013935407312639543,0.0,0.013935407312639541,0.017896570719763655,0.0,0.0,0.005340375025422726,0.0,0.0,0.0,0.005188611248145979,0.007272119466531004,0.028474387169655436,0.0097601115535904,0.0019097840943713678,0.00293880001484596,0.0,0.0,0.006252114260553033,0.0,0.011156760600626888,0.03076584554532876,0.02477169515336358,0.02264332069937376,0.0,0.021586382220452366,0.005415895089330365,0.013400051219642337,0.0,0.0,0.006364887710115755,0.0,0.0,0.002703522857657004,0.0,0.0,0.016859505244346568,0.0,0.0,0.0,0.0419182052130196,0.012711972426657116,0.03178052320742846,0.023879038998200673,0.0,0.04609110668430628,0.026884092138774095,4
LFQ intensity D4_5,0.0,0.0,0.015499388827217882,0.009319569725633567,0.0044245817936896525,0.0,0.019136127130678006,0.0,0.009440395704040976,0.0,0.0045796028361368,0.0,0.0044245817936896525,0.02030107613142466,0.0,0.0,0.04087182962123041,0.014040157277240896,0.0,0.0,0.0028324788518384715,0.0,0.01867245882031746,0.009544917947479876,0.0027753067153343906,0.010414647749383646,0.003587399117804784,0.0,0.0,0.016743757233654934,0.0,0.0,0.01721677390687265,0.0017783187107309536,0.012782261917229658,0.019949497987782998,0.0,0.0,0.0044428560129489165,0.009434393000520845,0.05314281421487245,0.006425483496741113,0.0,0.012845864990776246,0.0,0.0,0.015392823511029932,0.014177302249092943,0.02108829412094343,0.047525682590950385,0.0,0.0,0.0,0.0,0.006103098452312753,0.0,0.0141542965649302,0.03222474097578598,0.0,0.002173015518006986,0.002173015518006987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019967526301131987,0.0,0.009319381898179577,0.0,0.0,0.0,0.0074478956064287895,0.009319569725633563,8.357246279172958e-20,0.0009972622440269406,2.2285990077794554e-19,0.0,0.015447587027822424,0.0,0.015447587027822422,0.01964878224834104,0.0,1.1142995038897277e-19,0.00933821242736079,0.0,0.0,0.0029798464075308983,0.002614922418797244,0.006268784623289809,0.028230356942788904,0.008927303090180153,0.0,0.005859711129156193,0.0,0.0,0.01749442388198248,0.0,0.011638444492370814,0.03395223138508882,0.024211391359442697,0.021754235530758684,0.0,0.01869551911243785,0.0035002004618088444,0.0,0.0,5.199589383631108e-05,0.0028745877135497237,0.0,0.0,0.0,0.0027677379930634897,0.0,0.01304856807453678,0.0,0.0,0.0,0.04626549846884089,0.00976195026843609,0.029449341622699347,0.027132546039149764,0.0,0.0491522398447021,0.02679554772247312,4
LFQ intensity D4_6,0.0,0.0,0.008290995037917194,0.006742297915688809,0.0045462734563123715,5.263782432128825e-19,0.018161141989837214,0.0,0.015493412545332192,1.422643900575358e-20,0.004099912083016019,0.0,0.004546273456312371,0.02057132793124219,0.0,0.0,0.042474918143042176,0.008589820811904864,0.0,0.0,0.004431135218166747,0.0,0.014740806667253432,0.009748918851403028,0.0,0.010652420429994137,0.0,0.0,0.0,0.0035618160154082864,0.0,0.0,0.017584743276433328,0.0,0.007633115936689079,0.022949285429071316,0.0,0.0,0.004558091310529776,0.008424391121364503,0.0546450673360274,0.0054679028913597865,0.0,0.011785463782227112,0.0,0.0,0.015385334675485772,0.010815888945897559,0.021539008426350908,0.04487107472045413,0.0,0.0,0.0,0.0,0.009571545192625578,0.0,0.015113898936599712,0.030898605469438185,0.0,0.001795369666297689,0.0017953696662976895,0.0034791316447529692,0.0,1.422643900575358e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.01630269944472426,0.0,0.006742162030804758,0.0,0.0,0.0,0.004436863215429347,0.006742297915688804,0.0,0.006640482574623419,0.0,1.422643900575358e-20,0.01524725682376315,0.0,0.015247256823763147,0.02444921272520666,0.0,0.0,0.005205971236500555,0.0,0.0,0.0008256111084335906,0.009819553425980522,0.005723037063793833,0.028814919257958226,0.008727648867467278,0.0,0.0030871350692131816,0.0,0.0,0.01767210800342449,0.0,0.007979810969630413,0.03252656423114443,0.028994104391081063,0.022115557237314863,0.0,0.020711471658756937,0.005973387063367348,0.0,0.0,0.025980381569220858,0.0,0.0,0.0,0.0,0.007379269991063609,0.0,0.014379895058461342,0.0,0.0,0.0,0.04377519130557646,0.012479926765482041,0.03597256857192328,0.02698590394627132,0.0003009690638608736,0.05223725907452569,0.021558764534810766,4
LFQ intensity D4_7,0.0,0.0,8.656607807408104e-20,0.009770591201465135,0.004840443487162046,0.0,0.018788819813429898,0.0,0.014915911313742914,0.0,0.005220914440438545,0.0,0.004840443487162046,0.021679685158309585,0.0,0.00280652271895656,0.037476383034908245,0.012421116876363282,0.0,0.0,0.0076845416017663655,0.0,0.010641007468139872,0.009886822580679152,0.0019560104384331815,0.01230609839173288,0.0,0.0,0.0,0.019858490764246596,0.0,0.0,0.017464419421471235,0.0,0.008037505418794982,0.022822752342887522,0.0,0.0,0.006630022689127484,0.012251712059793534,0.05511366550031568,0.00032422996264990135,0.0,0.013283606286422712,0.0,0.0,0.01280443992294031,0.019656885552212087,0.0,0.05839800065357209,0.0,0.0,0.0,0.0,0.010602360197881161,0.0,0.02419428043076037,0.011706009527095662,8.656607807408104e-20,0.0013726928266979026,0.0013726928266979016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019378398885136275,0.0,0.010185808983663199,0.0,0.0,0.0,0.003954433408179633,0.009770591201465126,0.0,0.0011484040515176296,1.0099375775309456e-19,0.0,0.0164756224835201,0.0,0.0164756224835201,0.01783859290930277,0.0,0.0,0.004491571711222528,0.0,0.0,0.0,0.0021574107282607904,0.009634303554465687,0.03275434899341839,0.009890343617990596,0.0,0.011773070185973306,0.0,0.0,0.007677212075899645,0.0,0.013055443893719477,0.0349515899211081,0.026859099615033202,0.020878857547145427,0.009020090304759002,0.015371168761834348,0.0016808608652350162,0.0,0.0,0.006876404970845948,0.0,0.0,0.0,0.0,0.007493803019306081,0.0,0.01658877585158815,0.0,0.0,0.0,0.04889612771131039,0.013174920431719408,0.03216652847108898,0.030454430062339877,0.002587207552694959,0.05420875108051488,0.02100112626996403,4
LFQ intensity D4_8,0.0,0.0,0.0,0.009438103548983919,0.004642011260539537,0.0,0.01669575644374934,0.0,0.011486125188225251,5.278197688767552e-19,0.002781238063775803,0.0,0.004642011260539535,0.01865537639513238,0.0,0.0013098446080640732,0.043080900926562145,0.0070127581814601195,0.0,0.0,0.006267245265777633,0.0,0.0,0.010638171424975898,0.0,0.012692347258105,0.004231726830020553,0.0,0.0,0.015442228289647312,0.0,0.0,0.013383306108128691,0.0009789403653419919,0.006512739528779517,0.028766976270344233,0.0,0.0,0.006400669198549117,0.008622361776829218,0.06112950248235543,0.0,0.0,0.014034948754985607,0.0,0.0,0.018914230331668645,0.0023105834938232216,0.024085345873228345,0.05369823917828733,0.0,0.0,0.0,0.0,0.0,0.0,0.010140296909516008,0.024808423057416734,9.314466509589799e-20,0.000486529448152174,0.0004865294481521736,0.0,0.0,5.278197688767552e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.018787742991293818,0.0,0.009437913332588485,0.0,0.0,0.0,0.015805975201489634,0.009438103548983912,3.1048221698632664e-20,0.00017690710577671656,9.314466509589799e-20,5.278197688767552e-19,0.016776275837532273,0.0,0.01677627583753227,0.021778723958488386,0.0,0.0,0.008534459598316722,0.0,0.0,0.0001914805049617397,0.010428679292457612,0.0053706231467115844,0.03579056883203079,0.018789604983723156,0.003969152082893075,0.0,0.0,0.0,0.00785189977898677,0.0,0.009240313329919222,0.03686218254851721,0.02624688539373639,0.02604886555346403,0.004241687324236502,0.020515638383739272,0.0012537743636913375,0.0,0.0,0.0,0.010759401786464907,0.0,0.0,0.0,0.0,0.0,0.012358534008020805,0.010752934367540745,0.0,0.0,0.04920458356732064,0.010955893365636812,0.032088038225169896,0.025013035317570886,0.0,0.05304726674121745,0.027731112518870088,4
LFQ intensity D4_9,0.0,0.0,5.645335032476687e-20,0.007004336533325377,0.003226973279613504,0.0,0.01769981905797375,0.0,0.007226966787281778,2.8226675162383436e-20,0.007364714491013935,0.0,0.003226973279613503,0.021896934105704816,0.0,0.0017047733250140289,0.04156876286491229,0.013993425333603525,0.0,0.0,0.007510268171914459,0.0,0.004793823417359291,0.00967141410059464,0.003128345340789392,0.010889396495965814,0.0,0.0,0.0,0.022535446640829637,0.0,0.0,0.021173631894512542,0.0,0.012085938593521955,0.025091770577302094,0.0,0.0,0.004951480221213298,0.007222371499082651,0.0557791955937066,0.0,0.0,0.012369450090673332,0.0,0.0,0.018829006884857478,0.0,0.021367771440364114,0.052479218135269214,0.0,0.0,0.0,0.0,0.009720742693686571,0.0,0.015337936859294408,0.029710261209631803,5.645335032476687e-20,0.0018523110512632581,0.0018523110512632575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018438241625555216,0.0,0.007004195367291246,0.0,0.0,0.0,0.011918192443187488,0.007004336533325366,2.8226675162383436e-20,0.006898564150972192,1.6936005097430064e-19,2.8226675162383436e-20,0.01550050104958797,0.0,0.015500501049587967,0.019458965186279133,0.0,0.0,0.009205304253460798,0.0,0.0,0.0,0.0029475590284025422,0.006351863089119946,0.028896062323591903,0.009640049908958623,0.0002830839558170714,0.005996026544993317,0.0,0.0,0.008799723282740358,0.0,0.012188228935372929,0.03520203171234403,0.02765985571546932,0.024867120982307853,0.002988028575420168,0.015846894170579204,0.003279299613403046,0.0,0.0,0.017965699440996016,0.0,0.0,0.0,0.0,0.004029632917419428,0.0,0.011028355380639888,0.009511113762124216,0.0,0.0,0.035916233243018764,0.019270869459758967,0.03230120560492598,0.026913116988656324,0.0,0.04744584480522413,0.026477527878316268,4
